Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality,stop_id,clust,stop_lat,stop_lon,stop_name
847.0,0.00042406682732851544,0.00218435998252512,0.05605622765342606,0.01587546417477568,F03453,847.0,47.490611,19.243377,Gyöngytyúk utca
851.0,0.00010864572093798265,0.001310615989515072,0.053259807343291915,0.008394130886507315,F03471,851.0,47.492692,19.251572,Tarack utca
851.0,0.00010864572093798265,0.001310615989515072,0.053259807343291915,0.008394130886507315,F03472,851.0,47.492628,19.251838,Tarack utca
220.0,4.8940861732577725e-06,0.0008737439930100481,0.04841677771432198,0.0009432467949000552,F03290,220.0,47.495937,19.231557,Injekcióüzem
220.0,4.8940861732577725e-06,0.0008737439930100481,0.04841677771432198,0.0009432467949000552,F03291,220.0,47.496224,19.231997,Injekcióüzem
221.0,2.38045745290425e-06,0.0008737439930100481,0.04627514404124128,0.00036408011870110935,F03403,221.0,47.497081,19.224542,EGIS Gyógyszergyár
221.0,2.38045745290425e-06,0.0008737439930100481,0.04627514404124128,0.00036408011870110935,F03404,221.0,47.496377,19.225878,EGIS Gyógyszergyár
772.0,7.467873083051649e-06,0.0008737439930100481,0.046991439305290386,0.0005258854738223232,F03401,772.0,47.502798,19.21442,Zsemlékes út
772.0,7.467873083051649e-06,0.0008737439930100481,0.046991439305290386,0.0005258854738223232,F03402,772.0,47.503122,19.214395,Zsemlékes út
230.0,0.07705930573314064,0.0008737439930100481,0.06942254033725585,0.0,F01848,230.0,47.486012,19.209442,Dombhát utca
230.0,0.07705930573314064,0.0008737439930100481,0.06942254033725585,0.0,F01849,230.0,47.485832,19.209909,Dombhát utca
224.0,0.10952669557573348,0.0008737439930100481,0.06942675159235669,0.0,F01718,224.0,47.488875,19.220507,Határmalom utca
231.0,1.016327737694321e-06,0.0008737439930100481,0.047326634412603895,0.002500515418274264,F01858,231.0,47.481836,19.20452,Hungaropharma
231.0,1.016327737694321e-06,0.0008737439930100481,0.047326634412603895,0.002500515418274264,F01859,231.0,47.482334,19.20337,Hungaropharma
226.0,0.019599341293377228,0.0008737439930100481,0.0649288024054008,0.0008737439930100481,F03551,226.0,47.482212,19.219238,501. utca
227.0,0.0037741106487320757,0.00043687199650502403,0.06097171168291513,0.0,F03552,227.0,47.480709,19.21983,"Akadémiaújtelep, 525. tér"
228.0,0.06120537753275377,0.0008737439930100481,0.06948365358346234,0.010505216328272454,F01715,228.0,47.486386,19.199309,Legényrózsa utca
228.0,0.06120537753275377,0.0008737439930100481,0.06948365358346234,0.010505216328272454,F01716,228.0,47.486197,19.199613,Legényrózsa utca
441.0,0.015676201339456946,0.00218435998252512,0.06507277689333636,0.009805497984386437,F01605,441.0,47.486626,19.187221,Kossuth Nyomda
441.0,0.015676201339456946,0.00218435998252512,0.06507277689333636,0.009805497984386437,F01606,441.0,47.486537,19.186651,Kossuth Nyomda
234.0,0.06052154443870456,0.0008737439930100481,0.06943306943306943,0.002847901561234421,F01609,234.0,47.487051,19.192716,Túzok utca
234.0,0.06052154443870456,0.0008737439930100481,0.06943306943306943,0.002847901561234421,F01610,234.0,47.486916,19.193246,Túzok utca
464.0,0.08694024479630917,0.003931847968545217,0.07460643394934977,0.08695093589000043,008156,464.0,47.473586,19.178326,Új köztemető
464.0,0.08694024479630917,0.003931847968545217,0.07460643394934977,0.08695093589000043,047671,464.0,47.472614,19.177828,Új köztemető
464.0,0.08694024479630917,0.003931847968545217,0.07460643394934977,0.08695093589000043,F01593,464.0,47.47312,19.177277,Új köztemető
464.0,0.08694024479630917,0.003931847968545217,0.07460643394934977,0.08695093589000043,F01594,464.0,47.473299,19.177383,Új köztemető
464.0,0.08694024479630917,0.003931847968545217,0.07460643394934977,0.08695093589000043,F01595,464.0,47.473416,19.178127,Új köztemető
464.0,0.08694024479630917,0.003931847968545217,0.07460643394934977,0.08695093589000043,F01596,464.0,47.473371,19.177835,Új köztemető
464.0,0.08694024479630917,0.003931847968545217,0.07460643394934977,0.08695093589000043,F01597,464.0,47.473003,19.177104,Új köztemető
232.0,5.053459579402438e-06,0.0008737439930100481,0.049429904120238406,0.0032854593224842235,F01868,232.0,47.478982,19.200279,Tűzoltóság
232.0,5.053459579402438e-06,0.0008737439930100481,0.049429904120238406,0.0032854593224842235,F01869,232.0,47.479054,19.200332,Tűzoltóság
233.0,2.522680404981844e-05,0.0008737439930100481,0.051845979614949037,0.0041070128963313765,F01874,233.0,47.479824,19.195969,Ezüstfa utca
233.0,2.522680404981844e-05,0.0008737439930100481,0.051845979614949037,0.0041070128963313765,F01875,233.0,47.479941,19.196129,Csillagvirág utca
236.0,0.0001259519092923979,0.0008737439930100481,0.05461312719204066,0.0049612809524342905,F01553,236.0,47.483628,19.196245,Bogáncsvirág utca
236.0,0.0001259519092923979,0.0008737439930100481,0.05461312719204066,0.0049612809524342905,F01554,236.0,47.483538,19.196298,Csillagvirág utca
440.0,0.012124986307096876,0.0008737439930100481,0.06494353969244737,0.0019775944982668076,F01816,440.0,47.488331,19.18363,Díszítő üzem
440.0,0.012124986307096876,0.0008737439930100481,0.06494353969244737,0.0019775944982668076,F01817,440.0,47.488214,19.183709,Díszítő üzem
235.0,0.003139752669671846,0.0008737439930100481,0.06115905629625671,0.006674399638030041,008491,235.0,47.485549,19.192668,Jászberényi út
235.0,0.003139752669671846,0.0008737439930100481,0.06115905629625671,0.006674399638030041,F01608,235.0,47.485909,19.191966,Tarkarét utca
237.0,0.0006288543127109664,0.0008737439930100481,0.05769812462189958,0.005817076533000515,F01872,237.0,47.483957,19.192531,Kollégium
237.0,0.0006288543127109664,0.0008737439930100481,0.05769812462189958,0.005817076533000515,F01873,237.0,47.483849,19.19277,Kollégium
238.0,0.0006385822250893614,0.0008737439930100481,0.07653982478432421,0.007267883336685501,F03926,238.0,47.460399,19.131663,Corvin körút
238.0,0.0006385822250893614,0.0008737439930100481,0.07653982478432421,0.007267883336685501,F03927,238.0,47.460192,19.132127,Corvin körút
240.0,0.00027856459711232706,0.0017474879860200961,0.07137734260500796,0.006604886029365018,F03958,240.0,47.456057,19.136675,Hungária út
240.0,0.00027856459711232706,0.0017474879860200961,0.07137734260500796,0.006604886029365018,F03959,240.0,47.455958,19.137152,Ady Endre út (Rendőrség)
