stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction,clust,max_distance,quant
F00790,Újpesti rendelőintézet,47.565478,19.100055,,,F00791,1.0,-93.0,1217,83.13763958467747,4
F00792,Újpesti rendelőintézet,47.565478,19.100055,,,F00791,1.0,88.0,1217,83.13763958467747,4
F00789,Újpesti rendelőintézet,47.565478,19.100055,,,F00791,1.0,-39.0,1217,83.13763958467747,4
F00877,Deák Ferenc utca / Rózsa utca,47.563247,19.099588,,,F00877,2.0,-168.0,1218,110.46422671530772,2
F00876,Deák Ferenc utca / Rózsa utca,47.563247,19.099588,,,F00877,2.0,11.0,1218,110.46422671530772,2
F00767,Szusza Ferenc Stadion,47.576042,19.083943,,,F00767,1.0,-145.0,1219,30.555373949682068,2
009148,Szusza Ferenc Stadion,47.576042,19.083943,,,F00767,2.0,38.0,1219,30.555373949682068,2
F00869,Tungsram,47.576547,19.081338,,,F00869,1.0,4.0,1220,41.65267059581738,2
F00870,Tungsram,47.576547,19.081338,,,F00869,1.0,-175.0,1220,41.65267059581738,2
F00755,Baross utca / Fóti út,47.57702,19.092809,,,F00755,1.0,34.0,1222,103.92638098413516,4
F00753,Fóti út,47.57702,19.092809,,,F00755,1.0,-141.0,1222,103.92638098413516,4
F00754,Baross utca / Fóti út,47.57702,19.092809,,,F00755,1.0,119.0,1222,103.92638098413516,4
F00756,Baross utca,47.57702,19.092809,,,F00755,1.0,-54.0,1222,103.92638098413516,4
F00771,Baross utca,47.574952,19.090429,,,F00771,1.0,174.0,1223,100.86481637835611,2
F00769,Irányi Dániel utca / Baross utca,47.574952,19.090429,,,F00771,1.0,-141.0,1223,100.86481637835611,2
F00776,Nádor utca,47.569303,19.09364,,,F00776,1.0,-51.0,1225,72.16760857035663,3
F00777,Türr István utca / Nádor utca,47.569303,19.09364,,,F00776,1.0,35.0,1225,72.16760857035663,3
F00778,Türr István utca / Nádor utca,47.569303,19.09364,,,F00776,1.0,125.0,1225,72.16760857035663,3
009557,Vécsey Károly utca,47.571892,19.096021,,,009557,1.0,34.0,1226,16.017328600386,2
F00772,Vécsey Károly utca,47.571892,19.096021,,,009557,1.0,-140.0,1226,16.017328600386,2
F00775,Vécsey Károly utca,47.569525,19.099182,,,F00775,1.0,-141.0,1227,60.80307813684313,3
F00774,Leiningen Károly utca,47.569525,19.099182,,,F00775,1.0,117.0,1227,60.80307813684313,3
F00773,Vécsey Károly utca,47.569525,19.099182,,,F00775,1.0,34.0,1227,60.80307813684313,3
F00701,Tímár utca,47.572379,19.080952,,,F00701,2.0,4.0,1228,12.518667615799723,2
F00700,Tímár utca,47.572379,19.080952,,,F00701,2.0,-177.0,1228,12.518667615799723,2
F00896,Tinódi utca,47.570003,19.085536,,,F00896,2.0,-146.0,1229,20.579629625487513,2
F00895,Perényi Zsigmond utca,47.570003,19.085536,,,F00896,2.0,33.0,1229,20.579629625487513,2
F00850,Mildenberger utca,47.572003,19.087768,,,F00850,1.0,31.0,1230,51.312953428686285,3
F00848,Mildenberger utca,47.572003,19.087768,,,F00850,1.0,-137.0,1230,51.312953428686285,3
F00849,Mildenberger utca,47.572003,19.087768,,,F00850,1.0,-52.0,1230,51.312953428686285,3
F02634,Vágány utca / Róbert Károly körút,47.524159,19.080458,,,F02634,2.0,-48.0,1231,151.8018369322522,3
F02633,Vágány utca / Róbert Károly körút,47.524159,19.080458,,,F02634,1.0,130.0,1231,151.8018369322522,3
F02630,Vágány utca / Róbert Károly körút,47.524159,19.080458,,,F02634,1.0,20.0,1231,151.8018369322522,3
F02627,Vágány utca / Róbert Károly körút,47.522187,19.081531,,,F02627,1.0,-105.0,1232,38.93329519871939,2
F02628,Vágány utca / Róbert Károly körút,47.522187,19.081531,,,F02627,1.0,62.0,1232,38.93329519871939,2
F02632,Vágány utca / Róbert Károly körút,47.52323,19.081478,,,F02632,1.0,132.0,1233,95.05919909736576,3
F02629,Vágány utca / Róbert Károly körút,47.52323,19.081478,,,F02632,2.0,-158.0,1233,95.05919909736576,3
F02631,Vágány utca / Róbert Károly körút,47.52323,19.081478,,,F02632,1.0,-45.0,1233,95.05919909736576,3
F02669,Hun utca,47.523936,19.074562,,,F02669,2.0,-130.0,1234,93.09375247361514,4
F02668,Hun utca,47.523936,19.074562,,,F02669,2.0,49.0,1234,93.09375247361514,4
F02667,Hun utca,47.523936,19.074562,,,F02669,2.0,-129.0,1234,93.09375247361514,4
F02670,Hun utca,47.523936,19.074562,,,F02669,2.0,51.0,1234,93.09375247361514,4
F02595,Lehel utca / Róbert Károly körút,47.524888,19.078639,,,F02595,2.0,133.0,1235,0.0,2
F02595,Lehel utca / Róbert Károly körút,47.524888,19.078639,,,F02595,2.0,134.0,1235,0.0,2
F02592,Lehel utca / Róbert Károly körút,47.526408,19.078799,,,F02592,2.0,21.0,1236,140.99942509712787,7
F02594,Lehel utca / Róbert Károly körút,47.526408,19.078799,,,F02592,1.0,-47.0,1236,140.99942509712787,7
F02593,Lehel utca / Róbert Károly körút,47.526408,19.078799,,,F02592,2.0,-154.0,1236,140.99942509712787,7
F02596,Lehel utca / Róbert Károly körút,47.526408,19.078799,,,F02592,1.0,134.0,1236,140.99942509712787,7
F02598,Lehel utca / Róbert Károly körút,47.526408,19.078799,,,F02592,2.0,-158.0,1236,140.99942509712787,7
F02591,Lehel utca / Róbert Károly körút,47.526408,19.078799,,,F02592,2.0,14.0,1236,140.99942509712787,7
F02597,Lehel utca / Róbert Károly körút,47.526408,19.078799,,,F02592,1.0,-43.0,1236,140.99942509712787,7
F01058,Vágány utca / Dózsa György út,47.518789,19.073164,,,F01058,1.0,58.0,1237,20.133940679412245,2
F01057,Vágány utca / Dózsa György út,47.518789,19.073164,,,F01058,1.0,-118.0,1237,20.133940679412245,2
F01060,Vágány utca / Dózsa György út,47.519635,19.070934,,,F01060,1.0,129.0,1238,109.04574800146402,3
F01059,Vágány utca / Dózsa György út,47.519635,19.070934,,,F01060,1.0,-36.0,1238,109.04574800146402,3
F01060,Vágány utca / Dózsa György út,47.519635,19.070934,,,F01060,1.0,142.0,1238,109.04574800146402,3
F01105,Bajza utca,47.514851,19.06829,,,F01105,1.0,53.0,1239,149.76937651618476,3
F01104,Bajza utca,47.514851,19.06829,,,F01105,1.0,-38.0,1239,149.76937651618476,3
F01073,Munkácsy Mihály utca,47.514851,19.06829,,,F01105,1.0,139.0,1239,149.76937651618476,3
F01056,Honvédkórház (Hősök tere M),47.516046,19.074517,,,F01056,1.0,-127.0,1240,279.44656036445514,10
F01055,Hősök tere M,47.516046,19.074517,,,F01056,1.0,142.0,1240,279.44656036445514,10
F01102,Hősök tere,47.516046,19.074517,F01102,,F01056,2.0,-136.0,1240,279.44656036445514,10
LM1HTM,Hősök tere (» Mexikói út),47.516046,19.074517,LM1HTM,2.0,F01056,2.0,,1240,279.44656036445514,10
F01103,Hősök tere,47.516046,19.074517,F01103,,F01056,2.0,45.0,1240,279.44656036445514,10
F01051,Hősök tere M,47.516046,19.074517,,,F01056,1.0,-36.0,1240,279.44656036445514,10
LM1HTV,Hősök tere (» Vörösmarty tér),47.516046,19.074517,LM1HTV,2.0,F01056,2.0,,1240,279.44656036445514,10
CSLM1HTV,Hősök tere,47.516046,19.074517,CSLM1HTV,1.0,F01056,,,1240,279.44656036445514,10
F01050,Hősök tere M,47.516046,19.074517,,,F01056,1.0,-136.0,1240,279.44656036445514,10
F01054,Honvédkórház (Hősök tere M),47.516046,19.074517,,,F01056,1.0,50.0,1240,279.44656036445514,10
091338,Benczúr utca,47.512406,19.079601,,,091338,1.0,-35.0,1243,136.55959880911584,2
F01048,Benczúr utca,47.512406,19.079601,,,091338,1.0,141.0,1243,136.55959880911584,2
F02692,Állatkert,47.517763,19.077678,,,F02692,1.0,-165.0,1244,14.804863806371635,2
F02693,Állatkert,47.517763,19.077678,,,F02692,1.0,16.0,1244,14.804863806371635,2
F02697,Széchenyi fürdő,47.517407,19.081481,F02697,,CSLM1SFV,2.0,87.0,1245,42.44225042441981,5
F02696,Széchenyi fürdő,47.517407,19.081481,F02696,,CSLM1SFV,2.0,-92.0,1245,42.44225042441981,5
LM1SFV,Széchenyi fürdő (» Vörösmarty tér),47.517407,19.081481,LM1SFV,2.0,CSLM1SFV,2.0,,1245,42.44225042441981,5
LM1SFM,Széchenyi fürdő (» Mexikói út),47.517407,19.081481,LM1SFM,2.0,CSLM1SFV,2.0,,1245,42.44225042441981,5
CSLM1SFV,Széchenyi fürdő,47.517407,19.081481,CSLM1SFV,1.0,CSLM1SFV,,,1245,42.44225042441981,5
F02695,Széchenyi fürdő M,47.519039,19.08117,,,F02695,1.0,-119.0,1246,98.51909020285244,2
F02694,Széchenyi fürdő M,47.519039,19.08117,,,F02695,2.0,79.0,1246,98.51909020285244,2
F01099,Bajza utca M,47.510921,19.071727,,,F01099,2.0,-136.0,1247,116.05348192310123,8
F01098,Bajza utca M,47.510921,19.071727,,,F01099,2.0,44.0,1247,116.05348192310123,8
LM1BUM,Bajza utca (» Mexikói út),47.510921,19.071727,LM1BUM,2.0,F01099,2.0,,1247,116.05348192310123,8
LM1BUV,Bajza utca (» Vörösmarty tér),47.510921,19.071727,LM1BUV,2.0,F01099,2.0,,1247,116.05348192310123,8
CSF01101,Bajza utca,47.510921,19.071727,CSF01101,1.0,F01099,,,1247,116.05348192310123,8
F01099,Bajza utca M,47.510921,19.071727,,,F01099,2.0,-135.0,1247,116.05348192310123,8
F01100,Bajza utca,47.510921,19.071727,F01100,,F01099,2.0,-135.0,1247,116.05348192310123,8
F01101,Bajza utca,47.510921,19.071727,F01101,,F01099,2.0,45.0,1247,116.05348192310123,8
F01094,Kodály körönd M,47.509518,19.069616,,,F01094,2.0,-135.0,1248,126.37918788159719,7
LM1KKM,Kodály körönd (» Mexikói út),47.509518,19.069616,LM1KKM,2.0,F01094,2.0,,1248,126.37918788159719,7
F01097,Kodály körönd M,47.509518,19.069616,,,F01094,2.0,45.0,1248,126.37918788159719,7
F01096,Kodály körönd,47.509518,19.069616,F01096,,F01094,2.0,45.0,1248,126.37918788159719,7
F01095,Kodály körönd,47.509518,19.069616,F01095,,F01094,2.0,-135.0,1248,126.37918788159719,7
CSF01096,Kodály körönd,47.509518,19.069616,CSF01096,1.0,F01094,,,1248,126.37918788159719,7
LM1KKV,Kodály körönd (» Vörösmarty tér),47.509518,19.069616,LM1KKV,2.0,F01094,2.0,,1248,126.37918788159719,7
LM1VUV,Vörösmarty utca (» Vörösmarty tér),47.507197,19.066198,LM1VUV,2.0,CSF01093,2.0,,1249,138.61746396846007,9
LM1VUM,Vörösmarty utca (» Mexikói út),47.507197,19.066198,LM1VUM,2.0,CSF01093,2.0,,1249,138.61746396846007,9
F01093,Vörösmarty utca,47.507197,19.066198,F01093,,CSF01093,2.0,45.0,1249,138.61746396846007,9
F01092,Vörösmarty utca,47.507197,19.066198,F01092,,CSF01093,2.0,-135.0,1249,138.61746396846007,9
CSF01093,Vörösmarty utca,47.507197,19.066198,CSF01093,1.0,CSF01093,,,1249,138.61746396846007,9
F01090,Andrássy út (Vörösmarty utca M),47.507197,19.066198,,,CSF01093,1.0,138.0,1249,138.61746396846007,9
007979,Vörösmarty utca M,47.507197,19.066198,,,CSF01093,2.0,-135.0,1249,138.61746396846007,9
007980,Vörösmarty utca M,47.507197,19.066198,,,CSF01093,2.0,45.0,1249,138.61746396846007,9
F01091,Andrássy út (Vörösmarty utca M),47.507197,19.066198,,,CSF01093,1.0,-39.0,1249,138.61746396846007,9
F01045,Lövölde tér,47.507304,19.072123,,,F01045,1.0,-128.0,1250,52.48699514582534,2
F01044,Lövölde tér,47.507304,19.072123,,,F01045,1.0,43.0,1250,52.48699514582534,2
F01042,Izabella utca / Király utca,47.506099,19.069534,,,F01042,1.0,-40.0,1251,103.1884204017303,4
F01043,Izabella utca / Király utca,47.506099,19.069534,,,F01042,1.0,48.0,1251,103.1884204017303,4
F01040,Izabella utca / Király utca,47.506099,19.069534,,,F01042,1.0,134.0,1251,103.1884204017303,4
F01041,Izabella utca / Király utca,47.506099,19.069534,,,F01042,1.0,-128.0,1251,103.1884204017303,4
F01107,Szinyei Merse utca,47.513035,19.065196,,,F01107,1.0,46.0,1252,19.115371066590175,2
F01106,Szinyei Merse utca,47.513035,19.065196,,,F01107,1.0,-128.0,1252,19.115371066590175,2
F01071,Ferdinánd híd (Izabella utca),47.511101,19.062753,,,F01071,1.0,-42.0,1253,76.21000958971679,4
F01070,Ferdinánd híd (Izabella utca),47.511101,19.062753,,,F01071,1.0,48.0,1253,76.21000958971679,4
F01069,Ferdinánd híd (Izabella utca),47.511101,19.062753,,,F01071,1.0,-133.0,1253,76.21000958971679,4
F01072,Ferdinánd híd (Izabella utca),47.511101,19.062753,,,F01071,1.0,137.0,1253,76.21000958971679,4
F01030,Nyugati pályaudvar M (Podmaniczky utca),47.509123,19.058664,,,F01030,1.0,47.0,1255,17.743620317203757,2
F01031,Nyugati pályaudvar M (Podmaniczky utca),47.509123,19.058664,,,F01030,1.0,-130.0,1255,17.743620317203757,2
LM3NYF,Nyugati pályaudvar [F],47.510703,19.056257,LM3NYF,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
F01024,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYK,Nyugati pályaudvar [K],47.510703,19.056257,LM3NYK,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYI,Nyugati pályaudvar [I],47.510703,19.056257,LM3NYI,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYH,Nyugati pályaudvar [H],47.510703,19.056257,LM3NYH,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYG,Nyugati pályaudvar [G],47.510703,19.056257,LM3NYG,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
F01025,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,1.0,26.0,1259,313.1141531855091,32
LM3NYC,Nyugati pályaudvar [C],47.510703,19.056257,LM3NYC,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYB,Nyugati pályaudvar [B],47.510703,19.056257,LM3NYB,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYA,Nyugati pályaudvar [A],47.510703,19.056257,LM3NYA,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
044180,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYE,Nyugati pályaudvar [E],47.510703,19.056257,LM3NYE,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
F01025,Nyugati pályaudvar M,47.510703,19.056257,F01025,,CSLM3NYA,1.0,24.0,1259,313.1141531855091,32
LM3NYD,Nyugati pályaudvar [D],47.510703,19.056257,LM3NYD,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NY2,Nyugati pályaudvar,47.510703,19.056257,LM3NY2,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYJ,Nyugati pályaudvar [J],47.510703,19.056257,LM3NYJ,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
F01028,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,2.0,-167.0,1259,313.1141531855091,32
F01027,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,2.0,-142.0,1259,313.1141531855091,32
F00933,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,1.0,-57.0,1259,313.1141531855091,32
F00934,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,1.0,112.0,1259,313.1141531855091,32
CSLM3NYA,Nyugati pályaudvar,47.510703,19.056257,CSLM3NYA,1.0,CSLM3NYA,,,1259,313.1141531855091,32
CSF01025,Nyugati pályaudvar,47.510703,19.056257,CSF01025,1.0,CSLM3NYA,,,1259,313.1141531855091,32
F00935,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,1.0,123.0,1259,313.1141531855091,32
F00936,Nyugati pályaudvar,47.510703,19.056257,F00936,,CSLM3NYA,2.0,34.0,1259,313.1141531855091,32
LM3NYM,Nyugati pályaudvar [M],47.510703,19.056257,LM3NYM,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
F01029,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,1.0,-35.0,1259,313.1141531855091,32
F00937,Nyugati pályaudvar,47.510703,19.056257,F00937,,CSLM3NYA,2.0,-152.0,1259,313.1141531855091,32
LM3NY1,Nyugati pályaudvar,47.510703,19.056257,LM3NY1,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
071659,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,1.0,-168.0,1259,313.1141531855091,32
F01023,Nyugati pályaudvar M,47.510703,19.056257,,,CSLM3NYA,2.0,,1259,313.1141531855091,32
F01024,Nyugati pályaudvar M,47.510703,19.056257,F01024,,CSLM3NYA,2.0,,1259,313.1141531855091,32
LM3NYL,Nyugati pályaudvar [L],47.510703,19.056257,LM3NYL,2.0,CSLM3NYA,2.0,,1259,313.1141531855091,32
F02639,Kassák Lajos utca,47.522532,19.06654,,,F02639,1.0,-50.0,1260,36.678133930951056,2
F02640,Kassák Lajos utca,47.522532,19.06654,,,F02639,1.0,128.0,1260,36.678133930951056,2
F02625,Lehel utca / Dózsa György út,47.520744,19.068625,,,F02625,2.0,-130.0,1261,126.54402488975825,6
F02621,Lehel utca / Dózsa György út,47.520744,19.068625,,,F02625,2.0,-128.0,1261,126.54402488975825,6
F02626,Lehel utca / Dózsa György út,47.520744,19.068625,,,F02625,2.0,51.0,1261,126.54402488975825,6
F02624,Lehel utca / Dózsa György út,47.520744,19.068625,,,F02625,2.0,52.0,1261,126.54402488975825,6
F02620,Lehel utca / Dózsa György út,47.520744,19.068625,,,F02625,1.0,-47.0,1261,126.54402488975825,6
F02623,Lehel utca / Dózsa György út,47.520744,19.068625,,,F02625,1.0,133.0,1261,126.54402488975825,6
048536,Lehel tér M,47.517759,19.060445,,,048536,2.0,,1262,476.40163450862804,32
LM3LEK,Lehel tér [K],47.517759,19.060445,LM3LEK,2.0,048536,2.0,,1262,476.40163450862804,32
F02617,Lehel tér M,47.517759,19.060445,,,048536,1.0,-75.0,1262,476.40163450862804,32
LM3LEH,Lehel tér [H],47.517759,19.060445,LM3LEH,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LEJ,Lehel tér [J],47.517759,19.060445,LM3LEJ,2.0,048536,2.0,,1262,476.40163450862804,32
F02614,Lehel tér,47.517759,19.060445,F02614,,048536,2.0,-161.0,1262,476.40163450862804,32
LM3LEF,Lehel tér [F],47.517759,19.060445,LM3LEF,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LEE,Lehel tér [E],47.517759,19.060445,LM3LEE,2.0,048536,2.0,,1262,476.40163450862804,32
F02616,Lehel tér M,47.517759,19.060445,,,048536,1.0,,1262,476.40163450862804,32
063526,Lehel tér M (kelet),47.517759,19.060445,,,048536,2.0,,1262,476.40163450862804,32
LM3LEG,Lehel tér [G],47.517759,19.060445,LM3LEG,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LEI,Lehel tér [I],47.517759,19.060445,LM3LEI,2.0,048536,2.0,,1262,476.40163450862804,32
009039,Csanády utca (Lehel tér M),47.517759,19.060445,,,048536,1.0,114.0,1262,476.40163450862804,32
F02615,Lehel tér M,47.517759,19.060445,,,048536,2.0,,1262,476.40163450862804,32
F01067,Csanády utca (Lehel tér M),47.517759,19.060445,,,048536,2.0,115.0,1262,476.40163450862804,32
085723,Lehel tér M (Lehel utca),47.517759,19.060445,,,048536,,,1262,476.40163450862804,32
090370,Lehel tér M,47.517759,19.060445,,,048536,1.0,15.0,1262,476.40163450862804,32
F02613,Lehel tér,47.517759,19.060445,F02613,,048536,2.0,12.0,1262,476.40163450862804,32
F01066,Csanády utca (Lehel tér M),47.517759,19.060445,,,048536,1.0,-29.0,1262,476.40163450862804,32
F01065,Lehel tér M,47.517759,19.060445,,,048536,2.0,53.0,1262,476.40163450862804,32
CSLM3LED,Lehel tér,47.517759,19.060445,CSLM3LED,1.0,048536,,,1262,476.40163450862804,32
LM3LED,Lehel tér [D],47.517759,19.060445,LM3LED,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LEA,Lehel tér [A],47.517759,19.060445,LM3LEA,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LE1,Lehel tér,47.517759,19.060445,LM3LE1,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LEL,Lehel tér [L],47.517759,19.060445,LM3LEL,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LEB,Lehel tér [B],47.517759,19.060445,LM3LEB,2.0,048536,2.0,,1262,476.40163450862804,32
F02619,Lehel tér M,47.517759,19.060445,,,048536,2.0,-166.0,1262,476.40163450862804,32
F02618,Lehel tér M,47.517759,19.060445,,,048536,2.0,-53.0,1262,476.40163450862804,32
F02612,Lehel tér M (Gogol utca),47.517759,19.060445,,,048536,1.0,106.0,1262,476.40163450862804,32
LM3LEC,Lehel tér [C],47.517759,19.060445,LM3LEC,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LEM,Lehel tér [M],47.517759,19.060445,LM3LEM,2.0,048536,2.0,,1262,476.40163450862804,32
LM3LE2,Lehel tér,47.517759,19.060445,LM3LE2,2.0,048536,2.0,,1262,476.40163450862804,32
F01062,Dévai utca,47.51871,19.065238,,,F01062,2.0,45.0,1265,49.256862652790105,4
F01064,Dévai utca,47.51871,19.065238,,,F01062,2.0,51.0,1265,49.256862652790105,4
F01063,Dévai utca,47.51871,19.065238,,,F01062,2.0,-129.0,1265,49.256862652790105,4
F01061,Dévai utca,47.51871,19.065238,,,F01062,2.0,-128.0,1265,49.256862652790105,4
F02524,Radnóti Miklós utca,47.514538,19.054124,,,F02524,1.0,25.0,1267,141.4815454188386,2
F02523,Radnóti Miklós utca,47.514538,19.054124,,,F02524,1.0,-151.0,1267,141.4815454188386,2
008455,Jászai Mari tér,47.512811,19.047938,,,008455,2.0,,1268,75.03056397484873,4
F00926,Jászai Mari tér,47.512811,19.047938,,,008455,1.0,112.0,1268,75.03056397484873,4
F00928,Jászai Mari tér,47.512811,19.047938,,,008455,2.0,,1268,75.03056397484873,4
F00925,Jászai Mari tér,47.512811,19.047938,,,008455,1.0,-68.0,1268,75.03056397484873,4
F00929,Jászai Mari tér,47.512532,19.050115,,,F00929,1.0,-63.0,1270,96.98018993641708,3
F00931,Szent István körút,47.512532,19.050115,,,F00929,1.0,-167.0,1270,96.98018993641708,3
F00930,Jászai Mari tér,47.512532,19.050115,,,F00929,1.0,116.0,1270,96.98018993641708,3
F02649,Radnóti Miklós utca,47.515491,19.051044,,,F02649,1.0,23.0,1272,103.46160661875487,2
F02650,Radnóti Miklós utca,47.515491,19.051044,,,F02649,1.0,-153.0,1272,103.46160661875487,2
F02512,Szent István park,47.518335,19.051456,,,F02512,1.0,-155.0,1273,110.1288032371586,2
F02513,Szent István park,47.518335,19.051456,,,F02512,1.0,22.0,1273,110.1288032371586,2
F02517,Victor Hugo utca,47.518227,19.055824,,,F02517,1.0,-72.0,1274,75.91042024290958,2
F02516,Victor Hugo utca,47.518227,19.055824,,,F02517,1.0,18.0,1274,75.91042024290958,2
F02515,Hegedűs Gyula utca,47.517164,19.054815,,,F02515,1.0,114.0,1275,70.04664362078879,2
F02514,Victor Hugo utca,47.517164,19.054815,,,F02515,1.0,-152.0,1275,70.04664362078879,2
F02519,Gogol utca,47.520132,19.05759,,,F02519,1.0,17.0,1276,57.768471277919396,2
009587,Gogol utca,47.520132,19.05759,,,F02519,1.0,105.0,1276,57.768471277919396,2
F02521,Ipoly utca,47.520564,19.054072,,,F02521,1.0,-157.0,1277,80.28132069032144,2
F02522,Ipoly utca,47.520564,19.054072,,,F02521,1.0,20.0,1277,80.28132069032144,2
F01162,Huszár utca,47.499136,19.078384,,,F01162,1.0,62.0,1282,50.51686920398888,2
F01161,Huszár utca,47.499136,19.078384,,,F01162,1.0,-110.0,1282,50.51686920398888,2
LM4KP3,Keleti pályaudvar (Baross tér),47.499857,19.081348,LM4KP3,2.0,CSLMXKPB,1.0,,1283,349.6327626490283,33
CSLMXKPB,Keleti pályaudvar,47.499857,19.081348,CSLMXKPB,1.0,CSLMXKPB,,,1283,349.6327626490283,33
061350,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
F01159,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,50.0,1283,349.6327626490283,33
LMXKPB,Keleti pályaudvar [B],47.499857,19.081348,LMXKPB,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
F01154,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
LM4KP2,Keleti pályaudvar (Thököly út),47.499857,19.081348,LM4KP2,2.0,CSLMXKPB,1.0,,1283,349.6327626490283,33
F01160,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,-124.0,1283,349.6327626490283,33
LMXKPA,Keleti pályaudvar [A],47.499857,19.081348,LMXKPA,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
F01335,Keleti pályaudvar,47.499857,19.081348,F01335,,CSLMXKPB,2.0,-86.0,1283,349.6327626490283,33
F01314,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,-126.0,1283,349.6327626490283,33
F01311,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,2.0,,1283,349.6327626490283,33
061352,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
F01336,Keleti pályaudvar,47.499857,19.081348,F01336,,CSLMXKPB,2.0,91.0,1283,349.6327626490283,33
LM2KP1,Keleti pályaudvar (Kerepesi út),47.499857,19.081348,LM2KP1,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
061351,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
007950,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
061349,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
LMXKPF,Keleti pályaudvar [F],47.499857,19.081348,LMXKPF,2.0,CSLMXKPB,1.0,,1283,349.6327626490283,33
LMXKPJ,Keleti pályaudvar [J],47.499857,19.081348,LMXKPJ,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
LMXKPI,Keleti pályaudvar [I],47.499857,19.081348,LMXKPI,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
LMXKPH,Keleti pályaudvar [H],47.499857,19.081348,LMXKPH,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
LMXKPE,Keleti pályaudvar [E],47.499857,19.081348,LMXKPE,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
LMXKPG,Keleti pályaudvar [G],47.499857,19.081348,LMXKPG,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
009162,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
LMXKPC,Keleti pályaudvar [C],47.499857,19.081348,LMXKPC,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
009160,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,,1283,349.6327626490283,33
LMXKPD,Keleti pályaudvar [D],47.499857,19.081348,LMXKPD,2.0,CSLMXKPB,2.0,,1283,349.6327626490283,33
009163,Keleti pályaudvar M,47.499857,19.081348,,,CSLMXKPB,1.0,-92.0,1283,349.6327626490283,33
