stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,gini_house_walk15,gini_house_multimodal,walk15_mean_price,multimodal_mean_price,gini_walk15,gini_multimodal,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
F03468,6.268,0.649,57,2.967,14.98,12.944,3,10,16,9,26,7,15,16,16,2,3,5,2,10,5,5,6,0,3.289,2.979,XVIII. utca,47.491956,19.260752,171,3.315816678514133e-05,0.0019675356615838,0.0536227679160182,0.008496064452735,0.1403,0.1866,0.345,0.378,0.115636,0.123122,0.205006,0.242644
F03469,6.099,0.6435,55,2.757,14.954,12.915,3,10,16,9,26,7,15,16,16,2,3,5,2,10,5,4,6,0,3.28,2.8190000000000004,XVIII. utca,47.492532,19.260383,171,3.315816678514133e-05,0.0019675356615838,0.0536227679160182,0.008496064452735,0.1411,0.1879,0.347,0.377,0.115726,0.123121,0.201932,0.243914
F03471,6.665,0.6226,50,4.878,14.29,12.251,4,11,16,10,28,7,19,15,20,2,2,3,1,7,5,4,3,0,2.512,4.1530000000000005,Tarack utca,47.492692,19.251572,169,0.0001087534442151,0.0014756517461878,0.0563688792768812,0.0092489954224438,0.1336,0.1882,0.337,0.454,0.111489,0.118998,0.144166,0.24148
F03472,7.07,0.5868,63,3.254,14.31,12.271,3,12,18,6,26,7,20,14,21,2,2,3,1,7,5,4,3,0,2.483,4.587,Tarack utca,47.492628,19.251838,169,0.0001087534442151,0.0014756517461878,0.0563688792768812,0.0092489954224438,0.1336,0.1901,0.337,0.449,0.1125,0.122283,0.148862,0.241598
F03473,10.123,0.4057,75,6.539,14.67,12.723,3,15,28,13,41,18,30,29,27,2,9,11,7,22,2,14,11,19,3.109,7.013999999999999,Egészségház,47.478132,19.255934,186,0.0002857121777671,0.0014756517461878,0.0563735684773867,0.0066048588867741,0.1808,0.153,0.477,0.395,0.119536,0.12323,0.300098,0.236813
F03474,7.746,0.8127,55,4.555,15.355,13.383,1,13,27,9,38,12,27,21,24,0,7,8,4,15,3,12,7,19,2.827,4.9190000000000005,Szárny utca,47.480964,19.265353,192,0.000287163411002,0.0014756517461878,0.0564158064158064,0.0321388396443784,0.1788,0.1445,0.478,0.338,0.118908,0.124336,0.265857,0.24053
F03475,7.499,0.6934,64,3.83,15.292,13.323,1,13,25,12,34,11,25,21,24,0,8,8,4,17,3,12,7,19,3.05,4.449,Szárny utca,47.480552,19.264476,192,0.000287163411002,0.0014756517461878,0.0564158064158064,0.0321388396443784,0.1796,0.1777,0.477,0.375,0.119059,0.132186,0.266662,0.254814
F03476,7.767,0.7705,66,4.14,16.01,14.023,1,14,24,11,38,10,29,23,25,0,1,0,1,7,3,4,3,3,3.257,4.51,Szabadság sugárút,47.482998,19.274225,202,6.476638970905827e-05,0.0019675356615838,0.0535408601300992,0.0315349304548185,0.1876,0.1743,0.4,0.37,0.111858,0.125604,0.167594,0.2503
F03477,8.296,0.5952,73,5.079,15.937,13.953,1,13,23,12,36,11,26,20,23,0,3,2,2,7,3,5,3,5,3.51,4.786,Szabadság sugárút,47.482578,19.273226,202,6.476638970905827e-05,0.0019675356615838,0.0535408601300992,0.0315349304548185,0.1882,0.1792,0.399,0.374,0.113933,0.131217,0.185841,0.250829
F03478,7.343,0.4768,59,3.789,16.315,14.323,2,10,17,11,30,9,20,15,21,0,0,0,0,7,4,2,3,1,2.891,4.452,Lemberg utca,47.483566,19.278314,197,1.3548525017392316e-05,0.0014756517461878,0.050930681163414,0.0226693114223467,0.2282,0.1801,0.363,0.375,0.108308,0.130303,0.150361,0.240101
F03479,7.127,0.7324,62,3.091,16.3,14.305,1,12,24,11,33,9,24,22,23,0,0,1,0,7,4,2,3,1,2.917,4.21,Péceli út,47.484007,19.278131,197,1.3548525017392316e-05,0.0014756517461878,0.050930681163414,0.0226693114223467,0.2161,0.1777,0.38,0.375,0.10885,0.126092,0.153239,0.253198
F03480,7.279,0.5178,70,3.486,16.332,14.336,1,9,17,10,28,7,23,16,22,0,0,1,0,7,4,2,3,1,2.847,4.432,Lemberg utca,47.484249,19.27857,197,1.3548525017392316e-05,0.0014756517461878,0.050930681163414,0.0226693114223467,0.2085,0.1798,0.388,0.367,0.108281,0.126566,0.155418,0.234608
F03481,6.486,0.685,57,2.891,16.376,14.379,1,11,20,11,32,8,21,20,22,0,0,1,0,6,4,2,3,1,2.848,3.638,Lemberg utca,47.484553,19.279181,197,1.3548525017392316e-05,0.0014756517461878,0.050930681163414,0.0226693114223467,0.2204,0.1777,0.372,0.375,0.108516,0.125961,0.155599,0.252873
F03482,7.775,0.2753,70,4.823,16.907,14.896,0,9,21,8,24,8,19,13,22,0,0,4,0,8,5,2,3,1,3.354,4.421,Csaba vezér tér,47.486806,19.286317,123,7.604763035914801e-07,0.0024594195769798,0.0464218842763848,0.0120077188663783,0.1844,0.1818,0.33,0.366,0.108919,0.131723,0.159112,0.218279
F03483,7.954,0.5523,73,6.219,16.9,14.889,1,11,23,11,35,8,23,21,22,0,0,4,0,7,5,2,3,1,3.36,4.593999999999999,Csaba vezér tér,47.486869,19.286224,123,7.604763035914801e-07,0.0024594195769798,0.0464218842763848,0.0120077188663783,0.2058,0.1849,0.341,0.354,0.108834,0.129837,0.158945,0.240951
