stop_id,weighted_med_inc_multi,weighted_med_inc_walk,percent_change_income,log_change_income,weighted_gini_multi,weighted_gini_walk,percent_change_gini,log_change_gini,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi,entropy_multi,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,entropy_walk,percent_change_entropy,log_change_entropy,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name
1020101,43077.79718908551,47862.34473199054,-9.996475454131065,-0.10532135480385667,0.3196556162402316,0.3094991580169962,3.2815786279708283,0.03228884536735938,1170.3927468043066,2606.2345401043513,1827.9872463493057,1.5127359649223862,935.4215760149862,2186.313370508852,2216.913606512197,1.4942552091670547,1.2367871058407245,0.012292013762897173,12.633,0.4191,248,11.42,3.234,7.704,143,32,124,14,369,71,1151,105,622,76,17,44,4,82,39,611,27,341,3.668,8.965,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.170372,24.937328,Lasipalatsi
1020105,39854.33022416221,45896.58584418111,-13.16493483966837,-0.14115966939680807,0.3274215302393465,0.313492392646173,4.443213908828334,0.043473330146349756,1473.685625231539,3133.6930467552775,1813.1601053844129,1.5075700648442445,1292.2425779277064,2907.977602923901,2119.241312345164,1.5121401330381357,-0.3022251770217323,-0.0030268279957617016,9.558,0.6333,201,10.639,2.863,6.928,95,25,93,3,313,31,845,75,384,48,14,33,0,67,14,450,19,145,3.254,6.304,0.0662775036391532,0.0025728987993138,0.1147544371451444,0.0012940414318138,1025,60.17502,24.95049,Kaisaniemenpuisto
1020106,41298.26620864547,47313.436918980915,-12.713451192809696,-0.135973815115006,0.324029287916226,0.310274613859335,4.433064595844353,0.043376150006368124,1505.248471118421,3202.7447434066667,2042.1972818711954,1.514932185817257,1103.990250467483,2508.6505093941273,2048.505076522853,1.5108967049441624,0.26709177800767164,0.0026673572177531653,5.895,0.6526,115,2.179,3.004,7.115,107,20,65,5,173,37,765,53,386,66,15,37,2,65,16,540,15,190,3.448,2.447,0.0787994165327118,0.0034305317324185,0.1147657709167143,0.001297354177049,1023,60.17348,24.94914,Kaisaniemenpuisto
1020112,43080.05798488021,48367.82531255174,-10.932406601913776,-0.11577462812920848,0.31959383638225364,0.30838127438732327,3.635941260443565,0.03571400703665074,1167.164729879163,2605.2629458607325,1816.3188110708065,1.5121541385136767,909.2513843427828,2110.555384753885,2098.9341164168213,1.4972325363363592,0.9966122038617875,0.009916787754582658,12.486,0.4427,249,11.129,3.222,7.537,143,32,124,14,357,70,1144,100,621,81,17,37,3,73,34,634,26,335,3.593,8.893,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17076,24.94268,Rautatientori
1020113,42835.83257033491,48538.371566048925,-11.748517331188674,-0.12497968953608506,0.32004630420860275,0.307905662224906,3.942974577332961,0.03867224139834483,1189.5766286133176,2649.17668407786,1817.6651853704482,1.511905657754073,892.869186365698,2072.0971688863183,2054.411901720728,1.4975316914522523,0.9598438806915263,0.009552666455473474,12.821,0.4465,257,12.077,3.231,7.528,152,33,124,14,369,71,1161,106,630,81,17,35,3,68,29,619,22,321,3.526,9.295,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17072,24.94324,Rautatientori
1020115,42123.999914739004,48207.75467308734,-12.619867487304226,-0.13490224595535666,0.32167800312015815,0.30871692174959864,4.19837088848414,0.04112630874143294,1225.1265450614173,2702.1937710311627,1787.2980859826894,1.5116959612628897,946.263594069903,2188.093301871499,2131.397388562921,1.499620079061415,0.8052627708901374,0.008020378314952859,14.33,0.4657,291,14.74,3.151,7.472,153,33,129,14,416,72,1194,119,645,83,17,36,3,71,30,619,25,313,3.588,10.742,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17141,24.94266,Rautatientori
1020116,42765.21265013413,48338.81787087379,-11.530288629788759,-0.12250993695758235,0.3201661237449487,0.30842922879869633,3.805377003978023,0.03734758498179118,1192.4881319842325,2655.580661889009,1816.4325818305774,1.511783764423246,929.1002533435648,2151.0883214547102,2114.358837474848,1.4986736770289677,0.874779319555955,0.008709752937234033,12.895,0.4454,259,12.028,3.188,7.501,152,33,126,14,368,71,1163,105,630,81,17,36,3,71,31,617,25,315,3.592,9.303,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17108,24.94283,Rautatientori
1020117,42989.5295864865,48231.44151808134,-10.86824645211924,-0.115054533991193,0.31976101381192545,0.3086586870921123,3.596959095630413,0.035337791047722514,1178.9396127820276,2630.06326207199,1821.4462754045314,1.5119986892979633,941.3374822348653,2177.7242887526295,2130.649221265888,1.4991872612406865,0.8545582255464521,0.008509275462581116,12.615,0.4405,246,11.525,3.16,7.477,144,32,124,14,361,71,1144,101,621,82,17,36,3,71,33,617,25,311,3.596,9.019,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17133,24.94277,Rautatientori
1020118,42989.5295864865,48423.945624638516,-11.222580002623625,-0.11903784763325652,0.31976101381192545,0.30833813469545734,3.704659862378158,0.03637686422987363,1178.9396127820276,2630.06326207199,1821.4462754045314,1.5119986892979633,928.4883628592212,2150.583099757315,2144.5634537563838,1.497375946338614,0.9765578908292765,0.009718203822974157,12.615,0.4405,246,11.525,3.126,7.446,144,32,124,14,361,71,1144,101,621,79,17,36,3,67,24,599,21,297,3.348,9.267,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17164,24.94276,Rautatientori
1020119,42706.043177186606,48403.81404317452,-11.771326244881655,-0.12523817654428085,0.3203046120037253,0.30833534643704097,3.881898622715422,0.03808447771601537,1192.2579907510355,2645.715706708759,1806.4312509134681,1.5122545100274531,925.3237853549721,2142.7861117438615,2119.9570241846054,1.4980945612427026,0.9451972626483994,0.00940758223186136,12.891,0.4389,247,11.997,3.205,7.509,145,32,126,14,372,72,1159,104,626,81,17,36,3,70,28,610,24,304,3.484,9.407,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17095,24.94308,Rautatientori
1020120,42989.5295864865,48431.2974452941,-11.236056322782572,-0.11918965811737026,0.31976101381192545,0.3082089498722979,3.748127348155847,0.03679592330349004,1178.9396127820276,2630.06326207199,1821.4462754045314,1.5119986892979633,918.6332665373595,2128.1170482112593,2111.4371873539767,1.4977843481037298,0.9490245516472082,0.009445496036079028,12.615,0.4405,246,11.525,3.164,7.473,144,32,124,14,361,71,1144,101,621,81,17,36,3,71,31,611,24,310,3.497,9.118,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17132,24.94302,Rautatientori
1020121,43080.28210563797,48482.234533705756,-11.142127585543212,-0.11813203188584481,0.31964069923472366,0.30821840381007504,3.7059096028824636,0.03638891511529902,1165.1744479028737,2601.2015562098245,1813.3159554287172,1.5121279041071043,922.0761891587225,2136.1368709111093,2132.022842000337,1.4972656694685318,0.99262508595739,0.009877309236237758,12.545,0.4473,248,11.091,3.128,7.441,143,32,124,14,357,70,1144,100,621,80,16,36,3,67,25,600,21,297,3.345,9.2,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17164,24.94299,Rautatientori
1020122,42950.73479668659,48501.71205700343,-11.444909931824359,-0.12154534099260245,0.3198337885844545,0.30797400345363823,3.8509046211108546,0.037786075139719676,1181.05803987387,2632.9765890782965,1819.896280709825,1.5120315982996466,897.9862516137812,2082.633077366031,2055.6767259541475,1.4980222778713443,0.9351877228561114,0.009308419157635904,12.649,0.4417,247,11.544,3.218,7.513,144,32,125,14,366,71,1150,101,622,82,17,35,3,68,30,622,22,319,3.521,9.128,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17085,24.94333,Rautatientori
1020123,42724.807028145784,48402.427795338066,-11.730033028919943,-0.1247702611366015,0.320266935313489,0.3082161746931601,3.9098404333665626,0.03835341825182782,1191.327545035369,2644.9431539602433,1807.698130657092,1.512220656312499,926.1912014311471,2141.7338844967508,2100.497581675903,1.4990701485401856,0.8772443227636438,0.0087341889073255,12.873,0.4393,247,11.959,3.164,7.464,145,32,125,14,372,72,1160,104,626,82,18,36,3,70,30,612,22,304,3.525,9.348,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17134,24.94329,Rautatientori
1020129,42879.81434526449,47856.06912287471,-10.398377611903822,-0.10979675916113449,0.31985421888640947,0.3096914221470497,3.2815880623694524,0.03228893671373801,1162.069967758221,2594.364453859015,1801.6172184606332,1.5119834634529905,989.0203288907688,2294.4962874092757,2273.4767430895668,1.4976425829767135,0.9575636162650432,0.009530080345094546,12.67,0.4226,247,11.783,3.103,7.518,145,32,124,14,359,70,1149,101,627,78,15,38,3,69,28,590,23,293,3.356,9.314,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17165,24.93972,Elielinaukio
1020131,42565.442138274026,47794.02566221298,-10.939826581866676,-0.11585793889080177,0.3204403984275678,0.30985432520725376,3.416467791189702,0.033594026376123604,1151.8904145190372,2585.280402610672,1782.6554179835682,1.5108904103617298,995.4265456493957,2309.2146347830194,2283.080735379008,1.4978383296885944,0.8713944899413089,0.008676197608267521,13.57,0.3855,264,12.085,3.085,7.498,145,32,128,15,382,71,1159,106,632,80,15,39,2,70,28,589,22,294,3.363,10.207,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17182,24.93984,Elielinaukio
1020132,42570.21104233294,47749.17638244759,-10.846187793133154,-0.11480708087848299,0.3204538225244832,0.30996124418645316,3.3851258939063844,0.033290915583167144,1152.0934790503543,2585.405791465606,1783.0972160621534,1.510918099657378,1004.80950595763,2329.21823151835,2296.380985340648,1.4982080631718135,0.8483492245166878,0.008447709656612106,13.558,0.3883,263,12.103,3.07,7.487,145,32,128,15,383,71,1159,106,632,77,15,36,2,70,28,578,22,294,3.288,10.27,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17195,24.93975,Elielinaukio
1020133,42859.3533590214,47790.263846909096,-10.317813903859856,-0.10889803089171864,0.31990400253026263,0.309857480400296,3.242304209337737,0.031908507572359884,1162.5698307355383,2596.567446399395,1802.9590014754094,1.51191431872043,998.2902351195005,2315.0964553073477,2285.715720866412,1.4980133549751267,0.9279599343447895,0.009236808379756978,12.801,0.4161,250,10.503,3.087,7.503,145,32,124,15,364,70,1152,101,628,80,15,38,2,70,28,581,22,292,3.333,9.468,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17179,24.93974,Elielinaukio
1020135,42859.3533590214,47775.496000638115,-10.290092313329522,-0.10858896943681917,0.31990400253026263,0.30988459008770297,3.2332722449102693,0.031821020571831136,1162.5698307355383,2596.567446399395,1802.9590014754094,1.51191431872043,999.3401713649264,2317.4107260253168,2290.159188775143,1.4979432833790167,0.9326811967071179,0.009283585823212377,12.801,0.4161,250,10.503,3.079,7.497,145,32,124,15,364,70,1152,101,628,78,15,39,2,69,28,584,22,292,3.321,9.48,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17186,24.93972,Elielinaukio
1020169,41016.17405934234,47479.31987870334,-13.612549286452646,-0.14632776709833678,0.3244205611318965,0.3098484238319463,4.702989003375975,0.04595747974619694,1390.06772534475,2953.7734843077988,1792.4868538261508,1.5116409640071944,1076.3811594135864,2451.363112568462,2008.7026996259824,1.510470286179822,0.0775041944276272,0.0007747417543650521,9.763,0.6641,207,12.84,3.008,7.094,114,26,96,6,306,42,901,74,452,65,15,39,2,63,16,533,15,189,3.416,6.347,0.0787994165327118,0.0034305317324185,0.1147657709167143,0.001297354177049,1023,60.173545,24.94981,Kaisaniemenpuisto
1020171,43028.410456962956,47880.72359971233,-10.134168362439963,-0.10685238752813232,0.3197151757558663,0.3096111905433253,3.2634431574678726,0.03211323745008505,1174.0267284099596,2616.148347644827,1824.8808621202024,1.5124370345335327,959.7259408150658,2237.201196567223,2251.810861389959,1.495409960234252,1.1386225016592362,0.011321889852380975,12.464,0.4396,246,11.215,3.184,7.624,144,32,124,14,358,71,1146,101,627,78,17,41,3,78,34,601,24,308,3.588,8.876000000000001,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.170863,24.938568,Postitalo
1020174,43038.67845909034,48021.477525339615,-10.376188578579216,-0.10954914884192549,0.31965545311536386,0.30909874401116183,3.4153193142126845,0.03358292095569386,1169.7062671155466,2613.658597589873,1846.255409227445,1.51243118196502,915.1503178033641,2137.108622959177,2168.094009168443,1.4943609877468809,1.209225506173341,0.012019727838545826,13.261,0.4482,255,12.22,3.241,7.69,143,32,125,14,377,72,1154,102,622,79,17,43,3,84,39,620,28,344,3.762,9.499,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17033,24.93807,Lasipalatsi
1020177,43126.839783616255,47925.676822632544,-10.01308141515922,-0.10550587527934888,0.3195584976999685,0.30930289476815426,3.315715146960267,0.032619309708652226,1166.850664606687,2598.5817440726446,1829.299195328921,1.512843451885282,925.9292458091289,2163.5029351979924,2199.0437237891415,1.494080621450507,1.255811109882376,0.012479912029453673,12.723,0.4015,253,11.359,3.253,7.719,143,32,124,14,370,74,1152,107,622,78,17,44,3,82,39,615,27,339,3.652,9.071000000000002,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.170197,24.937442,Lasipalatsi
1020182,42989.5295864865,48382.67953211857,-11.146860814213198,-0.11818530071402245,0.31976101381192545,0.30832763126881724,3.708192644317355,0.03641092944711407,1178.9396127820276,2630.06326207199,1821.4462754045314,1.5119986892979633,913.8363104316423,2119.7622234284177,2093.8760926305154,1.4979293515573635,0.9392524237523115,0.00934868875188268,12.615,0.4405,246,11.525,3.198,7.514,144,32,124,14,361,71,1144,101,621,81,17,36,3,71,29,624,23,326,3.537,9.078,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17098,24.9427,Rautatientori
1020204,42481.161712122426,48510.06513303329,-12.428149507483218,-0.13271058109658546,0.32075715749458594,0.30809158359259725,4.110976922607832,0.040287230016237484,1203.0377743315557,2666.5940901329936,1797.0826219748776,1.5118556851347429,921.055977034292,2130.7466370694688,2112.3198004735727,1.4981010448345446,0.9181383557286917,0.009139490881850986,13.291,0.4413,258,12.247,3.13,7.433,152,33,126,14,382,72,1180,113,634,79,16,36,3,65,26,601,21,290,3.35,9.941,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17165,24.94327,Rautatientori
1020239,42458.04607346392,47736.10923964752,-11.056751901765537,-0.11717168146630712,0.3206035183641145,0.31000296603321204,3.4195002927058358,0.033623349143768445,1136.5436572628662,2555.0924190221326,1756.2000936177703,1.5105040967668009,1005.4246348627187,2331.0480339399733,2300.1275350596256,1.4981069578024695,0.8275202848344272,0.008241151085108424,13.761,0.3828,264,12.098,3.064,7.481,145,32,128,16,392,72,1159,109,632,79,15,38,2,70,27,577,22,294,3.275,10.486,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.172,24.93977,Elielinaukio
1020241,42570.21104233294,47685.525679344544,-10.727185166016424,-0.11347316960374049,0.3204538225244832,0.31010737580132025,3.3364078156566306,0.032819575435119076,1152.0934790503543,2585.405791465606,1783.0972160621534,1.510918099657378,1009.2006216794916,2339.5590397604446,2302.8764975892495,1.498329167670491,0.8401980191348426,0.008366880025999156,13.558,0.3883,263,12.103,3.058,7.478,145,32,128,15,383,71,1159,106,632,78,16,38,2,71,27,577,22,296,3.304,10.254,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17205,24.93972,Elielinaukio
1020243,42570.21104233294,47648.2714546841,-10.657386422046073,-0.11269161620553929,0.3204538225244832,0.3101879975195685,3.3095493981088215,0.03255962921539922,1152.0934790503543,2585.405791465606,1783.0972160621534,1.510918099657378,1012.724485098599,2347.368486410737,2303.723667034605,1.498599896399086,0.8219807893948777,0.008186209263666384,13.558,0.3883,263,12.103,3.052,7.471,145,32,128,15,383,71,1159,106,632,78,16,38,2,71,28,577,22,296,3.327,10.231,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17211,24.93974,Elielinaukio
1020245,42570.21104233294,47419.93399790027,-10.227182002788256,-0.10788795140984334,0.3204538225244832,0.310688253141141,3.143205217644909,0.030948178530035272,1152.0934790503543,2585.405791465606,1783.0972160621534,1.510918099657378,1037.366826686732,2402.758291204153,2333.1701951556597,1.4995730995510488,0.7565486543954318,0.0075370117774254545,13.558,0.3883,263,12.103,3.044,7.465,145,32,128,15,383,71,1159,106,632,79,16,40,2,75,27,572,22,296,3.425,10.133,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17218,24.9397,Elielinaukio
1020401,43034.640943320446,48811.64118977876,-11.835291962418237,-0.1259634386792924,0.31969114580452623,0.3070285082707059,4.124254651511303,0.040414756264520214,1175.1449492725437,2618.172426818767,1824.6815602007714,1.5124334629064586,846.5989517844516,1967.1472181996064,1946.5353766569192,1.4974801886549582,0.9985624093585822,0.009936097181162756,12.388,0.4365,242,11.129,3.294,7.517,143,32,124,14,357,70,1144,100,621,81,19,38,3,69,28,630,22,322,3.537,8.850999999999999,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17035,24.94545,Mikonkatu
1020402,43268.85968570122,48881.2712070674,-11.481721695803031,-0.12196112078882322,0.3191433499120412,0.3067985930887276,4.02373319219995,0.0394488908899148,1154.8362214945123,2578.2562391391507,1814.4165337035624,1.5124427594575895,821.4815589173231,1912.7182120705722,1911.7964337937174,1.4962445439787795,1.0825914483027044,0.0107677338002441,12.683,0.4242,259,11.545,3.307,7.536,143,32,126,14,361,72,1146,101,626,85,20,39,3,74,28,643,25,338,3.665,9.018,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17021,24.94523,Mikonkatu
1020443,43150.9372273586,48062.340167841045,-10.21881773407428,-0.10779478424333332,0.31946995624389274,0.3089714196605309,3.3978989367031676,0.03341445611869705,1165.4009789323136,2595.9798077689225,1824.989627621599,1.5127611581405016,909.5778479893746,2123.8884444315922,2162.0601078113236,1.4940544976966583,1.2520735001757173,0.012442998802946094,12.628,0.4182,254,11.523,3.252,7.702,144,32,125,14,363,74,1149,103,632,79,17,44,3,84,39,621,28,345,3.733,8.895,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17023,24.93798,Lasipalatsi
1020444,42993.48983985772,47953.96720266693,-10.344248144986292,-0.10919282898764722,0.3197566124674262,0.30923049600842245,3.403971016725678,0.033473179765882766,1174.1932878852942,2622.3913223439163,1838.2366674464256,1.512257177997593,921.8166091184555,2153.1945122345287,2187.4789371579545,1.494185635015266,1.2094576844290443,0.01202202187832544,13.105,0.4215,264,11.275,3.226,7.687,143,32,125,15,371,72,1152,100,622,78,17,43,4,82,39,617,27,337,3.7,9.405,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17045,24.9377,Lasipalatsi
1020446,45749.822669006295,48789.9403836054,-6.23103387849323,-0.06433623630245584,0.313524592202444,0.30726964507333315,2.0356541003645297,0.020152116221383878,1040.7569465341164,2356.683701279619,1931.2913306355713,1.5114165972342104,811.5827869386414,1895.8619224340925,1962.3319160081535,1.4923407524049792,1.278249943820776,0.01270149287282853,8.027,0.5212,152,5.165,3.443,7.747,118,25,91,8,233,57,940,82,578,86,18,41,3,77,37,655,29,357,3.712,4.315,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16874,24.94248,Ylioppilastalo
1020447,43671.33494272136,49131.85092401144,-11.1140042123295,-0.11781558357476805,0.3185600117071658,0.30787402888919413,3.4708945267408793,0.03412017486771811,1145.9503967539904,2540.0593444382534,1859.5529300999867,1.5146269846067129,977.2624699956278,2265.9016910381683,2446.6052686140233,1.489073675662579,1.7160540382774245,0.01701496142523369,11.424,0.4869,241,8.832,3.427,7.744,144,30,115,14,327,71,1109,100,628,9,5,1,0,2,2,130,1,28,0.288,11.136,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16886,24.94206,Ylioppilastalo
1020448,46154.40410662499,49341.0399972104,-6.45838817091324,-0.0667638023967886,0.3121188360763073,0.30562486746457873,2.1248168271128036,0.021025573575904587,1048.2276782625727,2356.137109235774,1907.7721955607774,1.5128086311029056,731.2250292881359,1727.556350726645,1787.0261350191902,1.4903707110991913,1.505526097407386,0.014943055321145492,6.699,0.5447,141,3.991,3.468,7.635,105,24,75,7,198,47,854,65,504,86,19,38,3,79,31,652,27,339,3.663,3.036,0.0450178151436013,0.0025728987993138,0.1119032579479711,0.0213832678863468,1063,60.1689,24.94686,Aleksanterinkatu
1020449,44029.36516254962,49006.21688253582,-10.155551757678689,-0.10709036384594717,0.3176074258097621,0.3081717760346244,3.06181503593552,0.03015876820592245,1117.259959352603,2487.645391301677,1820.7023461183921,1.5139125741262605,1011.8770038568794,2341.782119271401,2521.4682305800643,1.489736240904056,1.6228599773831713,0.016098323625029786,11.011,0.544,229,7.958,3.456,7.647,142,29,114,12,319,69,1089,97,614,8,5,2,0,3,2,130,1,29,0.284,10.727,0.0450178151436013,0.0025728987993138,0.1119032579479711,0.0213832678863468,1063,60.16893,24.94613,Aleksanterinkatu
1020450,45124.43866618142,48650.34686790573,-7.247447199703992,-0.07523496142598392,0.314875190833884,0.3095463399369318,1.721503442113997,0.01706853465827259,1133.7360701469668,2484.928635195986,1843.6452744976905,1.516636399044217,1080.7846685503869,2505.5334081682286,2685.2613758384005,1.4899619602961236,1.7902764942262062,0.017744397792599613,6.997,0.3943,148,2.716,3.503,7.55,113,23,78,7,190,48,835,67,447,10,5,4,0,3,2,154,1,30,0.307,6.69,0.0097241949780213,0.0034305317324185,0.1009910855668114,0.0197446123210575,1062,60.16901,24.95046,Senaatintori
1020453,43021.799533091296,48270.82370197814,-10.874113525168074,-0.11512036088142007,0.31969182590682294,0.308675702499477,3.568833995725526,0.03506626842173304,1177.9469042038252,2625.0178260638677,1824.5180902665622,1.5123001281987145,920.3575078813894,2139.995323823352,2134.705626728834,1.4966639175641916,1.0447375961311824,0.010393179277676337,12.478,0.4338,248,11.215,3.256,7.61,145,33,124,14,361,70,1149,101,626,82,16,41,3,79,39,633,27,337,3.64,8.838,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.17036,24.9413,Rautatieasema
1020454,42982.13838231211,48159.20707543754,-10.749904343350106,-0.11372769354572515,0.32007135691401334,0.3089401157225572,3.603041698039798,0.03539650342598356,1170.3221531460126,2621.586247699476,1832.302933584259,1.511688094878603,925.5416729184004,2154.514122664169,2155.562574681507,1.4961993928882849,1.035203066111291,0.010298815334419894,13.083,0.4231,266,12.461,3.247,7.622,146,33,124,15,394,73,1176,114,643,83,16,42,3,80,39,639,28,343,3.696,9.387,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.1704,24.94061,Rautatieasema
1020455,44693.36112575386,48899.138117082926,-8.600922538264083,-0.08993480099538191,0.3160365934944574,0.3087837254021827,2.348850504613882,0.023216895031359902,1071.5932746703652,2416.9808255867483,1835.3314378051634,1.5123865770763754,1031.2820862426236,2391.993985970823,2572.416807541439,1.4894753173969002,1.5382100939756627,0.015264995780512833,9.408,0.5109,203,5.169,3.5,7.568,129,27,106,11,271,64,1050,84,581,9,5,2,0,2,2,139,1,30,0.296,9.112,0.0097241949780213,0.0034305317324185,0.1009910855668114,0.0197446123210575,1062,60.16896,24.94983,Senaatintori
1020456,42989.52958648647,48621.321472838405,-11.582967545417407,-0.12310556007830901,0.3197610138119255,0.3075049460199482,3.9856489954415992,0.03908271320328008,1178.939612782028,2630.0632620719934,1821.4462754045303,1.5119986892979629,880.7688976131561,2040.3628003069637,1992.5947747382502,1.4990964825799333,0.8606655320693539,0.008569829211683479,12.615,0.4416,248,11.525,3.198,7.444,144,32,124,14,361,71,1144,101,621,79,18,39,3,69,26,630,21,311,3.538,9.077,0.1998011606944754,0.0111492281303602,0.1254050756023885,0.2769937654403351,1064,60.171177,24.944893,Rautatientori
1020457,40494.25039396412,48739.5340992974,-16.917034308401693,-0.1853304907997911,0.3259134067386363,0.30705212012048266,6.142698708855268,0.059614217024501405,1460.4834409803138,3132.742502516931,1960.8879137669956,1.5125354244827052,889.4450722624822,2051.4291913574193,1934.1402141267833,1.5024463795440615,0.6715078205789529,0.006692632495240141,9.305,0.7529,208,7.27,3.164,7.322,128,26,102,7,297,47,908,80,467,78,17,40,3,59,22,597,16,250,3.373,5.932,0.0710168508538144,0.0025728987993138,0.1146978018489519,0.0,1061,60.171783,24.947617,Kaisaniemenkatu
1020458,41823.619575173274,48720.14656475172,-14.155390481866851,-0.15263139015429658,0.3228876295273089,0.30704973901011373,5.158086298413518,0.050294615708892834,1296.5122839552746,2836.246446783619,1904.9007563185662,1.5137028068047633,886.6625420213778,2047.3029106837876,1930.6516129265058,1.5022378571857224,0.7631913657481113,0.007602937937854512,11.112,0.647,221,9.921,3.177,7.338,139,31,123,12,337,70,1095,99,606,79,17,41,3,61,22,609,18,265,3.466,7.646,0.0710168508538144,0.0025728987993138,0.1146978018489519,0.0,1061,60.17165,24.94751,Kaisaniemenkatu
1020459,40312.184963218,47399.476745728345,-14.952257427924142,-0.16195740986089913,0.3260748180406452,0.3100145088375481,5.180502442714032,0.0505077591412943,1514.1108997182605,3193.3540249943503,1941.8499780750738,1.512863497506267,1086.9088573244271,2471.884947917274,2012.0669268170063,1.510809121799011,0.13597850831147384,0.001358861412612598,7.858,0.6449,155,5.999,2.998,7.094,109,22,78,5,260,38,829,62,413,64,15,37,2,64,17,539,15,189,3.412,4.446,0.0787994165327118,0.0034305317324185,0.1147657709167143,0.001297354177049,1023,60.1736,24.94958,Kaisaniemenpuisto
1020460,42460.70712284391,47405.27966793014,-10.430425850712263,-0.11015449790228919,0.32134571969335896,0.3100336989530741,3.6486423180716967,0.03583655409176448,1291.3217233299174,2853.577841883735,1970.2169609744788,1.5133518520210245,1088.8789505033358,2476.4184503352694,2036.391039710235,1.5106350909327513,0.17984231298345865,0.0017968079032416862,9.687,0.6107,208,6.986,3.023,7.131,137,29,108,10,283,63,1059,88,568,66,16,39,2,66,17,546,18,196,3.449,6.238,0.0787994165327118,0.0034305317324185,0.1147657709167143,0.001297354177049,1023,60.17331,24.94921,Kaisaniemenpuisto
1020463,43620.67575113798,48554.98246507315,-10.16230768383976,-0.10716556248442338,0.31865741754671056,0.307768031652767,3.538179659357631,0.0347702442934262,1151.7266076792469,2553.387275970007,1862.9339608865023,1.5145221455526436,824.4485208492767,1923.9482730685463,1989.2957311424398,1.4926313287388298,1.4665923454996828,0.014559418862267281,11.557,0.4837,243,9.268,3.49,7.83,144,30,115,14,328,71,1109,101,628,83,18,44,3,90,44,652,36,370,3.829,7.728,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16823,24.9411,Ylioppilastalo
