access_diff,gini_diff_exp,gini_diff_house,walk_sum,gini_walk15,area_difference,ellipticity,distance_betweenness
1,0.016755159240419773,0.010300000000000004,8,0.11602588634689538,2.988,0.5904,13.866
3,0.004367574370830393,-0.07499999999999998,5,0.12301158106545125,3.382,0.6432,12.458
4,0.013310546749000937,-0.08400000000000002,5,0.11260189649502243,4.712,0.5675,12.463
6,-0.0017752946655404805,0.0252,3,0.12305462276748808,3.451,0.8253,11.44
6,0.004809301115620029,0.023799999999999988,3,0.12112667440584468,4.1530000000000005,0.8113,11.315
0,-0.01285017224409074,0.028200000000000003,9,0.1374655917943431,3.425,0.6933,12.761
0,0.01179984802642789,0.025900000000000006,9,0.13629992497453294,2.632,0.3432,12.942
0,0.007507283557502464,-0.0032999999999999974,9,0.12569670179102124,1.001,0.8343,13.974
0,0.005742219371154433,-0.002799999999999997,9,0.12578910436889632,3.019,0.6583,14.024
0,-0.003359613793740751,0.0013000000000000234,7,0.1374590779452627,1.4440000000000004,0.4324,12.253
1,-0.005131943650493992,-0.0007000000000000062,7,0.1372705985931892,2.711,0.4442,12.304
1,0.0018657507277894392,-0.012200000000000016,8,0.11060299563521982,2.0810000000000004,0.5183,10.903
2,0.03376198717433161,0.013899999999999996,7,0.1027342669403745,5.249,0.6588,9.847
3,0.019162009598716195,0.013800000000000007,6,0.11367166491857769,5.265000000000001,0.6134,10.095
3,0.014887616300049922,0.02510000000000001,6,0.12201623124754474,4.404,0.6501,10.403
1,0.004718760419740536,-0.003599999999999992,8,0.12606557273181862,3.016,0.7464,12.611
1,0.006378925784071149,-0.007099999999999995,8,0.1257444759029184,3.4879999999999995,0.6783,12.606
1,0.006328493877865882,-0.007500000000000007,8,0.12579490780912367,3.496,0.6783,12.597
0,0.02321980494124032,0.0257,7,0.1032417822357225,2.352,0.9398,9.092
2,0.029858390738391388,0.03589999999999999,7,0.09665108985701051,3.852,0.6843,9.197
0,0.017078096667046377,0.02059999999999998,9,0.09892720779082492,4.596,0.5356,9.703
0,0.018271541246574652,0.022199999999999998,9,0.0980110789581427,4.713,0.4859,9.652
0,0.01465108382305734,0.022799999999999987,9,0.10156652391816012,4.676,0.4874,10.064
0,0.013458592364928953,0.0199,9,0.10244622458896885,3.093,0.5832,10.118
0,0.015688431273461756,0.01369999999999999,9,0.10091839153096009,3.2829999999999995,0.3643,10.076
1,0.0024688087569600947,0.022299999999999986,7,0.12591921286099983,1.162,0.7894,7.252
-1,0.0016654182308840637,0.004999999999999977,8,0.12570007698261537,0.2120000000000002,0.9723,7.317
0,-0.0036165821477061877,0.012300000000000005,9,0.13046819328711687,1.903,0.67,5.843
0,0.002684546450470754,0.011800000000000005,9,0.13009992973434142,4.003,0.5489,5.834
0,-0.009301708196554542,-0.0010000000000000009,9,0.13137306867306817,1.1900000000000004,0.8585,6.23
0,0.0063334165781101515,0.006500000000000006,9,0.13190401970116897,3.5740000000000003,0.5042,6.259
0,0.007497883166117353,-0.003799999999999998,9,0.12001861968493249,1.677,0.7773,7.801
0,0.006043176895370844,-0.008099999999999996,9,0.12168925660471136,1.3419999999999996,0.8021,7.764
0,0.004824498260899326,-0.00360000000000002,9,0.12043864046426044,2.429,0.6735,7.847
0,0.004220462182122631,-0.004799999999999999,9,0.12443942727436885,3.293,0.4962,7.726
1,0.01499823809209104,0.005699999999999983,7,0.11396830418226393,2.48,0.8091,8.57
1,0.016101354918786726,0.0068000000000000005,7,0.11293560517518886,1.927,0.9161,8.686
1,0.0156797454351056,-0.012400000000000022,7,0.11181767013825906,2.273,0.8332,8.265
1,0.02188671442385555,0.020199999999999996,7,0.10582460443981799,3.3040000000000003,0.8449,8.017
1,0.020118056633496445,0.013899999999999996,7,0.10925099345473827,2.883,0.8894,7.988
1,0.004623407865548754,0.030200000000000005,7,0.12214984756628276,1.637,0.8887,7.683
-1,0.0031529969814006464,-0.0067000000000000115,8,0.12241157499707098,1.097,0.9656,7.767
0,0.0030565127260051006,0.012800000000000006,8,0.12631620559497891,1.1799999999999995,0.9007,6.852
1,0.002167799105846663,0.0121,8,0.12597896298528213,2.5860000000000003,0.6551,6.855
0,-0.000375695851357688,0.010199999999999987,8,0.1286345170759415,1.102,0.7701,6.29
0,0.003180429811672547,0.00470000000000001,9,0.12868251234441178,3.115,0.5463,6.183
0,-0.004211704169791025,0.006500000000000006,9,0.1265522923320634,1.4339999999999995,0.4633,5.62
0,-0.0033257102326341437,-0.011300000000000004,9,0.12605184019587803,1.2480000000000002,0.619,5.738
0,-0.0019730110175051746,0.017999999999999988,9,0.12474386416154302,5.731,0.3839,6.153
0,-0.0004687648691627383,0.019699999999999995,9,0.12478269691175548,5.009,0.336,6.212
0,-0.0026036156548430722,0.02100000000000002,9,0.12396561052048254,4.632999999999999,0.4271,6.016
0,0.0025154104426588775,0.028600000000000014,9,0.12011012850139687,3.823,0.482,5.875
0,0.022076899138977146,0.0345,9,0.11960668087183374,3.647,0.2134,5.914
0,0.0018525762765123077,0.009299999999999975,9,0.11686816380235054,2.054,0.6441,6.165
0,0.022065920875868783,0.012299999999999978,9,0.11845638586114576,2.421,0.5592,6.206
0,-0.011857917696065992,0.00019999999999997797,9,0.13236849950519838,-0.0289999999999999,0.9538,6.775
0,-0.009139430499078421,0.008599999999999997,9,0.1328373038169649,1.6829999999999998,0.7027,6.821
0,-0.0021680924798702372,0.0032000000000000084,9,0.1374559451779107,9.094,0.5029,7.276
0,-0.00013712476312613409,0.0003999999999999837,9,0.1377150972528686,9.469,0.5376,7.299
0,-0.004851925956883052,-0.00019999999999997797,9,0.13666227949301377,5.375,0.4037,7.393
-2,-0.013275513132182587,-0.004400000000000015,9,0.13925268153972575,-1.0580000000000005,0.991,7.536
-2,-0.013088481941017666,-0.0067000000000000115,9,0.14077601589702338,-0.1089999999999999,0.9653,7.668
0,-0.005016231101935192,9.999999999998899e-5,9,0.13530184280600327,6.737,0.3704,7.204
0,-0.01524931039302184,0.00020000000000000573,9,0.13377092483841707,0.3579999999999996,0.8914,7.141
0,-0.004897260236801787,-0.007199999999999984,9,0.13415705179837664,0.8399999999999999,0.8409,7.188
0,-0.005332201250867641,-0.0014000000000000123,9,0.13488692937532692,6.067,0.385,7.32
0,-0.00245786816981583,-0.0040000000000000036,9,0.1296128060180436,1.7160000000000002,0.6637,7.46
0,-0.005152209091962512,-0.003799999999999998,9,0.13380923215760754,3.4200000000000004,0.3502,7.384
0,-0.0026292624375748586,-0.004299999999999998,9,0.13065110013235437,1.891,0.7853,7.43
0,-0.004689871578315408,-0.0021999999999999797,9,0.13407860508422417,0.9439999999999996,0.8324,7.381
0,0.00735691064000045,0.0029000000000000137,9,0.12442646329720679,4.247,0.4395,7.198
0,0.003629547172836256,0.012800000000000006,9,0.12508487332525578,4.484999999999999,0.3618,7.095
0,0.011417953067189013,0.005899999999999989,9,0.12260923015933481,0.8650000000000002,0.5245,6.99
0,0.0005671614134724751,0.010599999999999998,9,0.1217746294748658,1.8240000000000005,0.6326,6.743
0,0.011311834732848566,0.008599999999999997,9,0.12069290773833184,2.527,0.4724,6.779
0,-0.0016689878665231556,0.008300000000000002,9,0.1242882812828152,1.7470000000000003,0.5251,6.774
0,0.001837799503663154,0.01150000000000001,9,0.12211166317685897,1.7430000000000003,0.6235,6.833
0,0.005584494953105437,0.015000000000000013,9,0.11810275564477335,1.491,0.5116,6.482
0,0.0016275551005375533,0.010199999999999987,9,0.12025781874779275,1.3230000000000004,0.6018,6.421
0,-0.001950707068902699,-0.0003999999999999837,9,0.12440372573750876,4.673,0.4181,6.502
0,-0.004686871274155485,0.004600000000000021,9,0.12512245452038542,5.706999999999999,0.4053,6.462
0,-0.0030239533770883426,0.0005000000000000004,9,0.12507235114367815,1.3090000000000002,0.5327,6.005
0,-0.0024897778540945853,-0.007700000000000012,9,0.1251621982424697,2.6060000000000003,0.4866,6.027
0,-0.00432522703685137,-0.008700000000000013,9,0.1271595664475522,3.544,0.3996,6.435
0,-0.007542969228178223,-0.007099999999999995,9,0.12954772318160204,1.4799999999999995,0.6399,6.372
0,-0.005772147587275456,0.0063,9,0.12503008136857546,6.273,0.5008,6.867
0,-0.006669484211940732,0.001600000000000018,9,0.12509081770306577,7.145,0.4088,6.839
0,0.0024469823396123525,0.0005999999999999894,9,0.1255670370089791,6.485,0.1697,6.873
0,-0.0031411006624747217,-0.0020999999999999908,9,0.1255279271319763,5.053999999999999,0.2806,6.934
0,-0.0030431381129478463,0.014899999999999997,9,0.12132737740221354,3.738,0.5286,6.914
0,0.007971887937293767,0.007699999999999985,9,0.12208364641785081,1.5460000000000005,0.6634,6.918
0,0.002617742532601733,0.0031000000000000194,9,0.11748393673821966,2.1060000000000003,0.3485,7.704
0,0.009483984931282774,0.0058,9,0.11729289224191894,3.0120000000000005,0.179,7.718
0,0.0031591157859570534,0.008400000000000019,9,0.11696846968853793,1.939,0.5519,7.728
0,0.0024338714936809197,0.0063,9,0.11695987207558305,1.137,0.2957,7.703
0,-0.0017505957867689076,0.00360000000000002,9,0.12092996263320656,4.364,0.453,7.564
0,-0.0023356526780488884,0.0010999999999999899,9,0.11985147435276208,2.824,0.4734,7.603
0,-0.003231386206054107,-0.00020000000000000573,9,0.11907852551897029,3.597,0.6046,7.633
0,0.006863818941628394,0.0007000000000000062,9,0.11908819865463598,3.595,0.3367,7.615
2,-0.002545053476612588,-0.004799999999999999,7,0.12249038085648563,1.6080000000000003,0.2204,7.634
0,0.004978569244852626,-0.001799999999999996,9,0.1136262155527794,2.9410000000000003,0.3561,7.916
0,0.0002751902215420293,0.006699999999999984,9,0.11724656460631687,3.865,0.5612,7.902
0,-0.0005074162593343146,0.00269999999999998,9,0.11685521893446807,3.442,0.4714,7.972
0,-0.0045728186916645375,0.005899999999999989,9,0.11680966904836068,3.528,0.7272,8.05
2,-0.0041175563512705765,-0.010699999999999987,7,0.117048302185248,2.4330000000000003,0.8186,8.506
1,-0.0048783550465284625,-0.005499999999999977,8,0.11817218690663846,2.2950000000000004,0.7923,8.572
1,-0.007394063953120922,-0.015900000000000025,8,0.12070258182615166,2.7989999999999995,0.7381,8.93
2,-0.007462517333663141,-0.0039000000000000146,7,0.12093157631389252,2.051,0.8607,8.996
1,0.00975266761418031,0.017100000000000004,8,0.10578964663269338,4.07,0.5081,9.19
1,0.00881063260223526,0.017000000000000015,8,0.10701606498297812,4.129,0.4872,9.208
1,0.00939251368403804,0.017600000000000005,8,0.10615291155800112,5.119,0.5133,9.227
0,-0.0007247688305558608,0.019100000000000006,9,0.11929112830547893,1.052,0.4001,8.513
0,-0.004088265205726041,0.006799999999999973,9,0.12121923754775303,1.4860000000000002,0.4305,8.065
0,-0.003159605960099815,0.0039000000000000146,9,0.12134088494019545,0.6819999999999995,0.3099,8.062
0,-0.002884312852263815,0.004300000000000026,9,0.12084710333703372,1.622,0.387,8.087
-2,-0.01012087178904808,0.002799999999999997,9,0.13632105821296656,-0.7309999999999999,0.9838,7.978
-2,-0.009600107744555303,0.00410000000000002,9,0.13728737728146054,-0.133,0.9666,8.049
0,0.019204690091619236,0.03939999999999999,9,0.12694801573305065,6.747,0.4092,5.619
0,0.020087328144605954,0.039400000000000004,9,0.1262601191613159,7.069000000000001,0.4042,5.613
0,0.021718188624659435,0.04050000000000001,9,0.12316606638709512,7.173,0.4047,5.645
0,0.04431842196860153,0.04060000000000001,9,0.12413242264631044,6.5,0.4611,5.694
0,0.015335936996447488,0.0022000000000000075,9,0.1154069169468654,2.873,0.2151,7.388
0,0.008103431141962339,0.006599999999999995,9,0.11710705626905231,2.372,0.521,7.305
0,0.010532834053830334,0.0039000000000000146,9,0.11541430513699709,2.204,0.2545,7.335
0,-0.005360017078468254,0.002599999999999991,9,0.12666346166169695,4.318999999999999,0.4038,7.268
0,-0.011879784080230313,-0.002599999999999991,9,0.1271266798903991,3.151,0.5914,7.217
0,0.0076745830125715675,0.0002999999999999947,9,0.12140359822030136,1.956,0.0791,7.65
0,-0.001868605568311421,0.002899999999999986,9,0.12014142472840361,1.727,0.2846,7.646
0,0.010495944931679144,0.00839999999999999,9,0.11559318461393207,1.642,0.5378,8.208
0,0.012916936670726437,0.008099999999999996,9,0.11567982423135861,2.762,0.5619,8.195
0,0.013205742476479376,0.006000000000000005,9,0.11559951739648969,1.572,0.7353,8.237
0,0.011468687341048237,0.0050000000000000044,9,0.11577540607742313,1.7809999999999997,0.7132,8.219
1,-0.0032528312437980073,-0.0007999999999999952,8,0.11625442028465735,2.4479999999999995,0.8564,8.264
1,-0.0010287213252155175,0.0030000000000000027,8,0.11662023527461458,3.655,0.654,8.216
0,-0.0050788704709018445,0.008300000000000002,9,0.1220280802909592,2.897,0.5536,7.973
0,-0.004182196109080383,0.007400000000000018,9,0.12253854185259863,1.77,0.5693,8.02
1,-0.0006970881529163586,0.013800000000000007,8,0.12873817726969344,2.512,0.6314,6.641
0,-0.0001233679842600477,0.016699999999999993,8,0.12868900917644874,0.7809999999999997,0.8387,6.698
0,-0.002038967294866037,0.018600000000000005,9,0.12000175777963594,1.616,0.387,8.389
0,0.0029368663633727587,-0.00360000000000002,9,0.121188288222698,3.34,0.5026,7.045
2,-0.006387006797600306,0.003599999999999992,7,0.12552818662599552,6.094,0.3641,6.843
2,-0.004213004153149721,-0.004599999999999993,7,0.12571306111534708,6.063999999999999,0.2656,6.854
0,0.006489297709992903,-0.007300000000000001,9,0.1193447887797541,1.888,0.233,7.305
0,0.0012506745075337167,-0.007500000000000007,9,0.12027659844966257,2.761000000000001,0.5834,8.013
0,0.01081328027248478,-0.013900000000000023,9,0.11528747147647768,3.909,0.5383,8.024
0,-0.00041367471117774446,-0.016000000000000014,9,0.11959036741669375,2.739,0.452,8.033
0,0.0008807425655758538,-0.0068000000000000005,8,0.12167280511428631,1.499,0.3885,8.454
3,0.0023385943516156527,-0.009700000000000014,6,0.11956539691532932,2.9970000000000003,0.6605,8.011
4,0.0056030128154405945,-0.007300000000000001,5,0.11954075687348453,3.52,0.8225,8.119
0,0.0028361291267711836,-0.0006999999999999784,9,0.12155966705121032,3.295,0.5154,7.038
0,0.004663827819740146,-0.00040000000000001146,9,0.1216442148327764,3.155,0.5029,7.031
0,-0.002720722633269154,-0.015399999999999997,9,0.12498189740162616,2.9039999999999995,0.5696,7.488
0,0.0007898138086631923,-0.013799999999999979,9,0.12415082812010368,1.872,0.707,7.556
0,0.0004905945909637888,-0.017100000000000004,9,0.12149015885883073,1.833,0.6672,7.728
0,0.004827465044024204,-0.016100000000000003,9,0.12020519159943155,1.7029999999999998,0.6564,7.822
0,-0.005741671905777915,-0.018600000000000005,9,0.12280249893915954,-0.8799999999999999,0.6293,7.427
0,0.007047665736082981,-0.009599999999999997,9,0.1166067438465228,1.891,0.3737,7.674
0,0.005487343689936933,-0.008000000000000007,9,0.11525019709499805,1.09,0.7226,7.649
0,-0.0010329315658681032,-0.004399999999999987,9,0.12396738450264877,1.4900000000000002,0.5898,8.101
0,-0.0029662005333481317,-0.005899999999999989,9,0.12592230321079642,2.036,0.7188,8.092
0,-0.008521739346457918,-0.012500000000000011,9,0.12724162815925816,1.3130000000000002,0.7152,8.152
0,-0.0036401483858277267,-0.010899999999999993,9,0.12828212410007653,2.106,0.6644,8.217
0,-0.0002268540609866032,-0.0126,9,0.12452786476004776,1.3130000000000002,0.5396,8.215
0,0.00040175176949261426,-0.012800000000000006,9,0.12226421422857617,2.5620000000000003,0.5663,8.056
0,-0.005816502433462226,-0.013799999999999979,9,0.12290599734002736,2.739,0.6169,8.03
0,-0.0043706030613158,-0.018600000000000005,8,0.12587899625745735,1.887,0.5885,8.42
0,-0.0035754611763218758,-0.005700000000000011,9,0.1253451882139879,2.1220000000000003,0.485,8.364
0,-0.003663193156185199,-0.011800000000000005,9,0.12729570374581933,2.3589999999999995,0.5199,8.431
1,-0.006253228784852322,-0.005899999999999989,8,0.12840846196453032,2.833,0.4181,8.651
0,-0.0032149441976993404,-0.01200000000000001,9,0.1279709293593709,1.0449999999999997,0.771,8.45
1,-0.007813882490650598,0.0005000000000000004,8,0.12894667936532953,4.146,0.5633,8.735
2,0.0010045010702468271,-0.0007000000000000062,7,0.12564881546211676,2.228,0.5202,8.816
1,-0.0028090326222280637,0.01150000000000001,8,0.13104991110666,2.689,0.375,8.805
1,-0.007613396023748553,0.0003999999999999837,8,0.13403702017901767,2.9710000000000005,0.4093,8.841
1,-0.005139118537627149,0.0031000000000000194,8,0.12990852338155728,-0.1749999999999998,0.7011,8.721
0,-0.007309007882062166,0.0002999999999999947,9,0.1314641299707761,0.0590000000000001,0.773,8.759
1,-0.009309610776644467,0.0179,8,0.13176607798524398,6.393000000000001,0.264,9.024
2,-0.011586228843050161,0.03340000000000001,7,0.1374276414857787,3.0410000000000004,0.6929,9.971
2,-0.009517703689457285,0.03900000000000001,7,0.13709678452617427,2.972,0.53,9.931
1,0.015361743141994538,-0.009500000000000008,7,0.11237502615249825,1.093,0.2489,8.347
0,-0.000154977612511778,-0.019000000000000017,8,0.1144803427303514,0.2399999999999997,0.3737,7.907
0,0.004607334000490307,-0.017199999999999993,8,0.11621888805193631,3.068,0.5395,7.949
1,0.005665247142654178,-0.017799999999999983,8,0.11564243619007696,4.630000000000001,0.3094,7.876
0,0.006356444320062424,-0.0058,9,0.11698557231427074,2.4870000000000005,0.5324,7.937
0,0.009195612071111359,-0.007400000000000018,9,0.11142479814273447,1.088,0.617,7.657
0,0.004058769396625167,-0.0068000000000000005,9,0.11164263292225249,1.8920000000000003,0.5739,7.639
1,0.005162122768450558,-0.006500000000000006,8,0.11557126839946096,2.7190000000000003,0.5202,7.561
1,0.0038813939016698745,-0.013800000000000007,8,0.11559417924262877,5.286000000000001,0.2364,7.608
1,-0.004786580956204878,0.004500000000000004,8,0.12514828014794882,4.527,0.348,6.851
1,-0.0030534057566784373,0.0010000000000000009,8,0.12642435742351504,4.279,0.2928,6.931
1,-0.0051073059896760975,-0.002899999999999986,8,0.12591648420641227,4.635,0.2339,6.857
1,-0.0012534759028036135,0.005099999999999993,8,0.1245106967853003,4.645000000000001,0.1842,6.801
1,0.0007932752129004156,-0.0050000000000000044,8,0.11703691503175481,1.3699999999999997,0.5381,6.943
1,-0.00772970979909586,-0.011300000000000004,8,0.1260683283115548,6.15,0.606,6.895
1,0.00019090442996813617,-0.0005000000000000004,8,0.11772367379079227,4.577999999999999,0.4348,6.882
1,0.005032346690292497,-0.010599999999999998,8,0.11601749402455581,1.5289999999999997,0.6136,6.981
0,-0.0016554872699320738,0.0007999999999999952,9,0.12157845786004684,4.182,0.4234,6.836
0,0.010041623147035605,-0.001799999999999996,9,0.11124324421498256,2.478,0.3825,6.938
-1,0.003723674372034247,-0.005599999999999994,9,0.1133780727193869,1.7280000000000002,0.5157,6.988
0,0.0035401729827923,0.007000000000000006,9,0.1152524507681395,2.1050000000000004,0.6742,6.943
-1,-0.007025507566922218,-0.0058,9,0.11569170691748706,0.1299999999999999,0.6332,7.676
0,0.003280374640883141,9.999999999998899e-5,9,0.11800261364920434,3.967,0.221,6.937
0,0.003909146422308371,-0.0030999999999999917,9,0.11893048887033432,4.087,0.34,7.01
0,0.003198209054172632,-0.004200000000000009,9,0.11865928952484928,4.933,0.4287,6.981
0,0.0031511815444148494,-0.0029000000000000137,9,0.11964163883575075,3.646,0.1891,7.017
0,0.002973223089331886,0.0016999999999999793,9,0.1188844780093187,4.695,0.4267,6.966
0,0.002094096865718126,-9.999999999998899e-5,9,0.12080896652053265,0.7790000000000004,0.154,6.992
0,-0.0017150185407237978,-0.0020000000000000018,9,0.12191436581374411,2.998,0.4396,7.023
1,0.0047006100138549944,-0.002999999999999975,8,0.11818888301117406,2.366,0.5836,6.667
1,0.0035079874425853197,-9.999999999998899e-5,8,0.11850764973763814,2.7310000000000003,0.523,6.695
1,0.003985528759399115,0.011899999999999994,8,0.11898430102410769,6.152999999999999,0.4127,6.77
1,0.003234356897042906,0.015099999999999975,8,0.11867702055083951,4.711,0.3126,6.726
1,0.004184676661392925,0.005100000000000021,8,0.11820805399803815,6.175000000000001,0.4303,6.484
1,0.010122112385672816,0.014399999999999996,8,0.11778318529615153,4.944000000000001,0.3741,6.461
1,0.001285946928638787,0.011600000000000027,8,0.11789565466476487,4.676,0.2754,6.449
1,-0.006029220726562007,-0.0023999999999999855,8,0.12200423371486332,2.5340000000000003,0.5826,6.254
1,0.03498871094573054,0.06509999999999999,8,0.12300459523897468,1.726,0.6987,6.102
1,0.009832037608195635,0.026100000000000012,8,0.11832074425097903,4.702,0.3429,6.42
0,0.0019169854366601624,0.024999999999999994,8,0.1185198955542919,1.4610000000000003,0.3454,6.375
1,0.003367573221783729,0.01319999999999999,8,0.11846322756947385,6.115,0.4106,6.425
1,0.0036972309075306437,0.007599999999999996,8,0.1177966045887568,3.697,0.3339,6.462
1,-0.0008404336768296772,0.017199999999999993,8,0.11947219187808214,3.499000000000001,0.4192,6.124
1,-0.003239352098654294,0.02210000000000001,8,0.11955074427172639,2.536,0.3941,6.161
1,0.0010445103794607252,0.0199,8,0.11759305626348793,3.099,0.6164,6.443
1,-0.002265237136980902,0.012300000000000005,8,0.11783950737586582,3.016,0.4409,6.441
1,-0.0010157653212549689,0.009500000000000008,8,0.1173255208765683,2.753,0.6723,6.559
1,0.006497352336817752,0.015100000000000002,8,0.11475096990616329,3.1020000000000003,0.5109,6.376
1,0.007056131435225932,0.009399999999999992,8,0.11548532327333867,4.334,0.3032,6.397
1,0.0011497569097884824,0.008000000000000007,8,0.11598218866741761,2.984,0.2931,6.405
1,-0.008012668038746854,0.008000000000000007,8,0.1282442257444954,5.654,0.3997,6.291
1,-0.0029652833864674127,0.005400000000000016,8,0.12576106543439466,3.828,0.1102,6.336
1,0.00036703347296460076,0.007300000000000001,8,0.1251421310338953,4.017,0.0723,6.375
1,0.03158424757602826,0.064,8,0.12220481373905148,3.698,0.7086,6.096
1,0.009947326681702465,0.042700000000000016,8,0.12119091073845668,4.679,0.5321,6.214
1,0.008909697005264991,0.02429999999999999,8,0.1188783789494099,6.311999999999999,0.3149,6.425
1,0.0018626894159972374,0.006000000000000005,8,0.11800111034771922,7.784999999999999,0.3607,6.457
1,0.0049438289499288,0.0189,8,0.118755478959212,2.834,0.5894,6.433
1,0.0013007013836471848,0.020199999999999996,8,0.12019246857343356,3.023,0.297,6.385
1,0.002118033219507362,0.010199999999999987,8,0.1186447522887995,2.6010000000000004,0.7456,6.276
1,0.0007074259077709116,0.028499999999999998,8,0.11844936403581811,4.567,0.4925,6.303
1,-0.003270576612315071,0.022300000000000014,8,0.11822419447498728,3.75,0.3939,5.797
0,-0.0035760981726984664,0.024499999999999994,8,0.1202446957983962,1.2489999999999997,0.3456,5.802
1,-0.0041705432413469135,-0.013800000000000007,8,0.1246224818455921,2.385,0.4272,8.262
0,-0.0001817759758684645,-0.0002999999999999947,9,0.12063922589886443,1.5820000000000003,0.4509,7.11
0,-0.0007757294991751068,-0.009599999999999997,9,0.12182882299969792,4.433999999999999,0.3225,7.093
1,0.008726049678564982,-0.02410000000000001,8,0.11820603795267272,1.6920000000000002,0.7221,8.123
1,0.007839812136746213,-0.01050000000000001,8,0.11936427398988629,1.938,0.5933,8.218
0,0.0017643421741292131,-0.021400000000000002,9,0.119131075442942,-0.6429999999999998,0.5659,8.082
0,0.0026371515007095198,-0.0194,9,0.11590944176589521,-0.927,0.559,7.705
0,0.004348846558965835,-0.0025000000000000022,9,0.12244988814468488,2.348,0.5067,8.431
1,0.002704736751229564,0.003400000000000014,8,0.12223590517753731,1.715,0.707,8.461
0,0.0015856861088342777,-0.0015000000000000013,9,0.12370179506826415,-0.4699999999999997,0.6149,8.449
0,-0.006595177100911773,-0.004400000000000015,9,0.13001294437994604,0.7890000000000001,0.7108,8.596
2,-0.011616426577339523,0.050299999999999984,7,0.13547326933157008,5.759,0.2928,9.563
1,-0.010341101481032913,0.032299999999999995,8,0.13479422823090756,3.905,0.5453,9.479
0,0.012333609957646999,-0.009000000000000008,8,0.11499059019719964,0.9450000000000004,0.2944,8.449
0,0.0058413266931264946,-0.0007999999999999952,9,0.11271240624887027,1.3119999999999998,0.6133,7.227
0,0.008390947773760801,-0.0031000000000000194,9,0.11155271382946612,1.541,0.5735,7.28
1,-0.006353810587166317,-0.0126,8,0.1256460208187367,6.940000000000001,0.2077,7.265
1,-0.0004114953465667037,-0.010699999999999987,8,0.12526582571643238,2.8999999999999995,0.4688,7.188
1,0.009963269822924614,0.013800000000000007,8,0.1114832115570939,0.5340000000000003,0.6745,6.017
2,-0.004078332161144019,0.0022999999999999965,7,0.12557065487622826,5.411,0.2918,5.902
3,-0.0034132772737074796,-0.0022000000000000075,6,0.12612543794096373,5.1530000000000005,0.1278,5.946
0,-4.493578849185109e-5,0.004799999999999999,9,0.12320687327306165,2.337,0.5338,6.935
2,-0.00026065519720774866,0.0121,7,0.11921910879539206,0.3850000000000002,0.7591,7.344
1,-0.0013597492020428897,0.0028000000000000247,7,0.11985643860248371,0.5049999999999999,0.7618,7.439
1,-0.011308046788771883,-0.08680000000000002,8,0.11505205944957272,1.4580000000000002,0.6518,10.718
0,0.0021641092166756193,0.0010999999999999899,9,0.12077177900365581,0.0689999999999999,0.6425,6.728
0,-0.0013433146081033992,0.008300000000000002,9,0.12000412173245188,2.3639999999999994,0.4985,7.407
0,0.0035338976700960006,0.006000000000000005,9,0.11934794104035945,0.4079999999999999,0.7129,7.147
0,-0.0007725819332963513,0.010700000000000015,9,0.12005637331750448,0.274,0.761,7.121
1,0.0015785719554797378,0.0005000000000000004,8,0.11938762172226976,0.3210000000000002,0.7673,7.177
1,-0.00039391447726408457,0.010099999999999998,8,0.11944952723243442,0.5420000000000003,0.7727,7.206
0,-0.0017152301966271433,-0.006200000000000011,9,0.12140272558392605,5.814,0.3684,7.296
0,-0.00273749697756806,-0.0008999999999999841,9,0.12079799443128421,3.808,0.1869,7.342
0,3.426652547407205e-5,0.004599999999999993,9,0.11984094028840486,2.396,0.3263,7.501
0,0.001965424979984323,-0.0030999999999999917,9,0.12107864395481924,0.1200000000000001,0.4046,7.436
0,0.0012514450487847162,-0.0007999999999999952,9,0.12134569888978282,0.3759999999999999,0.7103,7.308
0,0.0008312202022569964,-0.0007999999999999952,9,0.12187168414999516,0.8339999999999996,0.6302,7.472
0,-0.0023952676831567876,0.0002999999999999947,9,0.12245987200378321,2.9919999999999995,0.2666,7.471
2,0.009712809434161876,-0.005700000000000011,7,0.11291842770543886,2.165,0.5379,7.685
1,0.00680714424569491,-0.0023999999999999855,7,0.11221044377809668,0.8799999999999999,0.7446,7.717
0,8.807859850162858e-6,-0.002799999999999997,9,0.11883041634375961,2.201,0.2394,7.874
0,0.0019475255597083546,0.01469999999999999,9,0.11684060400997028,-0.0190000000000001,0.3872,8.618
0,0.0029814350075697132,0.018000000000000002,9,0.11722362524819059,1.4899999999999998,0.2072,8.543
1,0.0006496401457446177,0.0025000000000000022,8,0.1191432293566353,2.543,0.5096,7.696
1,-0.00011355420369212055,-0.0005000000000000004,8,0.11882246285158042,2.8240000000000003,0.7058,7.755
0,0.0011442978732107978,-0.004399999999999987,9,0.11902187305572368,2.544,0.18,7.962
0,-0.002385269348240654,-0.002799999999999997,9,0.11951598049677074,1.1730000000000005,0.4778,8.027
0,-0.001372893569066752,0.00849999999999998,9,0.1177927190285747,0.9360000000000004,0.5781,8.158
0,-0.0016331869577854846,0.008800000000000002,9,0.11788072482380964,1.352,0.711,8.136
0,0.000758514637656138,0.015699999999999992,9,0.11776468071694575,2.018,0.5329,8.2
1,7.181436785883011e-5,0.011399999999999993,8,0.11658458411823837,1.777,0.4939,8.25
0,0.004131344149307395,0.01849999999999999,9,0.11524778046914347,-0.5720000000000001,0.1113,8.449
