stop_id,weighted_net_income_hh_multi,weighted_net_income_hh_walk,percent_change_income,log_change_income,weighted_gini_multi,weighted_gini_walk,percent_change_gini,log_change_gini,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality
646,32488.347933462857,31780.205079772677,2.2282513656304124,0.0220378857302114,27.1776188104741,27.344436282305285,-0.6100600140699637,-0.006119284832385731,2.546,0.5442,39,0.626,8.619,12.084,0,22,14,1,53,3,25,22,29,0,19,11,1,43,4,17,20,25,2.283,0.2629999999999999,Base Aérea Cuatro Vientos,40.3779,-3.78381,1230,6.78359319181823e-06,0.0009713453132588,0.0818167368672017,0.0005852132655291
647,32788.00954889196,31746.49487245168,3.280723370012309,0.032280564495678024,27.949297237094274,27.360500043043086,2.1519971971451652,0.02129168669620738,3.007,0.2813,38,2.092,8.604,12.065,0,26,19,1,61,6,46,23,41,0,18,11,1,43,3,16,19,25,2.264,0.7430000000000003,Base Aérea Cuatro Vientos,40.3781,-3.78373,1230,6.78359319181823e-06,0.0009713453132588,0.0818167368672017,0.0005852132655291
649,32935.996261969885,35682.33249872064,-7.696627558888493,-0.08008950732324827,30.303749806161626,29.223931616477284,3.6949791830046244,0.03628351132506518,6.691,0.3247,103,2.614,7.414,11.537,6,51,53,4,154,26,114,66,97,1,13,18,1,51,7,32,23,29,2.71,3.981,Carabanchel Alto - La Peseta,40.36249,-3.75466,836,5.720393490791423e-06,0.0019426906265177,0.0772868886303066,0.004407033639089
65,61181.392414039314,65841.35798840446,-7.077566011299201,-0.07340508397457371,41.027468504719884,42.46543017053991,-3.3861935697936296,-0.03444853127409865,6.445,0.247,96,1.855,1.846,2.828,82,151,130,25,54,51,1505,68,262,51,76,65,10,29,33,829,34,166,3.735,2.7100000000000004,Biblioteca Nacional,40.42384,-3.69052,1472,0.0052013187889075,0.0014570179698882,0.1215825214053734,0.0081866611977705
650,32182.207034520896,32191.706525782596,-0.029509126066653516,-0.00029513480865987323,27.736322213115326,27.784344681874945,-0.1728400266749731,-0.0017298956738471785,2.86,0.4921,43,0.692,8.183,11.815,1,27,15,1,60,7,33,32,44,0,25,12,1,50,6,25,32,35,2.342,0.5179999999999998,Avenida De La Aviación - Sinfonía,40.37477,-3.77635,1255,2.1891379429907453e-06,0.0024283632831471,0.0793571263393201,0.0021898953500165
651,32512.54551597167,32344.927491596904,0.5182204363213131,0.005168822952409448,27.212060758138197,27.81988882464117,-2.1848687833885028,-0.0220909049983198,2.429,0.6461,39,0.731,8.136,11.773,0,22,14,1,54,4,26,24,34,0,25,12,1,51,7,25,32,35,2.371,0.0579999999999998,Avenida De La Aviación - Valle Inclán,40.37484,-3.77578,1255,2.1891379429907453e-06,0.0024283632831471,0.0793571263393201,0.0021898953500165
652,32228.991157142485,32719.165103835312,-1.4981248608796829,-0.01509460104586455,28.141051214106277,28.025754679559807,0.41139493249956965,0.004105510173049491,3.306,0.4573,48,0.995,7.901,11.564,1,32,22,2,66,7,40,35,52,1,26,14,1,55,7,24,33,36,2.542,0.7640000000000002,Rafael Finat - Osa De La Vega,40.37522,-3.77293,1241,1.491649330890167e-06,0.0014570179698882,0.0738787226408324,7.754201652638024e-05
653,32285.310522973257,32640.074766334114,-1.0868977657084598,-0.010928476515353336,27.475420293413038,28.024185414940792,-1.958184023558402,-0.019776104688202942,2.599,0.5115,41,0.656,7.907,11.565,0,26,15,1,57,5,28,32,39,0,26,13,1,58,7,25,33,36,2.583,0.016,Rafael Finat - Osa De La Vega,40.37534,-3.77309,1241,1.491649330890167e-06,0.0014570179698882,0.0738787226408324,7.754201652638024e-05
654,31944.323273065744,32278.99389484557,-1.036806236495707,-0.010422185147504832,29.549222404867717,28.11501110877237,5.10122969735497,0.04975379208664231,6.677,0.3981,85,3.442,7.442,10.918,4,74,67,6,144,28,132,85,127,1,29,21,2,56,9,45,37,51,3.025,3.652,Avenida De Las Águilas - José De Cadalso,40.38291,-3.77148,923,0.000165858976961,0.0009713453132588,0.1010006867458059,0.0013612106159206
655,31896.125653389852,32082.83111933243,-0.5819482241081675,-0.005836481410852827,28.365919408955488,28.065248963042148,1.0713264874624113,0.010656284455438293,3.292,0.5881,58,0.961,7.503,10.969,1,32,25,2,61,8,45,38,56,1,27,10,2,53,6,41,32,47,2.752,0.54,Avenida De Las Águilas - José De Cadalso,40.38292,-3.77226,923,0.000165858976961,0.0009713453132588,0.1010006867458059,0.0013612106159206
656,32800.33381403561,32339.42419279902,1.4252251941431444,0.014151643404080825,29.453727805180343,28.90036560059783,1.9147238904516344,0.018966237329897537,7.659,0.2607,106,4.335,7.143,10.643,5,77,79,6,171,29,155,95,147,3,27,20,3,56,9,48,39,56,3.133,4.526,Fanjul Cercanías,40.38365,-3.76808,925,0.000895969539557,0.0024283632831471,0.1122254319507276,0.0226067842886783
657,32685.136981738564,32823.45430368736,-0.4213978232426804,-0.004222882061195906,28.91375499976894,28.90789793207945,0.020261133145176136,0.00020259080854797073,5.75,0.6048,80,2.756,7.14,10.634,3,58,50,6,133,25,99,69,105,2,22,15,3,46,7,42,36,47,2.719,3.031,Fanjul Cercanías,40.38383,-3.76813,925,0.000895969539557,0.0024283632831471,0.1122254319507276,0.0226067842886783
658,32468.49962551523,33734.735428809196,-3.753507437359687,-0.03825765439181683,30.011510938775903,29.62056325154591,1.3198523063520369,0.013112181449413755,10.069,0.2572,169,5.567,6.529,10.096,7,116,100,7,231,35,219,125,185,3,35,34,3,82,15,90,43,65,3.754,6.315000000000001,Intercambiador De Aluche,40.38477,-3.76087,1271,0.0010325633783677,0.0043710539096648,0.1141668976989187,0.079928076944414
659,32595.492011950973,33452.136994671,-2.5608079473562144,-0.02594167380304263,30.038920051866373,29.62609933075441,1.3934359582849978,0.013838168934445474,10.785,0.2336,181,5.463,6.528,10.072,7,123,111,7,270,39,225,129,193,3,32,32,3,64,14,81,44,62,3.563,7.221999999999999,Intercambiador De Aluche,40.38536,-3.76117,1271,0.0010325633783677,0.0043710539096648,0.1141668976989187,0.079928076944414
66,62611.410128623254,68759.43564920411,-8.941355411854692,-0.09366644101383313,41.22300278646051,42.6507927066614,-3.347628096904956,-0.0340494394750769,6.019,0.2532,95,1.776,2.093,2.596,75,138,108,21,50,49,1300,65,245,43,76,47,13,27,29,706,36,157,3.535,2.484,Colón,40.42608,-3.68987,1474,0.0020496195164697,0.0029140359397765,0.1106037816931671,0.0102217821982905
660,32030.42800177712,32408.885371062643,-1.1677580544730526,-0.011746298989068872,30.66346990142249,29.946530981948694,2.394063338775223,0.02365854972941563,8.073,0.4561,118,4.244,6.428,10.126,6,88,84,7,193,32,191,97,154,3,27,30,1,87,13,53,35,57,2.985,5.088000000000001,Avenida De Los Poblados - Comisaría,40.38179,-3.7578,1267,0.0001820507533046,0.0009713453132588,0.1032131936437916,0.0215593963207305
661,32237.494580574767,32639.592159225307,-1.2319319943980702,-0.012395831797970828,30.19157050197577,29.95920337072801,0.7756118491281377,0.007726194434346631,9.445,0.4542,154,4.425,6.405,10.074,6,106,94,7,219,37,207,118,179,3,30,29,1,79,13,66,35,55,3.083,6.362,Avenida De Los Poblados - Comisaría,40.38268,-3.75806,1267,0.0001820507533046,0.0009713453132588,0.1032131936437916,0.0215593963207305
662,31563.606208680485,33150.621500023415,-4.787286691870345,-0.04905670995424229,30.993312007051692,30.44425184111046,1.8034937064861838,0.017874236856589766,8.879,0.3383,130,3.517,6.463,10.278,7,101,91,9,207,39,216,107,154,3,36,35,3,108,17,60,44,72,3.713,5.166,Polideportivo Las Cruces,40.37837,-3.75591,622,3.291104492268462e-05,0.0009713453132588,0.0945840415269419,0.0206973543257897
663,32156.98370635527,33087.55169946912,-2.81244137241131,-0.028527480372649943,30.501195786418965,30.50415912241335,-0.009714531000483624,-9.715002891606413e-05,8.655,0.4641,126,4.37,6.439,10.255,6,96,89,8,206,33,199,111,163,3,36,36,3,104,17,67,47,73,3.691,4.964,Polideportivo Las Cruces,40.37846,-3.75565,622,3.291104492268462e-05,0.0009713453132588,0.0945840415269419,0.0206973543257897
664,32200.649475349554,31643.635874009145,1.7602705439987616,0.01744957224797306,30.61510182828469,31.128448680780462,-1.6491244319949878,-0.016628738620154626,3.875,0.29,42,0.911,6.437,10.364,4,39,38,3,112,18,73,46,61,3,33,28,3,103,21,52,42,45,3.512,0.363,Ronda De Don Bosco,40.37525,-3.75305,1296,2.264655274063211e-06,0.0014570179698882,0.0805146052477222,0.0009713453132588
665,31615.550179180464,32500.920289380334,-2.724138585359273,-0.02761931169905578,30.96654696467745,30.579773588432424,1.2648013077223408,0.012568695069743346,4.888,0.26,53,2.171,6.673,10.579,6,45,47,3,134,18,94,58,67,3,31,29,3,103,17,46,40,52,3.429,1.459,Camino De Las Cruces,40.37448,-3.75571,1316,3.878588432384822e-07,0.0004856726566294,0.0745177518005139,0.0
666,31271.770046545593,32378.317210374335,-3.417556127574762,-0.03477320173750053,31.273757331626935,30.20058413403433,3.5534849022446595,0.03491805558218363,5.242,0.3126,70,2.452,6.9,10.819,6,53,51,5,144,20,108,63,73,3,29,28,3,87,13,42,38,47,3.195,2.047,Carabanchel Alto,40.37275,-3.75743,1282,4.009030828240731e-07,0.0004856726566294,0.0745663274544598,0.0
667,31525.341764207828,31235.391698709416,0.9282741458638133,0.00923992160061397,31.165951683526515,31.442927909539,-0.8808856058486166,-0.008847883390821605,9.404,0.2822,160,4.062,6.183,10.11,8,105,95,9,235,40,221,117,161,2,34,27,3,106,19,56,45,54,3.728,5.676,Plaza Del Parterre,40.37671,-3.75071,1297,1.049946233188385e-05,0.003399708596406,0.0874941571410359,0.0211965684997034
668,33611.72982882686,34471.15760148493,-2.4931793199223677,-0.02524785473797134,29.119081848597624,25.966134151884994,12.142537962216235,0.11460053653815536,2.437,0.825,28,1.578,9.039,12.367,1,28,22,3,88,9,54,26,49,0,6,3,0,28,2,9,8,6,1.567,0.8699999999999999,Húsares,40.38031,-3.7903,437,8.08787884212278e-05,0.0019426906265177,0.0915640147640859,0.0027806760394049
669,36872.300804164544,46405.89668497005,-20.54393204709532,-0.22996592143584996,25.40768956659114,21.18536060297796,19.930408751313227,0.18174146149881906,0.8,0.6099,6,0.335,9.456,12.793,0,4,1,0,24,2,6,4,4,0,1,1,0,17,1,3,3,2,1.043,-0.2429999999999998,Alabarderos,40.37829,-3.79458,441,1.977717045066504e-05,0.0004856726566294,0.0885324848432729,0.0
670,61011.54673251817,69594.10504970199,-12.33230646626524,-0.13161672923447304,40.416364284126864,42.667997683536534,-5.277101156960228,-0.05421441098117445,6.399,0.4846,112,1.475,2.014,2.589,74,152,116,27,68,50,1373,63,279,40,73,41,12,27,28,612,29,134,3.517,2.882,Colón,40.42534,-3.68841,1474,0.0020496195164697,0.0029140359397765,0.1106037816931671,0.0102217821982905
671,60377.23021948638,69459.73696597367,-13.075930234139168,-0.14013520972334872,40.80179252434808,42.654654378094286,-4.3438679336662505,-0.04441038273350186,5.816,0.2649,81,1.473,2.052,2.571,82,140,128,22,50,53,1420,61,264,42,73,42,12,28,28,615,33,137,3.542,2.274,Colón,40.42569,-3.68869,1474,0.0020496195164697,0.0029140359397765,0.1106037816931671,0.0102217821982905
672,60026.70958991005,66891.17819927279,-10.262143371003392,-0.10827746995775117,38.97878623516324,41.20458906987257,-5.401832380696549,-0.05553207989266023,5.7,0.4958,83,1.803,2.033,2.439,43,144,89,25,75,38,848,62,240,28,80,34,10,32,19,528,16,121,3.453,2.2470000000000003,Goya - Velázquez,40.4251,-3.68446,1475,0.0040766803633098,0.0029140359397765,0.1081350769392363,0.0049782871662597
673,60098.85698383904,67403.15012261928,-10.83672369242732,-0.11470093176183277,40.05993652045819,41.52573897132923,-3.5298648192223254,-0.03593670553390779,6.273,0.5436,110,1.809,2.059,2.429,71,155,121,27,70,50,1338,66,282,28,81,37,10,30,20,544,21,127,3.567,2.7059999999999995,Goya - Velázquez,40.42542,-3.685,1475,0.0040766803633098,0.0029140359397765,0.1081350769392363,0.0049782871662597
674,59505.92944793874,62935.932154143,-5.449991108105755,-0.05604129683926923,38.567825507690664,39.864487739907084,-3.2526750141037737,-0.033067503185020074,6.208,0.4967,108,2.179,2.092,2.342,46,149,95,27,95,42,865,70,246,22,85,44,17,47,19,502,23,147,3.611,2.597,Goya - Príncipe De Vergara,40.42495,-3.68131,1475,0.0040766803633098,0.0029140359397765,0.1081350769392363,0.0049782871662597
675,62051.64306163121,61978.55245830075,0.11792886479501408,0.00117859383329703,39.97798866432904,39.52457095216503,1.1471793399421444,0.011406491324260033,4.997,0.4746,76,1.398,2.144,2.29,42,126,73,22,57,34,806,52,220,18,85,45,18,50,18,472,22,128,3.53,1.467,Goya - Príncipe De Vergara,40.42521,-3.68046,1475,0.0040766803633098,0.0029140359397765,0.1081350769392363,0.0049782871662597
676,58043.85604978353,58282.18781698363,-0.40892728314953325,-0.004097656771591919,37.318370265379876,38.26144284096919,-2.4648118459858464,-0.024956968950790234,5.575,0.3087,109,1.677,2.225,2.254,22,122,76,25,110,29,558,54,172,13,91,59,21,61,19,447,33,139,3.724,1.851,Felipe II,40.42475,-3.67695,1467,0.0119609741476916,0.0038853812530354,0.119168885287649,0.0062025309339691
678,55550.377197082256,56103.37826347762,-0.9856822949204825,-0.00990572302680888,36.59813638634079,37.41222560718165,-2.175997839285411,-0.02200021819189176,6.326,0.3187,131,1.871,2.372,2.17,22,142,100,25,124,34,585,67,202,10,94,64,22,65,19,415,42,134,3.709,2.6169999999999995,Alcalá - Goya,40.42519,-3.67454,1467,0.0119609741476916,0.0038853812530354,0.119168885287649,0.0062025309339691
679,59729.21380914861,56352.727560849606,5.991699771147867,0.058190601012279054,38.01399306048519,37.54393050882072,1.2520334053836766,0.012442602813031077,6.33,0.4108,118,2.2,2.364,2.161,40,141,87,25,112,41,751,64,219,12,94,63,22,64,19,423,41,138,3.723,2.607,Alcalá - Goya,40.42532,-3.67499,1467,0.0119609741476916,0.0038853812530354,0.119168885287649,0.0062025309339691
68,54903.09486246445,61600.58075590631,-10.872439531018056,-0.11510157870156583,40.48641826980899,42.17692022310434,-4.008120897289452,-0.040906590778516085,6.245,0.3991,79,2.156,1.742,2.967,107,144,168,16,64,60,1728,70,275,58,78,80,9,27,36,934,35,168,3.75,2.495,Recoletos,40.42285,-3.69152,1472,0.0052013187889075,0.0014570179698882,0.1215825214053734,0.0081866611977705
680,53123.62585517302,55123.36255911784,-3.6277480384114367,-0.03695186852836943,36.17598002572039,37.141415490185125,-2.5993502178716255,-0.02633730408743613,6.009,0.3865,127,1.762,2.534,2.062,18,143,102,26,117,34,543,65,202,10,93,59,21,69,20,397,43,128,3.8,2.2090000000000005,Alcalá - Hermosilla,40.42602,-3.67273,1466,0.0039283401271436,0.0009713453132588,0.1074018048093474,0.0
681,58609.66807054962,55339.548854767134,5.909190232765668,0.05741184503300422,37.70969614309871,37.31607659558794,1.0548256500183981,0.010493011793230235,5.765,0.4457,113,1.223,2.529,2.048,33,128,75,25,109,32,655,53,202,9,94,59,21,65,19,402,42,126,3.648,2.1169999999999995,Alcalá - Hermosilla,40.42617,-3.67313,1466,0.0039283401271436,0.0009713453132588,0.1074018048093474,0.0
682,52889.63304626226,53422.70337399753,-0.9978348044339793,-0.010028465430377893,35.81133013352616,36.66929025425634,-2.339723825526156,-0.02367529944055557,6.982,0.268,133,3.021,2.808,1.902,15,158,105,25,137,37,537,81,211,10,90,58,21,68,20,354,47,118,3.918,3.064,Alcalá - Manuel Becerra,40.42745,-3.6698,1947,0.0110683955896916,0.0043710539096648,0.1200373112575059,0.0383279251523077
683,53397.38191514981,53212.16178459774,0.3480785676436924,0.0034747417629586346,36.08241302013141,36.61687455663186,-1.459604466443061,-0.01470361494125026,6.827,0.3068,140,2.848,2.825,1.871,18,155,104,26,135,35,579,70,210,8,89,58,20,68,19,329,43,112,3.863,2.964,Alcalá - Manuel Becerra,40.42773,-3.66994,1947,0.0110683955896916,0.0043710539096648,0.1200373112575059,0.0383279251523077
684,51660.925555112946,49976.88036200857,3.3696484872724404,0.03314119805708649,35.85041563641646,35.71188204615391,0.3879201608123222,0.003871696907468538,6.938,0.4048,134,2.161,3.026,1.775,18,160,108,27,137,36,580,72,209,7,94,69,18,75,18,297,50,125,3.995,2.943,Manuel Becerra,40.42877,-3.66782,1948,0.0023236366027257,0.0009713453132588,0.1074186143572621,0.0
685,43681.444147477894,48456.86565031497,-9.854994619954406,-0.10375064131179974,33.97628601568251,35.19806469395267,-3.471152999159262,-0.0353282896634145,5.77,0.5638,81,2.008,3.122,1.766,8,128,96,14,114,28,317,74,169,7,87,63,15,65,18,283,53,115,3.866,1.9039999999999997,Alcalá - Parque Bomberos,40.42905,-3.66645,1950,0.0025538941349857,0.0024283632831471,0.1077277245853607,0.0203629653061266
686,46225.74818046265,46354.3436115681,-0.2774182980197782,-0.0027780381574304433,34.28969767623186,34.45598734518274,-0.4826147260996428,-0.0048378307155608645,4.871,0.5355,70,1.611,3.29,1.712,7,112,81,14,96,25,299,63,142,5,86,64,12,67,19,251,56,109,3.891,0.9800000000000004,Alcalá - Bocángel,40.42992,-3.66473,1950,0.0025538941349857,0.0024283632831471,0.1077277245853607,0.0203629653061266
687,33998.6358949918,36164.1803421421,-5.9880921582143305,-0.06174873257328305,29.18921677501038,28.852655222473025,1.166483812121423,0.0115973283832812,4.213,0.4886,54,0.795,7.807,11.822,3,33,34,4,95,14,59,50,62,2,15,19,2,42,6,31,24,19,2.778,1.435,La Peseta - Pinar De San José,40.36396,-3.76231,838,2.024118249693616e-07,0.0014570179698882,0.0690545661870744,0.0018187547893917
688,48996.05662630706,46974.68336835128,4.303112044641596,0.04213101301014839,34.28505626441021,33.489518366523946,2.3754832457712522,0.023477076523415324,4.243,0.4873,59,1.215,3.691,1.342,3,93,79,12,84,25,253,62,132,3,65,62,7,67,15,155,46,95,3.302,0.9410000000000004,Avenida De Los Toreros,40.43389,-3.66366,1931,0.0004258611640066,0.0019426906265177,0.0926517571884984,0.0006518685113535
689,48174.71637499367,47270.94231549852,1.9119019321915172,0.01893854753962675,33.51207016170587,33.276689384115436,0.7073443360708662,0.007048543907848089,4.588,0.4197,72,1.292,3.821,1.172,3,97,104,12,92,26,256,67,157,3,62,56,7,66,15,154,40,89,3.249,1.339,Biarritz,40.43551,-3.66398,1938,0.0003266446045609,0.0024283632831471,0.0926392513272743,0.0031204817955544
69,48403.08669435178,53872.142007906084,-10.151917317027568,-0.10704991207387957,38.642360910472156,41.912784606866126,-7.802926307736209,-0.08124179462484682,7.391,0.3483,109,3.174,1.429,3.346,141,154,222,12,106,65,1873,80,303,80,78,95,5,28,37,1211,27,156,3.636,3.755,Cibeles,40.41975,-3.69353,1832,0.0233970469229955,0.0053423992229237,0.1375877046441697,0.172619413796366
690,51373.67472324766,49560.443276717655,3.658626369433265,0.035932875377867914,33.00459685165242,32.602792059178995,1.2324244860504314,0.012248919607922572,3.911,0.3209,48,0.593,4.086,0.968,2,70,73,6,76,20,175,60,99,2,53,60,6,62,14,123,33,80,2.967,0.944,Bruselas,40.4381,-3.66343,1940,0.000229999573223,0.0009713453132588,0.0875462392108508,0.0002043307772666
692,52243.425044035765,49135.49882871666,6.325215555769854,0.06133228247868188,32.15523825973017,31.945565516321405,0.6563438149236669,0.006541992575718271,3.959,0.0601,45,0.536,4.336,0.832,2,62,62,5,87,17,132,57,80,2,55,64,3,61,14,108,45,82,3.136,0.823,Plaza De Venecia,40.44049,-3.66285,1943,0.0010236677771651,0.0019426906265177,0.0905970871650459,0.0006039695684372
693,49929.46190903233,49044.864639065076,1.8036491210185943,0.017875763468380126,33.05772513063531,31.96835142246112,3.4076630783306325,0.03350888434915248,4.303,0.4064,51,0.731,4.335,0.809,2,78,85,7,84,22,204,63,112,2,54,65,3,61,14,112,45,82,3.148,1.1549999999999998,Plaza De Venecia,40.44059,-3.66309,1943,0.0010236677771651,0.0019426906265177,0.0905970871650459,0.0006039695684372
694,57254.88601221862,46183.89611064489,23.971537340744163,0.21488181569452053,32.18251787517361,31.816788850143105,1.1494844019397603,0.011429280251720056,3.284,0.4355,40,0.656,4.691,1.322,1,37,27,2,79,11,61,37,37,2,46,49,2,71,13,85,41,71,3.229,0.0549999999999997,Tanatorio M30,40.44091,-3.65625,1884,0.0019756397186351,0.0009713453132588,0.0928858212658456,0.0003654347966897
695,53857.75637710678,46765.37584631532,15.165879461974372,0.14120333317627554,31.69236364037161,31.74351126327264,-0.1611278049136567,-0.0016125775537087256,3.313,0.5548,34,0.404,4.701,1.311,3,49,51,2,77,14,97,37,57,2,45,49,2,72,13,87,39,71,3.183,0.1300000000000003,Tanatorio M30,40.44106,-3.65632,1884,0.0019756397186351,0.0009713453132588,0.0928858212658456,0.0003654347966897
696,57585.32223767194,45188.146185502555,27.434575433295155,0.242432913055649,32.047532025747586,32.14482927225636,-0.3026839734773429,-0.003031429878924039,3.365,0.3424,42,0.528,4.888,1.449,1,40,37,2,86,12,66,37,40,2,54,51,2,76,13,87,47,79,3.38,-0.0149999999999996,Avenida De Badajoz,40.44202,-3.65432,1885,0.0105799922275969,0.0014570179698882,0.1019963342745331,0.0033628733569601
697,55749.866555609005,46630.122753453565,19.557623406599344,0.17862827339969553,32.43183902233947,32.16592113103714,0.82670690579336,0.008233084018502264,3.952,0.5598,48,1.255,5.031,1.444,2,52,51,4,101,12,105,43,58,2,44,42,2,74,12,75,46,66,3.234,0.718,Barrio Blanco,40.44352,-3.65411,1885,0.0105799922275969,0.0014570179698882,0.1019963342745331,0.0033628733569601
698,55989.22746009511,45644.61477699598,22.66338040892531,0.20427367300923688,32.04083247162582,32.17822227788957,-0.4269651849541477,-0.004278792841513986,3.698,0.5356,45,0.637,4.993,1.473,2,47,48,2,88,12,86,42,45,2,49,47,2,79,13,83,47,73,3.306,0.3919999999999999,Torrelaguna - Avenida De Badajoz,40.44293,-3.65384,1885,0.0105799922275969,0.0014570179698882,0.1019963342745331,0.0033628733569601
699,57742.037124023496,49339.636246242146,17.029717924645833,0.15725771591323684,32.326413573351275,31.992738244369967,1.0429720845793098,0.01037570655204943,3.719,0.1669,49,0.761,5.099,1.377,1,43,39,4,90,12,67,43,42,2,34,34,2,68,11,68,45,51,2.99,0.7289999999999996,Torrelaguna - Condesa De Venadito,40.44468,-3.65484,1885,0.0105799922275969,0.0014570179698882,0.1019963342745331,0.0033628733569601
7,66877.11072357133,86172.3578058061,-22.391457740680153,-0.25349268419601145,39.91651125806415,43.20060661666052,-7.601965842141317,-0.079064482914626,3.787,0.437,42,0.485,10.597,10.065,1,8,4,2,39,4,15,19,8,0,3,3,2,15,2,10,13,3,2.322,1.465,Avenida Valdemarín - La Salle,40.46841,-3.78571,118,2.228304942376436e-07,0.0009713453132588,0.0702394760182847,0.0030655912025393
70,53922.791272530965,52040.899719159395,3.6161779744917286,0.0355232897008308,39.88228528288666,41.74790399846669,-4.468772170331107,-0.045716998971133765,6.846,0.6376,103,3.082,1.357,3.397,108,150,172,17,88,58,1787,54,276,78,72,88,4,27,36,1134,22,134,3.467,3.379,Cibeles,40.41911,-3.69337,1832,0.0233970469229955,0.0053423992229237,0.1375877046441697,0.172619413796366
701,57242.52378514551,54512.51358773192,5.0080431404432275,0.04886676257325394,33.23543598206077,32.651440716743465,1.7885742634867454,0.01772767473189702,4.018,0.349,40,0.924,5.332,1.269,1,41,30,4,81,11,66,53,38,1,30,24,1,64,6,55,36,37,3.071,0.9469999999999996,Torrelaguna - Ramírez De Arellano,40.44823,-3.6569,1434,0.0046760410891937,0.0014570179698882,0.0934083382479698,0.0035175302318701
703,62272.41693081838,57379.77815667021,8.526764883595865,0.08182663752647952,34.576798317821414,32.8565521397555,5.235625974231374,0.05103170693173317,2.981,0.4549,27,0.547,5.42,1.258,1,26,13,3,58,7,46,41,22,1,30,27,2,61,9,59,36,39,3.156,-0.1750000000000002,San Juan Bautista,40.44954,-3.65774,1433,0.0008208692472989,0.0009713453132588,0.0861001923559421,0.0025970938217094
704,55778.76443192575,57927.22517125496,-3.708896348785119,-0.0377942530587771,33.369020100399254,33.0125997273965,1.0796495154756611,0.010738629128538632,2.74,0.606,33,0.4,5.427,1.248,1,29,19,3,61,7,48,32,31,1,30,25,2,56,9,59,37,37,3.134,-0.3939999999999997,San Juan Bautista,40.44972,-3.65799,1433,0.0008208692472989,0.0009713453132588,0.0861001923559421,0.0025970938217094
705,61014.637423506814,61800.30166960958,-1.2712951634168443,-0.012794452686540512,34.243456226313675,33.657904378771526,1.739715702298638,0.017247559047390698,3.038,0.2091,31,0.579,5.508,1.225,2,29,18,3,59,7,49,33,33,1,29,21,3,54,5,57,37,37,3.185,-0.1470000000000002,Sorzano,40.45118,-3.6595,1432,0.0001452824408474,0.0009713453132588,0.080157278000545,0.0017566603155419
706,61215.87032111756,61710.14385010758,-0.8009599364905081,-0.008041848523222778,34.2689892334452,33.61738586326498,1.9382928013217438,0.019197471690395145,2.437,0.6245,24,0.283,5.491,1.203,1,22,10,2,50,6,37,36,20,1,30,21,2,54,5,53,36,36,3.14,-0.7030000000000003,Sorzano,40.45112,-3.65977,1432,0.0001452824408474,0.0009713453132588,0.080157278000545,0.0017566603155419
707,57308.62690719773,62124.35339011302,-7.751753088961253,-0.08068690692240366,33.86856478934128,34.55256440977886,-1.9795914778585892,-0.019994478772654974,4.45,0.4561,47,1.448,5.721,1.356,7,48,42,6,80,12,89,53,61,2,29,17,4,68,5,46,37,27,3.456,0.9940000000000002,Avenida De La Paz,40.45369,-3.66043,1896,3.243879263668004e-05,0.0019426906265177,0.0752668518789296,0.0017147994199348
708,57224.723414938315,61972.91816646419,-7.6617253019647125,-0.07971145331560424,33.66744684180524,34.27536655762161,-1.7736344695085189,-0.017895518573603872,4.827,0.3784,51,1.464,5.663,1.301,7,51,47,6,88,14,102,64,65,1,30,17,4,69,6,47,38,29,3.434,1.3929999999999998,Avenida De La Paz,40.45322,-3.66072,1896,3.243879263668004e-05,0.0019426906265177,0.0752668518789296,0.0017147994199348
709,51064.99962111362,49270.871298689235,3.6413570028994218,0.03576626304830718,32.60370896444188,31.511398845145692,3.4663967939476485,0.03407670534354262,4.006,0.3339,43,0.492,4.446,0.902,3,71,77,6,87,19,176,56,103,1,48,58,1,59,13,83,36,73,2.904,1.1020000000000003,Bristol,40.44102,-3.66152,1943,0.0010236677771651,0.0019426906265177,0.0905970871650459,0.0006039695684372
71,52567.93378174565,54151.1328667703,-2.923667523115065,-0.029672584202551446,38.86432435504955,41.995899030287696,-7.456858282709076,-0.07749525325527475,6.959,0.7361,94,2.151,1.305,3.396,107,162,177,16,99,61,1798,59,301,78,75,82,4,28,31,1089,21,135,3.582,3.377,Cibeles,40.41876,-3.69263,1832,0.0233970469229955,0.0053423992229237,0.1375877046441697,0.172619413796366
710,48043.46311389805,48032.41306393625,0.023005402512446003,0.00023002756675513577,34.34101852789273,33.425686986195636,2.738407566836584,0.02701583928945157,5.445,0.4359,87,1.928,3.777,1.13,7,128,103,16,104,30,355,72,178,2,62,64,8,71,17,168,43,96,3.306,2.139,Luis Calvo,40.43553,-3.66495,1938,0.0003266446045609,0.0024283632831471,0.0926392513272743,0.0031204817955544
