,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,clust,max_distance,quant
5062,2252,2252,Cuesta De La Vega,,40.41388,-3.7161,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2252&Estado=1&panel=6,,2252,,,2546,129.82125114860875,4
5063,2252,2251,Cuesta De La Vega,,40.41388,-3.7161,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2251&Estado=1&panel=6,,2252,,,2546,129.82125114860875,4
5064,2252,2366,Cuesta De La Vega,,40.41388,-3.7161,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2366&Estado=1&panel=6,,2252,,,2546,129.82125114860875,4
5065,2252,2365,Cuesta De La Vega,,40.41388,-3.7161,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2365&Estado=1&panel=6,,2252,,,2546,129.82125114860875,4
5066,874,874,Puerta Del Ángel,,40.41351,-3.72855,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=874&Estado=1&panel=6,,874,,,2548,47.73983117596836,2
5067,874,873,Puerta Del Ángel,,40.41351,-3.72855,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=873&Estado=1&panel=6,,874,,,2548,47.73983117596836,2
5068,4094,4094,Gran Vía - Montera,,40.42021,-3.70197,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4094&Estado=1&panel=6,,4094,,,2550,80.86247160122514,2
5069,4094,724,Gran Vía - Montera,,40.42021,-3.70197,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=724&Estado=1&panel=6,,4094,,,2550,80.86247160122514,2
5070,9,9,Gran Vía - Callao,,40.4204,-3.7044,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=9&Estado=1&panel=6,,9,,,2551,32.46323080147963,2
5071,9,723,Gran Vía - Callao,,40.4204,-3.7044,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=723&Estado=1&panel=6,,9,,,2551,32.46323080147963,2
5072,est_4_9,9,Francisco de Rojas,Calle de Luchana 22,40.42904,-3.70166,,http://www.crtm.es,2.0,est_4_9,,0.0,2556,16.38635721218912,2
5073,est_4_9,282,Francisco De Rojas,,40.42904,-3.70166,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=282&Estado=1&panel=6,,est_4_9,,,2556,16.38635721218912,2
5074,5626,5626,Biblioteca Nacional,,40.4241,-3.69097,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5626&Estado=1&panel=6,,5626,,,2558,47.873847310643164,2
5075,5626,65,Biblioteca Nacional,,40.4241,-3.69097,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=65&Estado=1&panel=6,,5626,,,2558,47.873847310643164,2
5076,4565,4565,Metro Vicálvaro,,40.40457,-3.6093,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4565&Estado=1&panel=6,,4565,,,2565,87.68118594299531,3
5077,4565,4546,Metro Vicálvaro,,40.40457,-3.6093,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4546&Estado=1&panel=6,,4565,,,2565,87.68118594299531,3
5078,4565,1074,Metro Vicálvaro,,40.40457,-3.6093,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1074&Estado=1&panel=6,,4565,,,2565,87.68118594299531,3
5079,est_4_267,267,ALMENDRALES,Avda de Córdoba 21,40.38389,-3.69837,A,http://www.crtm.es,1.0,est_4_267,Europe/Madrid,2.0,2566,0.0,2
5080,est_4_267,267,ALMENDRALES,Avda de Córdoba 21,40.38389,-3.69837,A,http://www.crtm.es,0.0,est_4_267,Europe/Madrid,2.0,2566,0.0,2
5081,est_4_115,115,Casa de la Moneda,Calle del Doctor Esquerdo 36,40.42321,-3.66905,,http://www.crtm.es,2.0,est_4_115,,0.0,2569,124.24475464974735,2
5082,est_4_115,2702,Casa De La Moneda,,40.42321,-3.66905,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2702&Estado=1&panel=6,,est_4_115,,,2569,124.24475464974735,2
5083,par_4_109,109,USERA,Calle de Amparo Usera 44,40.3871,-3.7069,A,http://www.crtm.es,0.0,par_4_109,Europe/Madrid,0.0,2570,0.0,2
5084,par_4_109,109,USERA,Calle de Amparo Usera 44,40.3871,-3.7069,A,http://www.crtm.es,1.0,par_4_109,Europe/Madrid,0.0,2570,0.0,2
5085,2331,2331,Alcalá - Mateo García,,40.4326,-3.65291,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2331&Estado=1&panel=6,,2331,,,2573,32.27419734635332,2
5086,2331,2330,Alcalá - Mateo García,,40.4326,-3.65291,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2330&Estado=1&panel=6,,2331,,,2573,32.27419734635332,2
5087,760,760,Alcalde López Casero,,40.4326,-3.65541,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=760&Estado=1&panel=6,,760,,,2574,20.269162110430166,3
5088,760,761,Alcalde López Casero,,40.4326,-3.65541,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=761&Estado=1&panel=6,,760,,,2574,20.269162110430166,3
5089,760,80,Alcalde López Casero,Calle del Alcalde López Casero 2,40.4326,-3.65541,,http://www.crtm.es,2.0,760,,0.0,2574,20.269162110430166,3
5090,2352,2352,Metro San Blas,,40.42794,-3.61574,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2352&Estado=1&panel=6,,2352,,,2576,24.47977177510239,2
5091,2352,2353,Metro San Blas,,40.42794,-3.61574,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2353&Estado=1&panel=6,,2352,,,2576,24.47977177510239,2
5092,2069,2069,Parque De Azorín,,40.38882,-3.65446,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2069&Estado=1&panel=6,,2069,,,2577,24.79540790839106,2
5093,2069,2068,Parque De Azorín,,40.38882,-3.65446,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2068&Estado=1&panel=6,,2069,,,2577,24.79540790839106,2
5094,1262,1262,Media Legua,,40.40977,-3.65655,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1262&Estado=1&panel=6,,1262,,,2580,11.090291794425083,2
5095,1262,1263,Media Legua,,40.40977,-3.65655,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1263&Estado=1&panel=6,,1262,,,2580,11.090291794425083,2
5096,834,834,Parque Darwin,,40.40603,-3.65505,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=834&Estado=1&panel=6,,834,,,2581,35.54372116173977,2
5097,834,835,Parque Darwin,,40.40603,-3.65505,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=835&Estado=1&panel=6,,834,,,2581,35.54372116173977,2
5098,1265,1265,Entrearroyos,,40.40831,-3.65483,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1265&Estado=1&panel=6,,1265,,,2582,19.91636476016729,2
5099,1265,1264,Entrearroyos,,40.40831,-3.65483,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1264&Estado=1&panel=6,,1265,,,2582,19.91636476016729,2
5100,679,679,Alcalá - Goya,,40.42532,-3.67499,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=679&Estado=1&panel=6,,679,,,2587,40.82515675466121,3
5101,679,678,Alcalá - Goya,,40.42532,-3.67499,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=678&Estado=1&panel=6,,679,,,2587,40.82515675466121,3
5102,679,5451,Alcalá - Goya,,40.42532,-3.67499,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5451&Estado=1&panel=6,,679,,,2587,40.82515675466121,3
5103,722,722,Cartagena - Béjar,,40.43719,-3.67111,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=722&Estado=1&panel=6,,722,,,2588,16.181910601688426,2
5104,722,721,Cartagena - Béjar,,40.43719,-3.67111,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=721&Estado=1&panel=6,,722,,,2588,16.181910601688426,2
5105,2304,2304,Plaza San Cayetano,,40.43445,-3.67023,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2304&Estado=1&panel=6,,2304,,,2589,61.805150238248366,2
5106,2304,2307,Plaza San Cayetano,,40.43445,-3.67023,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2307&Estado=1&panel=6,,2304,,,2589,61.805150238248366,2
5107,2495,2495,Metro La Elipa,,40.42733,-3.64964,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2495&Estado=1&panel=6,,2495,,,2590,101.32267289594061,2
5108,2495,965,Metro La Elipa,,40.42733,-3.64964,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=965&Estado=1&panel=6,,2495,,,2590,101.32267289594061,2
5109,3076,3076,Santa Irene,,40.41943,-3.6522,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3076&Estado=1&panel=6,,3076,,,2591,21.166282428832634,2
5110,3076,3735,Santa Irene,,40.41943,-3.6522,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3735&Estado=1&panel=6,,3076,,,2591,21.166282428832634,2
5111,3071,3071,Santa Felicidad,,40.42429,-3.6508,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3071&Estado=1&panel=6,,3071,,,2592,17.855789509619154,2
5112,3071,3072,Santa Felicidad,,40.42429,-3.6508,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3072&Estado=1&panel=6,,3071,,,2592,17.855789509619154,2
5113,4370,4370,Santa Prisca,,40.4272,-3.64932,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4370&Estado=1&panel=6,,4370,,,2593,28.983164299354556,2
5114,4370,4369,Santa Prisca,,40.4272,-3.64932,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4369&Estado=1&panel=6,,4370,,,2593,28.983164299354556,2
5115,5028,5028,Copérnico,,40.3957,-3.62526,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5028&Estado=1&panel=6,,5028,,,2594,28.531074964265468,2
5116,5028,5029,Copérnico,,40.3957,-3.62526,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5029&Estado=1&panel=6,,5028,,,2594,28.531074964265468,2
5117,2101,2101,Lago Calafate,,40.38397,-3.64963,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2101&Estado=1&panel=6,,2101,,,2595,21.39874278837054,2
5118,2101,2102,Lago Calafate,,40.38397,-3.64963,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2102&Estado=1&panel=6,,2101,,,2595,21.39874278837054,2
5119,2521,2521,Malgrat De Mar,,40.39401,-3.64339,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2521&Estado=1&panel=6,,2521,,,2596,74.06304710634598,2
5120,2521,2520,Malgrat De Mar,,40.39401,-3.64339,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2520&Estado=1&panel=6,,2521,,,2596,74.06304710634598,2
5121,4088,4088,Alto Del Arenal,,40.39033,-3.64568,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4088&Estado=1&panel=6,,4088,,,2597,259.42995719781334,5
5122,4088,3337,Alto Del Arenal,,40.39033,-3.64568,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3337&Estado=1&panel=6,,4088,,,2597,259.42995719781334,5
5123,4088,1013,Alto Del Arenal,,40.39033,-3.64568,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1013&Estado=1&panel=6,,4088,,,2597,259.42995719781334,5
5124,4088,3338,Alto Del Arenal,,40.39033,-3.64568,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3338&Estado=1&panel=6,,4088,,,2597,259.42995719781334,5
5125,4088,1014,Alto Del Arenal,,40.39033,-3.64568,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1014&Estado=1&panel=6,,4088,,,2597,259.42995719781334,5
5126,4324,4324,Méndez Álvaro,,40.39516,-3.67735,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4324&Estado=1&panel=6,,4324,,,2598,139.4366184448965,2
5127,4324,2918,Méndez Álvaro,,40.39516,-3.67735,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2918&Estado=1&panel=6,,4324,,,2598,139.4366184448965,2
5128,1980,1980,Peña Prieta,,40.39978,-3.66712,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1980&Estado=1&panel=6,,1980,,,2600,303.1142818690156,3
5129,1980,19,Peña Prieta,Avda de Peña Prieta 2,40.39978,-3.66712,,http://www.crtm.es,2.0,1980,,0.0,2600,303.1142818690156,3
5130,1980,1981,Peña Prieta,,40.39978,-3.66712,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1981&Estado=1&panel=6,,1980,,,2600,303.1142818690156,3
5131,4975,4975,Cerro Negro,,40.39651,-3.67184,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4975&Estado=1&panel=6,,4975,,,2601,71.55145635713242,2
5132,4975,4976,Cerro Negro,,40.39651,-3.67184,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4976&Estado=1&panel=6,,4975,,,2601,71.55145635713242,2
5133,1003,1003,Nueva Numancia,,40.3951,-3.66326,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1003&Estado=1&panel=6,,1003,,,2605,30.61580783994852,2
5134,1003,1004,Nueva Numancia,,40.3951,-3.66326,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1004&Estado=1&panel=6,,1003,,,2605,30.61580783994852,2
5135,est_4_21,21,Ascensor 2,Avda de la Albufera 112,40.3933,-3.65985,,http://www.crtm.es,2.0,est_4_21,,0.0,2606,30.029439161090448,2
5136,est_4_21,21,Ascensor 1,Avda de la Albufera 125,40.3933,-3.65985,,http://www.crtm.es,2.0,est_4_21,,0.0,2606,30.029439161090448,2
5137,1009,1009,Buenos Aires,,40.39154,-3.65451,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1009&Estado=1&panel=6,,1009,,,2614,99.85945535972594,5
5138,1009,1010,Buenos Aires,,40.39154,-3.65451,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1010&Estado=1&panel=6,,1009,,,2614,99.85945535972594,5
5139,1009,2515,Buenos Aires,,40.39154,-3.65451,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2515&Estado=1&panel=6,,1009,,,2614,99.85945535972594,5
5140,1009,22,Buenos Aires,Avda de la Albufera 140,40.39154,-3.65451,,http://www.crtm.es,2.0,1009,,0.0,2614,99.85945535972594,5
5141,1009,5671,Buenos Aires,,40.39154,-3.65451,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5671&Estado=1&panel=6,,1009,,,2614,99.85945535972594,5
5142,1007,1007,Portazgo,,40.39234,-3.65795,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1007&Estado=1&panel=6,,1007,,,2615,20.14923181739224,2
5143,1007,1008,Portazgo,,40.39234,-3.65795,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1008&Estado=1&panel=6,,1007,,,2615,20.14923181739224,2
5144,est_4_21,21,PORTAZGO,Avda de la Albufera 131,40.3933,-3.65985,A,http://www.crtm.es,1.0,est_4_21,Europe/Madrid,0.0,2618,0.0,2
5145,est_4_21,21,PORTAZGO,Avda de la Albufera 131,40.3933,-3.65985,A,http://www.crtm.es,0.0,est_4_21,Europe/Madrid,0.0,2618,0.0,2
5146,est_4_22,22,BUENOS AIRES,Avda de la Albufera 179,40.39172,-3.65401,A,http://www.crtm.es,1.0,est_4_22,Europe/Madrid,0.0,2619,0.0,2
5147,est_4_22,22,BUENOS AIRES,Avda de la Albufera 179,40.39172,-3.65401,A,http://www.crtm.es,0.0,est_4_22,Europe/Madrid,0.0,2619,0.0,2
5148,est_4_20,20,NUEVA NUMANCIA,Avda de la Albufera 70,40.39626,-3.66517,A,http://www.crtm.es,1.0,est_4_20,Europe/Madrid,0.0,2620,0.0,2
5149,est_4_20,20,NUEVA NUMANCIA,Avda de la Albufera 70,40.39626,-3.66517,A,http://www.crtm.es,0.0,est_4_20,Europe/Madrid,0.0,2620,0.0,2
5150,4552,4552,San Cipriano,,40.40392,-3.60456,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4552&Estado=1&panel=6,,4552,,,2621,30.343520806717294,2
5151,4552,1069,San Cipriano,,40.40392,-3.60456,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1069&Estado=1&panel=6,,4552,,,2621,30.343520806717294,2
5152,1060,1060,Plaza Alosno,,40.40553,-3.61775,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1060&Estado=1&panel=6,,1060,,,2622,122.48359412919473,2
5153,1060,1062,Plaza Alosno,,40.40553,-3.61775,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1062&Estado=1&panel=6,,1060,,,2622,122.48359412919473,2
5154,5033,5033,Valdebernardo,,40.40387,-3.61948,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5033&Estado=1&panel=6,,5033,,,2623,259.28008336558213,2
5155,5033,1829,Valdebernardo,,40.40387,-3.61948,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1829&Estado=1&panel=6,,5033,,,2623,259.28008336558213,2
5156,5484,5484,Faunia,,40.39506,-3.61248,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5484&Estado=1&panel=6,,5484,,,2624,41.25301356944242,2
5157,5484,5485,Faunia,,40.39506,-3.61248,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5485&Estado=1&panel=6,,5484,,,2624,41.25301356944242,2
5158,est_4_180,180,Ascensor,Paseo de los Artilleros 14,40.40452,-3.60889,,http://www.crtm.es,2.0,est_4_180,,0.0,2627,475.8228948471342,2
5159,est_4_180,181,Ascensor,Calle de San Cipriano 52,40.40452,-3.60889,,http://www.crtm.es,2.0,est_4_180,,0.0,2627,475.8228948471342,2
5160,3027,3027,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3027&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5161,3027,4372,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4372&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5162,3027,3030,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3030&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5163,3027,4422,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4422&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5164,3027,3029,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3029&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5165,3027,3031,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3031&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5166,3027,3035,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3035&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5167,3027,3042,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3042&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5168,3027,4371,Pavones,,40.40055,-3.63532,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4371&Estado=1&panel=6,,3027,,,2631,109.7742867674419,9
5169,5384,5384,Laponia,,40.4056,-3.62758,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5384&Estado=1&panel=6,,5384,,,2632,29.328799036321875,2
5170,5384,4761,Laponia,,40.4056,-3.62758,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4761&Estado=1&panel=6,,5384,,,2632,29.328799036321875,2
5171,4760,4760,El Cairo,,40.40415,-3.62753,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4760&Estado=1&panel=6,,4760,,,2633,34.115322601887655,2
5172,4760,5383,El Cairo,,40.40415,-3.62753,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5383&Estado=1&panel=6,,4760,,,2633,34.115322601887655,2
5173,est_4_24,24,Ascensor,Avda de la Albufera 285,40.38757,-3.63998,,http://www.crtm.es,2.0,est_4_24,,0.0,2636,561.9900601576752,2
5174,est_4_24,23,Ascensor,Calle de la Albufera 246,40.38757,-3.63998,,http://www.crtm.es,2.0,est_4_24,,0.0,2636,561.9900601576752,2
5175,2193,2193,Mejorana,,40.38467,-3.67187,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2193&Estado=1&panel=6,,2193,,,2642,69.41681578323463,2
5176,2193,2192,Mejorana,,40.38467,-3.67187,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2192&Estado=1&panel=6,,2193,,,2642,69.41681578323463,2
5177,2085,2085,Villalobos,,40.38177,-3.64907,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2085&Estado=1&panel=6,,2085,,,2644,19.06664525787163,2
5178,2085,2086,Villalobos,,40.38177,-3.64907,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2086&Estado=1&panel=6,,2085,,,2644,19.06664525787163,2
5179,2078,2078,Extremeños,,40.38566,-3.64596,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2078&Estado=1&panel=6,,2078,,,2645,26.65850225743163,2
5180,2078,2077,Extremeños,,40.38566,-3.64596,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2077&Estado=1&panel=6,,2078,,,2645,26.65850225743163,2
5181,2081,2081,Aragoneses,,40.38291,-3.6448,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2081&Estado=1&panel=6,,2081,,,2646,27.550420615634927,2
5182,2081,2082,Aragoneses,,40.38291,-3.6448,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2082&Estado=1&panel=6,,2081,,,2646,27.550420615634927,2
5183,2083,2083,Leoneses,,40.3824,-3.64668,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2083&Estado=1&panel=6,,2083,,,2647,67.09252312014394,2
5184,2083,2084,Leoneses,,40.3824,-3.64668,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2084&Estado=1&panel=6,,2083,,,2647,67.09252312014394,2
5185,5082,5082,Viveros Raga,,40.37778,-3.68316,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5082&Estado=1&panel=6,,5082,,,2650,45.785294326290526,2
5186,5082,5081,Viveros Raga,,40.37778,-3.68316,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5081&Estado=1&panel=6,,5082,,,2650,45.785294326290526,2
5187,2603,2603,Conde De Casal,,40.40653,-3.66907,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2603&Estado=1&panel=6,,2603,,,2651,147.0979720322839,4
5188,2603,2124,Conde De Casal,,40.40653,-3.66907,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2124&Estado=1&panel=6,,2603,,,2651,147.0979720322839,4
5189,2603,4218,Conde De Casal,,40.40653,-3.66907,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4218&Estado=1&panel=6,,2603,,,2651,147.0979720322839,4
5190,2603,113,Conde de Casal,Plaza del Conde de Casal 2,40.40653,-3.66907,,http://www.crtm.es,2.0,2603,,0.0,2651,147.0979720322839,4
5191,2127,2127,Mediterráneo,,40.40725,-3.67334,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2127&Estado=1&panel=6,,2127,,,2652,78.94384022659065,2
5192,2127,2128,Mediterráneo,,40.40725,-3.67334,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2128&Estado=1&panel=6,,2127,,,2652,78.94384022659065,2
5193,2279,2279,Estrella Polar,,40.41023,-3.66781,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2279&Estado=1&panel=6,,2279,,,2653,409.98768343317334,2
5194,2279,175,Estrella Polar,Calle de Sirio 24,40.41023,-3.66781,,http://www.crtm.es,2.0,2279,,0.0,2653,409.98768343317334,2
5195,672,672,Goya - Velázquez,,40.4251,-3.68446,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=672&Estado=1&panel=6,,672,,,2655,57.98798939727527,2
5196,672,673,Goya - Velázquez,,40.4251,-3.68446,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=673&Estado=1&panel=6,,672,,,2655,57.98798939727527,2
5197,2164,2164,Marqués De Lozoya,,40.41719,-3.66766,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2164&Estado=1&panel=6,,2164,,,2658,25.889960535892193,2
5198,2164,2165,Marqués De Lozoya,,40.41719,-3.66766,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2165&Estado=1&panel=6,,2164,,,2658,25.889960535892193,2
5199,5620,5620,Metro O Donnell,,40.42124,-3.66828,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5620&Estado=1&panel=6,,5620,,,2659,104.97521942726117,2
5200,5620,153,Metro O Donnell,,40.42124,-3.66828,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=153&Estado=1&panel=6,,5620,,,2659,104.97521942726117,2
5201,est_4_114,114,Moneda pares,Calle del Doctor Esquerdo 66,40.4154,-3.66928,,http://www.crtm.es,2.0,est_4_114,,0.0,2663,38.960918206103045,2
5202,est_4_114,114,Moneda impares,Calle del Doctor Esquerdo 107,40.4154,-3.66928,,http://www.crtm.es,2.0,est_4_114,,0.0,2663,38.960918206103045,2
5203,728,728,Parque Eva Duarte,,40.42982,-3.67116,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=728&Estado=1&panel=6,,728,,,2664,133.57940581338548,3
5204,728,727,Parque Eva Duarte,,40.42982,-3.67116,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=727&Estado=1&panel=6,,728,,,2664,133.57940581338548,3
5205,728,782,Parque Eva Duarte,,40.42982,-3.67116,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=782&Estado=1&panel=6,,728,,,2664,133.57940581338548,3
5206,est_4_62,62,Conde de Peñalver,Calle del Conde de Peñalver 49,40.42971,-3.67542,,http://www.crtm.es,2.0,est_4_62,,0.0,2665,128.10467336096355,2
5207,est_4_62,62,Conde de Peñalver,Calle del Conde de Peñalver 39,40.42971,-3.67542,,http://www.crtm.es,2.0,est_4_62,,0.0,2665,128.10467336096355,2
