,stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
2003,223,Arturo Soria - Bueso Pineda,40.45473,-3.65536,435,435.0,2.451301323784856e-05,0.0012526096033402922,0.061621983224412084,0.0002480019098679521
2004,224,Arturo Soria - Conservatorio,40.45194,-3.65324,443,443.0,0.00033693026063801116,0.0008350730688935282,0.06848139993709433,0.030223193058575626
2005,225,Arturo Soria - Conservatorio,40.45093,-3.65219,443,443.0,0.00033693026063801116,0.0008350730688935282,0.06848139993709433,0.030223193058575626
2006,226,Nuestra Señora De América,40.44975,-3.65162,1676,1676.0,0.0016313247228149602,0.0025052192066805845,0.07261756769048847,0.03912930940044189
2007,227,Nuestra Señora De América,40.44917,-3.65064,1676,1676.0,0.0016313247228149602,0.0025052192066805845,0.07261756769048847,0.03912930940044189
2008,228,Arturo Soria - Josefa Valcárcel,40.44678,-3.64905,432,432.0,0.0012490388674121656,0.0025052192066805845,0.06895856727419308,0.018368992256382596
2009,229,Arturo Soria - Josefa Valcárcel,40.4471,-3.64897,432,432.0,0.0012490388674121656,0.0025052192066805845,0.06895856727419308,0.018368992256382596
2010,230,Arturo Soria - Juan Pérez De Zúñiga,40.4448,-3.64572,1271,1271.0,0.0003684661563140598,0.0025052192066805845,0.06484364423988087,0.015716525836162374
2011,231,Arturo Soria - Juan Pérez De Zúñiga,40.44513,-3.64564,1271,1271.0,0.0003684661563140598,0.0025052192066805845,0.06484364423988087,0.015716525836162374
2012,232,Arturo Soria - Marqués De Pico Velasco,40.44403,-3.64395,1351,1351.0,7.668548967978502e-05,0.0008350730688935282,0.061298661411276906,0.007233398093653012
2013,233,Arturo Soria - Marqués De Pico Velasco,40.44426,-3.64387,1351,1351.0,7.668548967978502e-05,0.0008350730688935282,0.061298661411276906,0.007233398093653012
2014,234,Arturo Soria - José Del Hierro,40.44205,-3.64128,685,685.0,2.1008032649432084e-05,0.0020876826722338207,0.058376191288663566,0.0072324955599134275
2015,235,Arturo Soria - José Del Hierro,40.44124,-3.6403,685,685.0,2.1008032649432084e-05,0.0020876826722338207,0.058376191288663566,0.0072324955599134275
2016,236,Ciudad Lineal,40.43858,-3.63881,2211,2211.0,8.858808090553139e-06,0.0016701461377870565,0.05625763412571643,0.005231312607589905
2017,237,Ciudad Lineal,40.43876,-3.63837,2211,2211.0,8.858808090553139e-06,0.0016701461377870565,0.05625763412571643,0.005231312607589905
2018,239,Ciudad Lineal,40.43743,-3.63741,2211,2211.0,8.858808090553139e-06,0.0016701461377870565,0.05625763412571643,0.005231312607589905
2019,240,Vital Aza - Albasanz,40.43491,-3.63609,493,493.0,2.661829766628933e-06,0.0008350730688935282,0.056075860454226176,0.0019515918992923382
2020,241,Vital Aza - Albasanz,40.43508,-3.63575,493,493.0,2.661829766628933e-06,0.0008350730688935282,0.056075860454226176,0.0019515918992923382
2021,242,Ascao - Julián Camarillo,40.43257,-3.63447,503,503.0,4.661230378035285e-06,0.0016701461377870565,0.057211791123214374,0.004575829244937122
2022,243,Ascao - Julián Camarillo,40.43252,-3.63379,503,503.0,4.661230378035285e-06,0.0016701461377870565,0.057211791123214374,0.004575829244937122
2023,244,Metro García Noblejas,40.42944,-3.63213,2100,2100.0,1.7456379768870313e-05,0.0016701461377870565,0.05921914793660213,0.0057025690368065944
2024,245,Metro García Noblejas,40.42948,-3.63161,2100,2100.0,1.7456379768870313e-05,0.0016701461377870565,0.05921914793660213,0.0057025690368065944
2025,246,Castillo De Arévalo,40.42773,-3.63088,1669,1669.0,7.436559517009884e-05,0.0008350730688935282,0.06076675208687489,0.004555954816411294
2026,247,Castillo De Arévalo,40.42807,-3.63073,1669,1669.0,7.436559517009884e-05,0.0008350730688935282,0.06076675208687489,0.004555954816411294
2027,248,Hermanos García Noblejas - Gandhi,40.42643,-3.62953,313,313.0,0.0003602359417668204,0.0016701461377870565,0.06401689297551588,0.0072479755886276954
2028,250,Hermanos García Noblejas - Centro De Salud,40.42372,-3.62804,1235,1235.0,0.001523850120028026,0.0020876826722338207,0.0680320418134303,0.016121966995743562
2029,251,Hermanos García Noblejas - Arcentales,40.42532,-3.62869,312,312.0,0.0001441493915753391,0.0012526096033402922,0.06027583429808225,0.0017837844338841372
2030,252,Hermanos García Noblejas - Centro De Salud,40.42394,-3.62755,1235,1235.0,0.001523850120028026,0.0020876826722338207,0.0680320418134303,0.016121966995743562
2031,253,Hermanos García Noblejas - Villaescusa,40.42064,-3.62576,315,315.0,0.001967101109972002,0.0012526096033402922,0.06786432801564138,2.3364894095726233e-05
2032,255,Felipe II,40.42467,-3.67445,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
2033,256,Nicolás Salmerón - Paredes De Nava,40.41859,-3.62808,1329,1329.0,0.0007111706877881617,0.0008350730688935282,0.06747619315940723,0.005374562109502913
2034,257,Nicolás Salmerón - Paredes De Nava,40.41839,-3.62821,1329,1329.0,0.0007111706877881617,0.0008350730688935282,0.06747619315940723,0.005374562109502913
2035,258,Nicolás Salmerón - Matamorosa,40.41961,-3.63001,499,499.0,0.00014595521205050527,0.0008350730688935282,0.0633815862598248,0.004574377185516863
2036,259,Nicolás Salmerón - Matamorosa,40.41942,-3.6301,499,499.0,0.00014595521205050527,0.0008350730688935282,0.0633815862598248,0.004574377185516863
2037,260,Nicolás Salmerón - Crematorio,40.42073,-3.63217,501,501.0,3.0130065218877355e-05,0.0008350730688935282,0.05993343509922174,0.003817448722894154
2038,261,Nicolás Salmerón - Crematorio,40.42059,-3.63223,501,501.0,3.0130065218877355e-05,0.0008350730688935282,0.05993343509922174,0.003817448722894154
2039,262,Cementerio Civil,40.42193,-3.63432,2657,2657.0,7.074429506082099e-06,0.0012526096033402922,0.057061850757647956,0.003337438974696766
2040,263,Cementerio Civil,40.42169,-3.63424,2657,2657.0,7.074429506082099e-06,0.0012526096033402922,0.057061850757647956,0.003337438974696766
2041,264,Largo Caballero - Nicolás Salmerón,40.42305,-3.63526,521,521.0,2.6442090122895507e-06,0.0008350730688935282,0.054181842861344254,0.00019639655846407522
2042,265,Largo Caballero - Villaescusa,40.42319,-3.63273,522,522.0,6.355391031354409e-06,0.0008350730688935282,0.05415611432706223,0.00019660739871865736
2043,266,Duque De Pastrana,40.46806,-3.67786,1584,1584.0,2.3013190183048687e-07,0.0016701461377870565,0.05120256547300909,0.003411084469065176
2044,268,López De Hoyos - Cartagena,40.44315,-3.67568,1341,1341.0,0.001050515865555646,0.0016701461377870565,0.06941626572372617,0.012171679282553537
2045,269,Quintanavides,40.49701,-3.66733,3220,3220.0,2.1544545692624685e-06,0.0008350730688935282,0.05741890628371413,0.002350734011292857
2046,270,Quintanavides,40.49674,-3.66736,3221,3221.0,1.0682268640566403e-06,0.0008350730688935282,0.05441450447584859,0.0008102978860509432
2047,271,Foresta,40.49758,-3.66965,2424,2424.0,5.066913577098428e-07,0.0008350730688935282,0.054509866399617635,0.0015678442887261713
2048,272,Quintanadueñas,40.49879,-3.67002,2026,2026.0,2.779852987926696e-07,0.0008350730688935282,0.05182973013915038,4.622299330887085e-05
2049,273,Prosperidad,40.44376,-3.6749,2415,2415.0,0.00021596034020207274,0.0008350730688935282,0.06506030642181897,0.0012436080182681736
2050,276,Avenida De Badajoz,40.44221,-3.65435,1637,1637.0,0.00015244741723145075,0.0008350730688935282,0.060470635762258244,7.04320811863595e-05
2051,278,Chueca,40.42357,-3.6987,2266,2266.0,0.008254343118432558,0.0008350730688935282,0.0724659606656581,0.007848767418511994
2052,280,Sagasta,40.42885,-3.69938,3135,3135.0,0.003196093156508975,0.0029227557411273487,0.0726395923690516,0.07261470966503022
2053,281,Sagasta,40.42872,-3.69961,3135,3135.0,0.003196093156508975,0.0029227557411273487,0.0726395923690516,0.07261470966503022
2054,282,Francisco De Rojas,40.43022,-3.70006,1645,1645.0,0.00073861856774717,0.0008350730688935282,0.06773190045248868,0.00021169519598755688
2055,283,Gran Vía - Plaza De España,40.42336,-3.71049,1529,1529.0,0.00017369181608212697,0.0008350730688935282,0.0649932157394844,0.008523357790586043
2056,284,Plaza Chamberí,40.43208,-3.69815,2807,2807.0,0.0008002349249688584,0.0020876826722338207,0.06906595149522739,0.01056741533499552
2057,285,Luchana - Plaza Chamberí,40.432,-3.69868,778,778.0,0.0005532745592459867,0.0012526096033402922,0.06527842132519283,8.296019755542949e-05
2058,286,Eduardo Dato,40.43274,-3.69433,3141,3141.0,0.00018873730645983209,0.0008350730688935282,0.06649453051252152,0.00045687035943368546
2059,287,Eduardo Dato,40.43301,-3.69448,3141,3141.0,0.00018873730645983209,0.0008350730688935282,0.06649453051252152,0.00045687035943368546
2060,288,Rubén Darío,40.43285,-3.69216,1903,1903.0,0.00015777003712782016,0.0008350730688935282,0.06547830603931433,0.0004529598312830685
2061,289,Argüelles,40.43047,-3.71524,2088,2088.0,4.8134015564876194e-05,0.004175365344467641,0.0616489484928827,0.05772841480009556
2062,292,Rafaela Ybarra - Centro Comercial,40.36685,-3.71243,728,728.0,8.152637780057004e-08,0.0025052192066805845,0.04728342414909579,0.024506780864428555
2063,293,Alberto Alcocer - Padre Damián,40.45863,-3.68517,330,330.0,4.224662817583331e-07,0.0016701461377870565,0.052945727865590805,0.007567624698291137
2064,294,Alberto Alcocer - Padre Damián,40.45901,-3.68512,330,330.0,4.224662817583331e-07,0.0016701461377870565,0.052945727865590805,0.007567624698291137
2065,295,Alberto Alcocer - Paseo De La Habana,40.4585,-3.68234,842,842.0,2.008407585860043e-07,0.0008350730688935282,0.05362620630975572,0.00563590624202343
2066,296,Alberto Alcocer - Paseo De La Habana,40.4588,-3.68236,842,842.0,2.008407585860043e-07,0.0008350730688935282,0.05362620630975572,0.00563590624202343
2067,297,República Dominicana,40.45858,-3.67827,2653,2653.0,5.546673317877296e-07,0.0020876826722338207,0.054787939790456146,0.007231749088233221
2068,298,República Dominicana,40.45893,-3.67833,2653,2653.0,5.546673317877296e-07,0.0020876826722338207,0.054787939790456146,0.007231749088233221
2069,299,Chile,40.45837,-3.67545,2648,2648.0,4.651366124156387e-07,0.0012526096033402922,0.05426532230655942,0.0004830485023631466
2070,300,Costa Rica,40.45832,-3.67228,2651,2651.0,8.822394506138098e-07,0.0020876826722338207,0.05609162021640358,0.008854501364540442
2071,302,José María Soler,40.45877,-3.66906,1954,1954.0,2.8644065976296675e-06,0.0029227557411273487,0.05792299506626681,0.012901214798499542
2072,303,José María Soler,40.45903,-3.6693,1954,1954.0,2.8644065976296675e-06,0.0029227557411273487,0.05792299506626681,0.012901214798499542
2073,304,Aster,40.45709,-3.6673,1795,1795.0,9.322487998662644e-07,0.0008350730688935282,0.05504355220518949,0.0006981226839974373
2074,305,Aster,40.45755,-3.66696,1795,1795.0,9.322487998662644e-07,0.0008350730688935282,0.05504355220518949,0.0006981226839974373
2075,306,Alfonso XIII - Alhelíes,40.45519,-3.66706,492,492.0,1.8656241354194325e-06,0.0008350730688935282,0.05478418006725073,0.0006534276681425304
2076,307,Alfonso XIII - Alhelíes,40.45523,-3.66676,492,492.0,1.8656241354194325e-06,0.0008350730688935282,0.05478418006725073,0.0006534276681425304
2077,308,Alfonso XIII - Ramón Y Cajal,40.45319,-3.66746,1122,1122.0,8.541249076099388e-06,0.0016701461377870565,0.056992599290864525,0.002161944145269062
2078,309,Alfonso XIII - Ramón Y Cajal,40.45316,-3.6672,1122,1122.0,8.541249076099388e-06,0.0016701461377870565,0.056992599290864525,0.002161944145269062
2079,310,Alfonso XIII - Pradillo,40.45127,-3.66765,491,491.0,2.5717606497238602e-05,0.0016701461377870565,0.058953846153846155,0.0025056072983765877
2080,311,Alfonso XIII - Pradillo,40.45098,-3.66733,491,491.0,2.5717606497238602e-05,0.0016701461377870565,0.058953846153846155,0.0025056072983765877
2081,312,Alfonso XIII,40.44821,-3.6675,2948,2948.0,1.0276250112549769e-05,0.0004175365344467641,0.05784604980315436,0.0
2082,313,San Nazario,40.44851,-3.66595,2706,2706.0,5.2197909745271996e-05,0.0016701461377870565,0.061396088082237434,0.0026622760664973847
2083,314,Chile,40.45881,-3.67598,2648,2648.0,4.651366124156387e-07,0.0012526096033402922,0.05426532230655942,0.0004830485023631466
2084,315,Gaínza,40.36583,-3.71429,2006,2006.0,3.0750191930775236e-08,0.0008350730688935282,0.045153748986632984,0.0
2085,316,Rubén Darío,40.43339,-3.69148,1903,1903.0,0.00015777003712782016,0.0008350730688935282,0.06547830603931433,0.0004529598312830685
2086,317,Plaza Chamberí,40.43264,-3.69715,2807,2807.0,0.0008002349249688584,0.0020876826722338207,0.06906595149522739,0.01056741533499552
2087,320,Embajadores - Ronda De Valencia,40.40546,-3.70164,1470,1470.0,0.010723201115215648,0.0016701461377870565,0.07262637595900173,0.0010316505907933741
2088,321,Embajadores - Ronda De Valencia,40.40525,-3.70144,1470,1470.0,0.010723201115215648,0.0016701461377870565,0.07262637595900173,0.0010316505907933741
2089,322,Embajadores - Acacias,40.40471,-3.70427,214,214.0,0.002837228452992624,0.0008350730688935282,0.06781052691186047,2.4417341195717198e-06
2090,323,Embajadores - Acacias,40.40458,-3.70389,214,214.0,0.002837228452992624,0.0008350730688935282,0.06781052691186047,2.4417341195717198e-06
2091,324,Acacias,40.40394,-3.70711,2880,2880.0,0.003676596428995605,0.0016701461377870565,0.06890500028770355,0.004505644374895378
2092,325,Acacias,40.40376,-3.70698,2880,2880.0,0.003676596428995605,0.0016701461377870565,0.06890500028770355,0.004505644374895378
2093,326,Olmos,40.40314,-3.71005,2087,2087.0,0.0007616203041901759,0.0008350730688935282,0.06472798032485609,0.001547357506712868
2094,327,Pirámides,40.40134,-3.71331,3113,3113.0,0.0001953663349084887,0.0020876826722338207,0.06216742375081116,0.010291106900508891
2095,328,Pirámides,40.40114,-3.71324,3113,3113.0,0.0001953663349084887,0.0020876826722338207,0.06216742375081116,0.010291106900508891
2096,329,Marqués De Vadillo,40.39717,-3.71728,1648,1648.0,6.22407857825079e-05,0.0016701461377870565,0.05981817273590089,0.009667559940570065
2097,330,Marqués De Vadillo,40.3972,-3.71666,1648,1648.0,6.22407857825079e-05,0.0016701461377870565,0.05981817273590089,0.009667559940570065
2098,331,General Ricardos - Iglesia,40.3959,-3.71905,562,562.0,1.5633899548493427e-05,0.0008350730688935282,0.056835710387052374,0.001885431524510807
2099,332,Guetaria - Ordicia,40.36651,-3.71543,51,51.0,7.435206708661944e-08,0.0012526096033402922,0.04709838547914495,0.00043417326308946926
2100,334,General Ricardos - Camino Viejo Leganés,40.39371,-3.72308,781,781.0,7.093944429513953e-05,0.0012526096033402922,0.05993643484571686,0.003921564911720019
2101,336,Urgel,40.39247,-3.72538,2241,2241.0,4.3626615722914886e-05,0.0012526096033402922,0.05705097665555026,0.005689063394514597
2102,337,Clarisas,40.39057,-3.72893,2899,2899.0,0.00014098223680895404,0.0008350730688935282,0.05910515535154611,0.003472817145381512
2103,338,Clarisas,40.3903,-3.72885,2899,2899.0,0.00014098223680895404,0.0008350730688935282,0.05910515535154611,0.003472817145381512
2104,340,Oporto,40.38879,-3.73121,2638,2638.0,0.0006715948150155554,0.0020876826722338207,0.062322725025371464,0.038235772690086114
2105,341,Plaza Vista Alegre,40.3853,-3.73735,2129,2129.0,2.846494435627009e-05,0.0008350730688935282,0.05590178092103727,0.010666790994815569
2106,342,Plaza Vista Alegre,40.38511,-3.7373,2129,2129.0,2.846494435627009e-05,0.0008350730688935282,0.05590178092103727,0.010666790994815569
2107,343,General Ricardos - Marcelino Camacho,40.38482,-3.7392,564,564.0,6.4011062819734795e-06,0.0016701461377870565,0.05351118260830708,0.010118906738230614
2108,344,General Ricardos - Marcelino Camacho,40.38451,-3.73965,564,564.0,6.4011062819734795e-06,0.0016701461377870565,0.05351118260830708,0.010118906738230614
2109,345,Plaza De La Palmera,40.38268,-3.74279,936,936.0,1.319095282792644e-06,0.0008350730688935282,0.05109769366985983,0.0012514279551685055
2110,346,Plaza De La Palmera,40.3826,-3.74252,936,936.0,1.319095282792644e-06,0.0008350730688935282,0.05109769366985983,0.0012514279551685055
2111,347,General Ricardos - Eugenia De Montijo,40.38094,-3.74507,1562,1562.0,2.8784606400119145e-07,0.0008350730688935282,0.04896849250649165,0.0005412769937107849
2112,348,General Ricardos - Eugenia De Montijo,40.38075,-3.74494,1562,1562.0,2.8784606400119145e-07,0.0008350730688935282,0.04896849250649165,0.0005412769937107849
2113,349,Colonia De La Prensa,40.37901,-3.74745,932,932.0,1.3785002360287926e-07,0.0008350730688935282,0.04716330911167563,0.00024291695459514265
2114,350,Colonia De La Prensa,40.38,-3.74616,932,932.0,1.3785002360287926e-07,0.0008350730688935282,0.04716330911167563,0.00024291695459514265
2115,351,Eugenia De Montijo - Fátima,40.37833,-3.7482,1563,1563.0,4.002817095052023e-07,0.0012526096033402922,0.04939060856653812,0.0019467581494726997
2116,352,Eugenia De Montijo - Fátima,40.37824,-3.74806,1563,1563.0,4.002817095052023e-07,0.0012526096033402922,0.04939060856653812,0.0019467581494726997
2117,353,Plaza Del Parterre,40.37576,-3.75139,2152,2152.0,1.740696250044613e-06,0.0020876826722338207,0.05170887579074638,0.033666876384898604
2118,354,Ronda De Don Bosco,40.37462,-3.75338,1690,1690.0,3.3722701228975997e-06,0.0012526096033402922,0.05394508637971034,0.016801829262174467
2119,355,Polvoranca,40.37208,-3.75462,2801,2801.0,1.4649122898410437e-05,0.0016701461377870565,0.05655520921885331,0.057818853883330294
2120,356,Polvoranca,40.37189,-3.75455,2801,2801.0,1.4649122898410437e-05,0.0016701461377870565,0.05655520921885331,0.057818853883330294
2121,357,Joaquín Turina - Las Cruces,40.37224,-3.75881,2468,2468.0,3.012420735810975e-06,0.0008350730688935282,0.05362860789538503,0.022276668042640897
2122,358,Joaquín Turina - Las Cruces,40.37214,-3.75907,2468,2468.0,3.012420735810975e-06,0.0008350730688935282,0.05362860789538503,0.022276668042640897
2123,359,Colonia Aviación,40.37498,-3.7653,2675,2675.0,4.871943074028336e-08,0.0008350730688935282,0.04676820933411443,0.019956451420499212
2124,360,Colonia Aviación,40.37432,-3.76549,2675,2675.0,4.871943074028336e-08,0.0008350730688935282,0.04676820933411443,0.019956451420499212
2125,361,Millán Astray,40.37752,-3.76631,2042,2042.0,8.287480072728897e-08,0.0012526096033402922,0.04499934238956842,0.01928876494144655
2126,362,Millán Astray,40.37744,-3.76649,2042,2042.0,8.287480072728897e-08,0.0012526096033402922,0.04499934238956842,0.01928876494144655
