,stop_id,walk15_gini,multimodal_gini,median_income_walk,median_income_multimodal
1608,1384147,0.311676,0.301617,33577.0,36809.0
1609,1384149,0.311308,0.30037,33559.0,38654.0
1610,1384151,0.308456,0.298808,33450.0,39427.0
1611,1384161,0.303111,0.298582,33235.0,40041.0
1612,1385100,0.306137,0.306145,47052.0,44447.0
1613,1385101,0.306137,0.3058,47052.0,47514.0
1614,1385102,0.305177,0.306532,46357.0,42604.0
1615,1385104,0.30334,0.304317,47925.0,44839.0
1616,1385148,0.311699,0.306835,33581.0,34770.0
1617,1385150,0.311457,0.30531,33564.0,34453.0
1618,1385152,0.309631,0.305739,33495.0,34401.0
1619,1385160,0.309256,0.303488,39080.0,45232.0
1620,1385161,0.309724,0.305562,39231.0,42226.0
1621,1385162,0.3034,0.304025,33250.0,34603.0
1622,1385163,0.304575,0.306723,46263.0,40092.0
1623,1385172,0.3117,0.306772,33581.0,35299.0
1624,1385174,0.311518,0.307695,35067.0,37810.0
1625,1385178,0.311653,0.305942,33965.0,36176.0
1626,1385180,0.30376,0.3048,47008.0,47108.0
1627,1386100,0.308971,0.318252,34660.0,36434.0
1628,1386101,0.309484,0.317007,34826.0,36588.0
1629,1391100,0.305525,0.305912,46382.0,42093.0
1630,1391101,0.304781,0.306363,43971.0,41195.0
1631,1391102,0.305568,0.304715,46386.0,43225.0
1632,1391103,0.30477,0.305616,46329.0,42446.0
1633,1391104,0.304348,0.303483,43118.0,42480.0
1634,1391105,0.306219,0.304756,45569.0,41891.0
1635,1391106,0.306633,0.304822,46028.0,44961.0
1636,1391107,0.304533,0.304267,46151.0,43225.0
1637,1391108,0.306404,0.301225,47590.0,45644.0
1638,1391109,0.306359,0.306305,47380.0,41337.0
1639,1391110,0.305049,0.301996,49193.0,45699.0
1640,1391111,0.305331,0.305115,48966.0,43236.0
1641,1391112,0.304499,0.295934,49203.0,49048.0
1642,1391113,0.304473,0.303012,49161.0,43653.0
1643,1391116,0.30354,0.304429,46074.0,42918.0
1644,1391117,0.303485,0.304525,45840.0,42954.0
1645,1391118,0.303648,0.303346,48769.0,43756.0
1646,1391119,0.303568,0.303924,48590.0,43077.0
1647,1391120,0.30396,0.303407,50307.0,44513.0
1648,1391121,0.303659,0.304503,50154.0,43073.0
1649,1391122,0.304443,0.302299,49771.0,45686.0
1650,1391123,0.304348,0.305273,49905.0,42586.0
1651,1391124,0.304453,0.303893,49524.0,43575.0
1652,1391125,0.304087,0.304143,50294.0,43647.0
1653,1391134,0.305157,0.30508,48902.0,42297.0
1654,1391135,0.305152,0.303927,48874.0,43425.0
1655,1391136,0.304419,0.304715,49556.0,43225.0
1656,1391139,0.306779,0.307534,45756.0,45813.0
1657,1391140,0.307653,0.308968,46262.0,44527.0
1658,1391141,0.30729,0.306317,46100.0,41710.0
1659,1391142,0.307994,0.308855,46188.0,44150.0
1660,1391143,0.308058,0.306473,46112.0,42311.0
1661,1391187,0.309527,0.307543,44244.0,40874.0
1662,1391190,0.306028,0.307512,48383.0,44753.0
1663,1391191,0.305843,0.305983,48528.0,42061.0
1664,1391192,0.307789,0.309011,46036.0,44788.0
1665,1391193,0.307844,0.306641,45995.0,42725.0
1666,1391196,0.30817,0.309029,45723.0,45212.0
1667,1392100,0.31076,0.306581,40771.0,42763.0
1668,1392101,0.310587,0.305961,42641.0,44488.0
1669,1392102,0.310584,0.306726,42693.0,41237.0
1670,1392103,0.310097,0.306342,44330.0,44967.0
1671,1392104,0.310094,0.307794,44368.0,40308.0
1672,1392105,0.309686,0.306616,45197.0,43414.0
1673,1392106,0.30956,0.308304,45344.0,41358.0
1674,1392107,0.308973,0.305985,45925.0,44096.0
1675,1392108,0.309069,0.308304,45885.0,41358.0
1676,1392136,0.311757,0.309395,44569.0,45267.0
1677,1392138,0.310753,0.308604,45084.0,46598.0
1678,1392143,0.309378,0.309601,44975.0,44460.0
1679,1392144,0.309338,0.308704,45026.0,40694.0
1680,1392146,0.310112,0.309407,44062.0,45216.0
1681,1392147,0.310025,0.309552,44198.0,40819.0
1682,1392148,0.310365,0.309345,43791.0,45527.0
1683,1392149,0.310275,0.309627,44036.0,40980.0
1684,1392150,0.310319,0.309038,44692.0,46120.0
1685,1392151,0.310338,0.31056,44614.0,43958.0
1686,1392154,0.30958,0.307783,45312.0,45800.0
1687,1392155,0.310732,0.310417,45089.0,44137.0
1688,1392157,0.310136,0.309642,41431.0,41122.0
1689,1392158,0.3101,0.307362,41505.0,40611.0
1690,1392165,0.309749,0.309407,45135.0,44843.0
1691,1392180,0.311401,0.308442,45151.0,46582.0
1692,1392184,0.311171,0.310103,44561.0,45133.0
1693,1392185,0.309537,0.308186,45136.0,45404.0
1694,1392188,0.309582,0.310559,43606.0,43966.0
1695,1392501,0.309846,0.30841,45490.0,43045.0
1696,1392551,0.309846,0.305239,45490.0,42058.0
1697,1401101,0.304327,0.305024,46638.0,46855.0
1698,1401102,0.304353,0.303095,46430.0,46922.0
1699,1401103,0.304799,0.307758,45103.0,45670.0
1700,1401104,0.304757,0.304661,45060.0,45062.0
1701,1401105,0.304177,0.308092,44629.0,45398.0
1702,1401106,0.304132,0.30848,44562.0,45070.0
1703,1401107,0.304275,0.30579,44634.0,45159.0
1704,1401109,0.306101,0.306248,44285.0,46139.0
1705,1401110,0.306273,0.307678,44267.0,45425.0
1706,1401111,0.309223,0.308948,43249.0,44688.0
1707,1401112,0.308877,0.308462,43355.0,44793.0
1708,1401113,0.311013,0.310147,42523.0,43180.0
1709,1401114,0.303999,0.30365,47927.0,47403.0
1710,1401115,0.30699,0.308969,43666.0,43106.0
1711,1401117,0.30442,0.307917,44606.0,45463.0
1712,1401119,0.308611,0.308539,43455.0,44731.0
1713,1401123,0.318321,0.310233,40159.0,45382.0
1714,1401124,0.308221,0.30914,43489.0,44209.0
1715,1401127,0.312448,0.314681,41955.0,42637.0
1716,1401128,0.312746,0.3118,41862.0,44529.0
1717,1401129,0.312672,0.313348,41885.0,43620.0
1718,1401130,0.304,0.307678,44603.0,45160.0
1719,1401131,0.30508,0.309465,44281.0,44060.0
1720,1401132,0.304026,0.306199,44608.0,45691.0
1721,1401133,0.304788,0.307779,44358.0,45202.0
1722,1401134,0.305814,0.309144,44083.0,44361.0
1723,1401135,0.306014,0.308453,44016.0,44705.0
1724,1401136,0.308252,0.308429,43424.0,44690.0
1725,1401138,0.312131,0.309733,42085.0,43057.0
1726,1401145,0.304204,0.30797,44635.0,45472.0
1727,1401147,0.313601,0.310286,41716.0,42950.0
1728,1401148,0.311101,0.308717,42564.0,44901.0
1729,1401149,0.314301,0.309605,41414.0,43170.0
1730,1401151,0.304064,0.307647,44616.0,45626.0
1731,1401152,0.311384,0.309212,42327.0,43609.0
1732,1401154,0.312917,0.310075,42103.0,43474.0
1733,1401155,0.313212,0.30932,42048.0,44836.0
1734,1401156,0.305053,0.307549,44413.0,45724.0
1735,1401180,0.310307,0.309225,42792.0,44538.0
1736,1401224,0.319238,0.314691,39839.0,42608.0
1737,1402119,0.317762,0.309254,40669.0,45701.0
1738,1402120,0.31899,0.314691,39910.0,42608.0
1739,1402121,0.316359,0.309938,41831.0,44506.0
1740,1402122,0.315842,0.307998,42293.0,46569.0
1741,1402125,0.313312,0.306482,44071.0,45552.0
1742,1402126,0.313424,0.307167,43992.0,45649.0
1743,1402127,0.31448,0.309605,41748.0,44068.0
1744,1402128,0.315185,0.30874,41570.0,45469.0
1745,1402144,0.316285,0.308755,41413.0,45469.0
1746,1402145,0.316009,0.309762,41309.0,44034.0
1747,1402150,0.314622,0.307214,43162.0,45926.0
1748,1402152,0.314417,0.306006,43319.0,46104.0
1749,1402153,0.31778,0.313348,40672.0,43620.0
1750,1402154,0.312883,0.307405,44374.0,45864.0
1751,1402155,0.313066,0.30751,44240.0,45609.0
1752,1402156,0.313738,0.307593,43656.0,45905.0
1753,1402157,0.313969,0.308955,43460.0,45823.0
1754,1402173,0.311585,0.308672,45046.0,45662.0
1755,1402179,0.311401,0.3088,45162.0,45332.0
1756,1402181,0.311906,0.308287,44396.0,45553.0
1757,1402182,0.311973,0.30879,44491.0,46027.0
1758,1402183,0.311314,0.309011,44520.0,44788.0
1759,1403115,0.303932,0.30151,48419.0,46778.0
1760,1403126,0.305601,0.307851,47097.0,45042.0
1761,1403127,0.305532,0.304735,47151.0,43879.0
1762,1403128,0.305978,0.306888,46603.0,45544.0
1763,1403129,0.305963,0.30434,46641.0,44704.0
1764,1403130,0.306748,0.308149,45873.0,45380.0
1765,1403131,0.306562,0.305178,45960.0,45413.0
1766,1403133,0.308288,0.307518,45250.0,45536.0
1767,1403134,0.304312,0.297494,49074.0,48267.0
1768,1403135,0.304495,0.302607,48814.0,45794.0
1769,1403164,0.309304,0.307816,45241.0,45042.0
1770,1403166,0.308334,0.308381,45143.0,44992.0
1771,1403167,0.308354,0.308467,44501.0,45038.0
1772,1403168,0.308012,0.308036,44481.0,45060.0
1773,1403169,0.307038,0.308387,44180.0,45020.0
1774,1403170,0.307145,0.308075,44263.0,45067.0
1775,1403171,0.307527,0.308743,45496.0,44981.0
1776,1403172,0.30748,0.306333,45496.0,45751.0
1777,1403175,0.307858,0.307406,45629.0,45295.0
1778,1403194,0.307395,0.309121,46093.0,44728.0
1779,1403195,0.307348,0.307131,46100.0,42700.0
1780,1403197,0.307862,0.30765,45853.0,44227.0
1781,1411100,0.308964,0.305786,46724.0,47246.0
1782,1411101,0.305687,0.306612,49555.0,45744.0
1783,1411102,0.303798,0.306772,48001.0,46135.0
1784,1411103,0.302678,0.302615,47928.0,46530.0
1785,1411104,0.308974,0.308283,46725.0,46244.0
1786,1411105,0.293488,0.302729,49208.0,47780.0
1787,1411106,0.294292,0.303247,47776.0,45369.0
1788,1411107,0.292663,0.302789,53742.0,46056.0
1789,1411108,0.293174,0.3013,52181.0,42370.0
1790,1411109,0.301923,0.306127,52092.0,46400.0
1791,1411110,0.301326,0.302117,52422.0,45683.0
1792,1411111,0.292313,0.301351,56235.0,44267.0
1793,1411112,0.292344,0.303882,56098.0,45364.0
1794,1411113,0.309528,0.306343,46614.0,47272.0
1795,1411114,0.309501,0.306784,46644.0,46771.0
1796,1411115,0.309027,0.307194,47065.0,46766.0
1797,1411116,0.30898,0.306414,47100.0,46065.0
1798,1411117,0.310795,0.307559,45868.0,45590.0
1799,1411118,0.310887,0.306298,45803.0,45482.0
1800,1411119,0.292102,0.302808,56714.0,45334.0
1801,1411122,0.29499,0.305456,55631.0,46543.0
1802,1411123,0.293768,0.299849,56625.0,44942.0
1803,1411124,0.298092,0.305698,54797.0,46370.0
1804,1411125,0.297026,0.301548,55182.0,45362.0
1805,1411128,0.306724,0.303953,48821.0,46011.0
1806,1411130,0.311264,0.307431,45598.0,46446.0
1807,1411131,0.309954,0.304429,46541.0,46666.0
1808,1411174,0.312131,0.308495,44662.0,46536.0
1809,1411501,0.312712,0.307476,44495.0,45825.0
1810,1411551,0.312712,0.307415,44495.0,43176.0
1811,1412118,0.292005,0.298709,54945.0,44539.0
1812,1412120,0.291888,0.300156,56788.0,44922.0
1813,1412130,0.292897,0.297846,44564.0,44957.0
1814,1412132,0.292247,0.299069,52126.0,47496.0
1815,1412133,0.29242,0.294874,50118.0,43729.0
1816,1412134,0.29189,0.301568,56275.0,45327.0
1817,1412298,0.291922,0.299076,55903.0,46513.0
1818,1413112,0.295922,0.294859,33099.0,42617.0
1819,1413113,0.296412,0.3043,33005.0,34193.0
1820,1413114,0.293631,0.297337,39674.0,43736.0
1821,1413115,0.293922,0.304408,39005.0,34145.0
1822,1413116,0.293056,0.298808,42716.0,43838.0
1823,1413117,0.293009,0.299633,43260.0,41749.0
1824,1413118,0.295127,0.304402,34625.0,34057.0
1825,1413119,0.294712,0.294728,35583.0,43460.0
1826,1413158,0.293024,0.296759,43084.0,43671.0
1827,1413256,0.293617,0.294919,46931.0,43062.0
1828,1413283,0.292903,0.299913,44495.0,43742.0
1829,1414135,0.293319,0.296658,39661.0,43303.0
1830,1414136,0.293318,0.299656,39665.0,43092.0
1831,1414137,0.293594,0.296076,36526.0,43012.0
1832,1414138,0.29355,0.297752,36974.0,43379.0
1833,1414139,0.294597,0.298288,32949.0,40946.0
1834,1414140,0.294496,0.297345,33181.0,43265.0
1835,1414141,0.29449,0.304772,32740.0,39287.0
1836,1414142,0.294474,0.297348,32737.0,43228.0
1837,1414143,0.294144,0.310954,32670.0,37555.0
1838,1414144,0.294123,0.296337,32682.0,42899.0
1839,1414145,0.293919,0.295996,32892.0,33974.0
1840,1414146,0.293928,0.303563,32858.0,38068.0
1841,1414147,0.293812,0.297091,33920.0,34539.0
1842,1414148,0.293805,0.299267,34010.0,36346.0
1843,1414149,0.293482,0.296143,37761.0,38152.0
1844,1414152,0.293444,0.296001,38208.0,36717.0
1845,1414153,0.293358,0.296265,39203.0,41981.0
1846,1414154,0.293467,0.294726,37934.0,34527.0
1847,1414155,0.29377,0.295991,34417.0,36699.0
1848,1414156,0.293765,0.297814,34476.0,38921.0
1849,1420101,0.301504,0.316297,51475.0,42685.0
1850,1420102,0.301477,0.318884,51497.0,41278.0
1851,1420103,0.294665,0.316529,54136.0,42510.0
1852,1420104,0.295828,0.318498,53651.0,41826.0
1853,1420105,0.2936,0.313638,54593.0,44259.0
1854,1420106,0.293607,0.318207,54589.0,42350.0
1855,1420107,0.294649,0.309522,53864.0,46407.0
1856,1420108,0.294289,0.316331,54114.0,42750.0
1857,1420109,0.298248,0.303039,51365.0,48009.0
1858,1420110,0.297,0.316688,52232.0,42753.0
1859,1420112,0.300323,0.313543,49924.0,43794.0
1860,1420113,0.294839,0.316595,54050.0,42611.0
1861,1420114,0.294762,0.316476,54074.0,42429.0
1862,1420115,0.297326,0.319056,53082.0,37758.0
1863,1420116,0.29547,0.323173,53711.0,38850.0
1864,1420117,0.29916,0.319527,50731.0,37446.0
1865,1420118,0.299932,0.321121,50196.0,38483.0
1866,1420119,0.300634,0.303894,49657.0,47413.0
1867,1420120,0.305428,0.297378,49111.0,53040.0
1868,1420121,0.297463,0.297383,52561.0,53038.0
1869,1420122,0.297373,0.309176,52608.0,46837.0
1870,1420123,0.296674,0.313543,52458.0,43794.0
1871,1420124,0.2967,0.309842,52440.0,46011.0
1872,1420125,0.302212,0.297383,50382.0,53038.0
1873,1420126,0.302103,0.299329,50413.0,51565.0
1874,1420127,0.295592,0.303064,53210.0,47991.0
1875,1420132,0.300208,0.309735,49996.0,45829.0
1876,1420136,0.301179,0.302618,49330.0,49072.0
1877,1420601,0.296679,0.320544,52455.0,37632.0
1878,1420602,0.296679,0.322648,52455.0,38797.0
1879,1431102,0.30827,0.322045,43455.0,38029.0
1880,1431104,0.312629,0.318187,38255.0,38472.0
1881,1431106,0.312551,0.315652,38194.0,39494.0
1882,1431107,0.312652,0.314938,38233.0,39671.0
1883,1431108,0.312442,0.316239,37879.0,38989.0
1884,1431129,0.311679,0.320689,34770.0,36170.0
1885,1431130,0.311208,0.318828,34792.0,36103.0
1886,1431131,0.313334,0.31563,34657.0,36817.0
1887,1431132,0.313337,0.317658,34680.0,36154.0
1888,1431133,0.316915,0.318756,34312.0,35621.0
1889,1431134,0.316931,0.315701,34304.0,37467.0
1890,1431135,0.320382,0.317174,33983.0,35609.0
1891,1431136,0.320276,0.315576,33981.0,36661.0
1892,1431137,0.318146,0.318866,34839.0,35668.0
1893,1431138,0.318474,0.316456,34816.0,36006.0
1894,1431139,0.312447,0.316464,37919.0,39010.0
1895,1431140,0.312807,0.316456,37620.0,39017.0
1896,1431141,0.312679,0.312168,37201.0,38116.0
1897,1431142,0.313184,0.317316,36743.0,38584.0
1898,1431143,0.315413,0.313758,35594.0,37630.0
1899,1431144,0.315306,0.318279,35799.0,37926.0
1900,1431145,0.315588,0.314622,35152.0,37098.0
1901,1431146,0.315828,0.317915,35182.0,37748.0
1902,1431147,0.315112,0.313877,34928.0,37000.0
1903,1431148,0.315495,0.313654,34957.0,39521.0
1904,1431149,0.314827,0.313971,34619.0,38906.0
1905,1431150,0.3147,0.314056,34585.0,36894.0
1906,1431151,0.316956,0.313909,34518.0,36064.0
1907,1431152,0.317088,0.313799,34419.0,35930.0
1908,1431154,0.313543,0.317099,37263.0,38531.0
1909,1431180,0.311299,0.318761,36399.0,38229.0
1910,1431182,0.311088,0.320375,34813.0,36489.0
1911,1431183,0.312607,0.315662,38160.0,39485.0
1912,1431185,0.31256,0.315641,38143.0,39467.0
1913,1431186,0.306662,0.300169,45068.0,50031.0
1914,1431187,0.312546,0.318187,38498.0,38472.0
1915,1431188,0.312472,0.315544,38083.0,39069.0
1916,1431189,0.31255,0.31559,38340.0,39475.0
1917,1431601,0.312544,0.317395,38301.0,38619.0
1918,1431602,0.312544,0.319272,38301.0,38795.0
1919,1431603,0.311633,0.319079,34862.0,36739.0
1920,1431604,0.311633,0.320302,34862.0,37532.0
1921,1432105,0.312376,0.313851,34048.0,35075.0
1922,1432106,0.312539,0.315295,34185.0,35025.0
1923,1432107,0.31261,0.314799,34645.0,35181.0
1924,1432110,0.291098,0.301769,47446.0,41214.0
1925,1432111,0.292005,0.306381,46673.0,40174.0
1926,1432112,0.29749,0.316369,42027.0,35430.0
1927,1432116,0.298791,0.315324,40986.0,35503.0
1928,1432122,0.310802,0.314798,34786.0,35183.0
1929,1432123,0.310979,0.313086,34782.0,35888.0
1930,1432124,0.316356,0.313562,34646.0,34842.0
1931,1432125,0.312141,0.312711,35098.0,35062.0
1932,1432126,0.312826,0.313651,34326.0,34960.0
1933,1432151,0.292902,0.310347,45080.0,40379.0
1934,1432152,0.289746,0.307675,47342.0,38310.0
1935,1432154,0.300356,0.315772,39840.0,35334.0
1936,1432155,0.29016,0.307668,47029.0,39423.0
1937,1432157,0.294025,0.315845,44015.0,35690.0
1938,1432158,0.294292,0.313183,43846.0,37148.0
1939,1432159,0.298644,0.318942,41535.0,35530.0
1940,1432160,0.296968,0.315948,42361.0,36171.0
1941,1432161,0.308412,0.319118,37793.0,35511.0
1942,1432162,0.308207,0.315752,37749.0,35908.0
1943,1432164,0.311827,0.315773,35462.0,35534.0
1944,1432178,0.312598,0.320677,36722.0,35327.0
1945,1432179,0.312252,0.317677,36806.0,35729.0
1946,1432180,0.316511,0.321662,36467.0,34824.0
1947,1432181,0.315962,0.319438,36291.0,35545.0
1948,1433103,0.309298,0.315359,35191.0,37053.0
1949,1433104,0.309022,0.310726,35160.0,38361.0
1950,1433105,0.310187,0.304191,36087.0,41932.0
1951,1433106,0.310154,0.313644,36042.0,37205.0
1952,1433107,0.310312,0.302185,37197.0,44419.0
1953,1433108,0.309254,0.31321,38620.0,37180.0
1954,1433113,0.310015,0.313785,38699.0,39895.0
1955,1433118,0.308712,0.313983,34857.0,35670.0
1956,1433119,0.308766,0.315344,34867.0,37312.0
1957,1433120,0.309292,0.313648,34916.0,35209.0
1958,1433121,0.309167,0.313396,34948.0,36628.0
1959,1433127,0.309197,0.319384,34877.0,36391.0
1960,1433128,0.309286,0.310919,34860.0,37653.0
1961,1433156,0.300217,0.312809,41827.0,39551.0
1962,1433166,0.300377,0.278053,42556.0,54994.0
1963,1433173,0.299937,0.313662,41986.0,37174.0
1964,1433183,0.309343,0.312241,34879.0,37176.0
1965,1434101,0.308476,0.318167,42806.0,38056.0
1966,1434102,0.309194,0.312728,39392.0,40180.0
1967,1434103,0.309357,0.306211,39134.0,43401.0
1968,1434112,0.309552,0.308811,39054.0,42074.0
1969,1434114,0.309496,0.301701,41918.0,48175.0
1970,1434153,0.303761,0.304416,40669.0,41710.0
1971,1434154,0.307485,0.312789,39675.0,40463.0
1972,1434165,0.299108,0.284243,43398.0,51240.0
1973,1434167,0.309621,0.305806,39362.0,43761.0
1974,1434168,0.309513,0.3108,39272.0,41015.0
1975,1434169,0.306196,0.31358,40394.0,41365.0
1976,1434170,0.304976,0.311828,42928.0,42547.0
1977,1434171,0.303216,0.304797,43131.0,44380.0
1978,1434172,0.30981,0.306909,40399.0,43680.0
1979,1434173,0.30469,0.311078,43897.0,43044.0
1980,1434174,0.303671,0.306248,43988.0,43637.0
1981,1434176,0.304386,0.305705,42850.0,44510.0
1982,1434177,0.306493,0.308985,41866.0,42997.0
1983,1434178,0.305965,0.307113,41888.0,43529.0
1984,1434179,0.309652,0.307466,40951.0,43853.0
1985,1434180,0.309282,0.303227,41107.0,44518.0
1986,1434183,0.31241,0.305304,39536.0,45286.0
1987,1434184,0.312741,0.305046,39656.0,44312.0
1988,1434185,0.312198,0.302996,39689.0,47316.0
1989,1434186,0.312162,0.306815,39638.0,43356.0
1990,1434190,0.30987,0.307466,41584.0,43853.0
1991,1440101,0.28896,0.285941,49627.0,50448.0
1992,1440102,0.290914,0.278058,48501.0,54702.0
1993,1440103,0.284082,0.286584,52289.0,50197.0
1994,1440104,0.284053,0.278234,52174.0,54083.0
1995,1440105,0.28345,0.287557,52558.0,49614.0
1996,1440106,0.282645,0.284036,53090.0,51067.0
1997,1440107,0.284059,0.292694,51669.0,46840.0
1998,1440108,0.28409,0.288932,51566.0,48401.0
1999,1440109,0.285254,0.300569,50557.0,42700.0
2000,1451100,0.314581,0.323452,37434.0,37160.0
2001,1451101,0.314623,0.315869,37415.0,38620.0
2002,1451102,0.313407,0.322185,38370.0,37213.0
2003,1451103,0.303567,0.305212,48414.0,38972.0
2004,1451104,0.303556,0.312458,48342.0,38970.0
2005,1451105,0.313344,0.314844,38413.0,38734.0
2006,1451108,0.307489,0.314224,43984.0,38450.0
2007,1451109,0.305606,0.312219,45671.0,39332.0
2008,1451110,0.305998,0.312687,44078.0,38885.0
2009,1451111,0.316516,0.31617,37512.0,40254.0
2010,1451113,0.313906,0.314121,39983.0,39701.0
2011,1451114,0.311363,0.313457,40303.0,37579.0
2012,1451115,0.311459,0.319245,40230.0,38048.0
2013,1451116,0.309448,0.317395,43108.0,38140.0
2014,1451118,0.307808,0.315057,49140.0,41024.0
2015,1451119,0.309164,0.316288,47603.0,40285.0
2016,1451121,0.312145,0.316209,42835.0,40199.0
2017,1451122,0.30937,0.313979,43071.0,37357.0
2018,1451123,0.307878,0.312597,45193.0,37505.0
2019,1451124,0.308007,0.315471,45051.0,38407.0
2020,1451125,0.314648,0.313364,40510.0,39550.0
2021,1451126,0.314718,0.313374,40409.0,39652.0
2022,1451127,0.308617,0.31049,46940.0,37268.0
2023,1451128,0.308765,0.315426,46799.0,37915.0
2024,1451139,0.315861,0.319513,37373.0,38283.0
2025,1451174,0.315229,0.315031,37759.0,38285.0
2026,1451175,0.313509,0.313407,41123.0,39738.0
2027,1451178,0.313473,0.313863,41016.0,39190.0
2028,1451179,0.313002,0.311705,42701.0,39171.0
2029,1451180,0.313848,0.313155,41763.0,39620.0
2030,1451181,0.308802,0.309042,46866.0,38386.0
2031,1451182,0.309598,0.31274,46490.0,39656.0
2032,1451183,0.30818,0.307418,47215.0,38354.0
2033,1451184,0.308554,0.313019,46761.0,40129.0
2034,1451186,0.313632,0.314536,39584.0,38703.0
2035,1451187,0.313226,0.310668,40302.0,38281.0
2036,1451188,0.313627,0.315771,39858.0,38728.0
2037,1451190,0.310782,0.309986,44204.0,37710.0
2038,1451191,0.310301,0.314363,45887.0,39213.0
2039,1451192,0.304497,0.308118,48964.0,37398.0
2040,1451193,0.304235,0.314336,50022.0,37960.0
2041,1452100,0.320356,0.324623,34118.0,34813.0
2042,1452103,0.325418,0.326021,33451.0,35690.0
2043,1452104,0.325483,0.32762,33604.0,34271.0
2044,1452108,0.319453,0.324047,35162.0,36624.0
2045,1452109,0.319737,0.325186,35002.0,36266.0
2046,1452110,0.317079,0.322185,36094.0,37213.0
2047,1452111,0.316971,0.324996,36197.0,36293.0
2048,1452112,0.317005,0.311696,37048.0,39081.0
2049,1452113,0.317534,0.321133,36041.0,37811.0
2050,1452114,0.317517,0.324807,36035.0,36448.0
2051,1452119,0.320268,0.314785,34926.0,39641.0
2052,1452133,0.324808,0.321197,33736.0,37896.0
2053,1452134,0.324956,0.324046,33698.0,37173.0
2054,1452137,0.319536,0.315549,35869.0,38397.0
2055,1452138,0.319417,0.319647,36006.0,38232.0
2056,1452139,0.322379,0.325517,34053.0,36022.0
2057,1452140,0.322548,0.325245,34001.0,36387.0
2058,1452141,0.322369,0.325067,34056.0,36616.0
2059,1452142,0.322542,0.325003,33862.0,36434.0
2060,1452143,0.321922,0.316639,34739.0,38248.0
2061,1452144,0.322152,0.322394,34662.0,38059.0
2062,1452168,0.326172,0.324087,33601.0,33952.0
2063,1452169,0.322977,0.325843,33710.0,34472.0
2064,1452170,0.323797,0.32361,33758.0,35282.0
2065,1452601,0.320459,0.318615,35205.0,38685.0
2066,1452602,0.320459,0.31912,35205.0,37535.0
2067,1453103,0.319723,0.317364,35655.0,39009.0
2068,1453104,0.328573,0.317509,34150.0,36901.0
2069,1453105,0.320934,0.313623,34758.0,35428.0
2070,1453106,0.320818,0.314432,34752.0,36184.0
2071,1453107,0.319974,0.314761,35375.0,39211.0
2072,1453109,0.321392,0.317293,35590.0,34446.0
2073,1453110,0.321923,0.318339,35060.0,36642.0
2074,1453111,0.317488,0.314995,36546.0,39386.0
2075,1453113,0.319439,0.317796,35756.0,39552.0
2076,1453116,0.328083,0.317851,34099.0,37016.0
2077,1453117,0.327828,0.317801,33544.0,38540.0
2078,1453118,0.327892,0.318165,33611.0,37473.0
2079,1453119,0.322258,0.314669,34431.0,39040.0
2080,1453120,0.322057,0.31922,34508.0,37895.0
2081,1453121,0.323206,0.318156,34340.0,34553.0
2082,1453122,0.325396,0.320509,33602.0,36790.0
2083,1453123,0.320172,0.317314,35728.0,39293.0
2084,1453125,0.316491,0.315506,37522.0,39839.0
2085,1453126,0.328556,0.317737,34289.0,36878.0
2086,1453127,0.320612,0.313623,34810.0,35428.0
2087,1453128,0.329237,0.317434,34187.0,36882.0
2088,1453130,0.329164,0.317473,34135.0,37456.0
2089,1453132,0.329587,0.317754,34066.0,36892.0
2090,1453134,0.320942,0.316932,34631.0,39287.0
2091,1453138,0.320694,0.317701,35002.0,39005.0
2092,1453151,0.317643,0.314592,34805.0,35733.0
2093,1453152,0.317683,0.314879,34774.0,35814.0
2094,1453154,0.321728,0.314462,34356.0,35738.0
2095,1453155,0.321122,0.313524,34410.0,35435.0
2096,1453181,0.32693,0.318716,33537.0,37070.0
2097,1453182,0.328803,0.317513,34124.0,37336.0
2098,1453184,0.328425,0.317764,34253.0,36951.0
2099,1453185,0.320323,0.313623,34766.0,35428.0
2100,1453186,0.328843,0.317829,34192.0,36991.0
2101,1453189,0.328479,0.317227,34209.0,37338.0
2102,1453202,0.328109,0.317633,34213.0,36949.0
2103,1453287,0.329198,0.318137,34151.0,36989.0
2104,1453601,0.329409,0.316054,34067.0,37131.0
2105,1453602,0.329409,0.318942,34067.0,36906.0
2106,1454100,0.310773,0.31491,35128.0,34517.0
2107,1454101,0.32087,0.319558,36307.0,34982.0
2108,1454102,0.320914,0.318815,36301.0,35664.0
2109,1454103,0.31972,0.318862,36114.0,35269.0
2110,1454104,0.319712,0.318051,36110.0,36273.0
2111,1454105,0.319069,0.316904,35924.0,34856.0
2112,1454106,0.317353,0.317069,36223.0,35120.0
2113,1454107,0.316346,0.317938,36035.0,34471.0
2114,1454109,0.319309,0.318796,36413.0,35067.0
2115,1454110,0.315918,0.316195,36972.0,35792.0
2116,1454111,0.316234,0.316743,36902.0,34276.0
2117,1454112,0.317032,0.317173,37003.0,35464.0
2118,1454113,0.311616,0.314258,35304.0,34482.0
2119,1454114,0.313306,0.314604,35629.0,34686.0
2120,1454115,0.317152,0.312965,37725.0,36663.0
2121,1454116,0.319131,0.316208,36761.0,34332.0
2122,1454117,0.319621,0.318106,36595.0,36627.0
2123,1454118,0.31854,0.315271,35871.0,35213.0
2124,1454119,0.317513,0.314834,35747.0,35827.0
