stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,weighted_gini_walk,weighted_gini_multi,weighted_med_inc_walk,weighted_med_inc_multi
1303111,1.788,0.8904,17,0.658,5.256,10.224,4,1,3,0,29,1,13,5,3,59,2,0,1,0,19,0,8,5,1,36,1.54,0.248,1.6407492972311302e-05,0.0008576329331046,0.0582837653875574,0.0,35,60.180475,24.846967,Lehdesniityntie,0.2309,0.255513,78110.0,67591.0
1412118,6.01,0.5789,51,3.681,10.975,5.818,1,2,11,0,60,3,9,16,6,108,0,1,7,0,16,1,5,6,2,38,2.932,3.078,3.82570634273061e-07,0.0034305317324185,0.0762869899246147,0.0033917839032406,92,60.26959,25.07277,Heikinlaakso,0.292005,0.298709,54945.0,44539.0
1412134,7.052,0.6405,69,3.506,10.992,5.835,1,4,20,0,72,5,32,22,15,171,0,0,6,0,17,2,4,5,0,34,2.905,4.147,3.82570634273061e-07,0.0034305317324185,0.0762869899246147,0.0033917839032406,92,60.27016,25.07203,Heikinlaakso,0.29189,0.301568,56275.0,45327.0
1412298,5.009,0.6431,37,3.585,11.075,5.919,1,2,11,0,54,3,8,16,6,101,0,0,5,0,17,0,4,4,0,30,2.878,2.131,3.82570634273061e-07,0.0034305317324185,0.0762869899246147,0.0033917839032406,92,60.270538,25.073418,Heikinlaakso,0.291922,0.299076,55903.0,46513.0
1492126,3.476,0.7706,33,1.178,9.43,9.256,0,1,4,0,33,1,8,10,4,61,0,0,0,0,3,0,2,2,0,7,1.545,1.931,5.719497126435509e-14,0.0017152658662092,0.0425283984383754,0.001712321203778,39,60.161187,25.08553,Jollaksentie 62,0.2756,0.306813,72608.0,47148.0
1492122,3.859,0.7161,39,1.43,8.866,8.731,0,1,4,0,42,1,9,12,4,73,0,0,1,0,4,0,2,3,0,10,2.237,1.622,3.1381485274014445e-13,0.0034305317324185,0.0444156956857936,0.0051310742864714,45,60.164225,25.077224,Jollaksentie,0.275695,0.306647,72533.0,46947.0
1492123,2.653,0.8197,21,0.856,8.867,8.732,0,0,2,0,21,0,2,6,0,31,0,0,1,0,4,0,2,3,0,10,2.243,0.4100000000000001,3.1381485274014445e-13,0.0034305317324185,0.0444156956857936,0.0051310742864714,45,60.164216,25.077242,Jollaksentie,0.275703,0.302409,72526.0,50677.0
1492103,2.829,0.7953,25,0.924,9.796,9.493,0,0,2,0,22,0,2,6,0,32,0,0,0,0,3,0,2,2,0,7,1.006,1.823,1.0100217932689704e-14,0.0008576329331046,0.0407920884129654,0.0,40,60.160887,25.092593,Meri Perttilän Polku,0.2756,0.303039,72608.0,50234.0
1335100,2.009,0.9436,10,0.115,7.036,6.587,0,0,3,0,56,0,4,6,2,71,0,0,1,0,65,0,5,3,5,79,3.042,-1.033,1.956353281954581e-06,0.0017152658662092,0.0700086414346145,0.001712321203778,617,60.259206,24.893241,Kuninkaantammenaukio,0.302267,0.259738,51657.0,68799.0
1335101,1.844,0.9473,8,0.124,7.043,6.615,0,0,3,0,54,0,3,6,2,68,0,0,1,0,67,0,5,3,5,81,2.994,-1.15,1.956353281954581e-06,0.0017152658662092,0.0700086414346145,0.001712321203778,617,60.259171,24.89265,Kuninkaantammenaukio,0.302367,0.25847,51489.0,69158.0
1333105,3.247,0.4524,31,0.657,7.419,8.521,0,2,7,0,98,1,20,14,18,160,0,2,8,1,116,2,18,14,27,188,3.136,0.1109999999999997,2.2560346759439983e-09,0.0017152658662092,0.0544009096690885,0.001712321203778,835,60.251343,24.85015,Neulastie,0.32011,0.320163,36057.0,36301.0
1333106,2.875,0.4921,23,0.362,7.441,8.569,0,2,7,0,95,1,19,12,18,154,0,2,7,1,119,2,12,14,21,178,3.223,-0.3479999999999998,2.2560346759439983e-09,0.0017152658662092,0.0544009096690885,0.001712321203778,835,60.251215,24.849189,Neulastie,0.320187,0.320105,36120.0,36156.0
1333182,4.608,0.2118,41,1.424,7.436,8.58,0,2,8,0,114,1,23,20,20,188,0,2,7,1,118,2,11,13,23,177,3.245,1.3629999999999995,2.2560346759439983e-09,0.0017152658662092,0.0544009096690885,0.001712321203778,835,60.25104,24.8489,Neulastie,0.320223,0.320061,36150.0,36734.0
1492143,3.455,0.684,32,0.971,8.557,8.579,0,1,4,0,36,1,9,8,4,63,0,0,1,0,10,0,2,4,0,17,2.276,1.1790000000000005,1.3595535851310802e-12,0.0025728987993138,0.0464634103935276,0.0136161190821487,44,60.16404,25.07081,Rannikkolaivurintie,0.287499,0.30473,62946.0,49070.0
1492144,5.339,0.4724,59,1.715,8.512,8.558,2,1,4,0,84,1,15,21,5,133,0,0,1,0,10,0,2,4,0,17,2.274,3.0650000000000004,1.3595535851310802e-12,0.0025728987993138,0.0464634103935276,0.0136161190821487,44,60.164,25.06984,Rannikkolaivurintie,0.289832,0.307523,61052.0,45963.0
1492121,3.268,0.7303,28,0.946,8.733,8.597,0,1,4,0,35,1,9,8,4,62,0,0,1,0,6,0,1,3,0,11,2.274,0.9939999999999998,3.052733925081125e-13,0.0025728987993138,0.0444156956857936,0.0051281296240402,46,60.165093,25.075415,Puuskaniementie,0.277785,0.304163,70838.0,49491.0
1492145,3.032,0.7339,26,0.855,8.747,8.581,0,1,3,0,28,1,9,6,4,52,0,0,1,0,6,0,1,3,0,11,2.19,0.8420000000000001,3.052733925081125e-13,0.0025728987993138,0.0444156956857936,0.0051281296240402,46,60.16544,25.07604,Hämeenapajantie,0.277012,0.301586,71461.0,51693.0
1492146,3.872,0.6191,42,1.08,8.735,8.572,0,1,4,0,46,1,9,12,4,77,0,0,1,0,6,0,1,3,0,11,2.23,1.642,3.052733925081125e-13,0.0025728987993138,0.0444156956857936,0.0051281296240402,46,60.16546,25.0758,Hämeenapajantie,0.277304,0.305499,71227.0,48531.0
1492141,4.163,0.6257,43,1.596,8.097,8.317,0,1,4,0,45,1,9,14,4,78,0,0,2,0,17,0,2,5,0,26,2.647,1.5160000000000005,7.082366906146185e-12,0.0025728987993138,0.0486968162992093,0.0161355722583352,296,60.16448,25.06189,Takilatie,0.304829,0.307051,48894.0,46723.0
1492142,6.283,0.3778,72,2.948,8.094,8.31,2,1,5,0,89,1,16,23,5,142,0,0,2,0,16,0,2,5,0,25,2.633,3.65,7.082366906146185e-12,0.0025728987993138,0.0486968162992093,0.0161355722583352,296,60.16455,25.06189,Takilatie,0.304722,0.307805,48997.0,45269.0
1492100,2.286,0.8483,17,0.485,9.289,9.151,0,0,2,0,19,0,2,6,0,29,0,0,0,0,3,0,2,2,0,7,1.756,0.53,5.541114457431055e-14,0.0008576329331046,0.0425252856553241,0.0,38,60.161556,25.083062,Jollas Instituutti,0.2756,0.299771,72608.0,52806.0
1492151,2.709,0.7674,22,1.807,8.94,8.642,0,1,3,0,22,1,8,5,4,44,0,0,1,0,4,0,1,3,0,9,1.994,0.7150000000000001,5.569563631172373e-14,0.0017152658662092,0.0425315116771616,0.0034216977451247,48,60.16611,25.08049,Kellaripellonpolku,0.2756,0.299032,72608.0,53778.0
1492152,3.689,0.6378,34,1.078,8.893,8.617,0,1,4,0,40,1,9,11,4,70,0,0,1,0,4,0,1,3,0,9,1.991,1.698,5.569563631172373e-14,0.0017152658662092,0.0425315116771616,0.0034216977451247,48,60.1661,25.07956,Kellaripellonpolku,0.2756,0.3051,72608.0,48817.0
1492147,2.709,0.7674,22,1.807,8.845,8.453,0,1,3,0,22,1,8,5,4,44,0,0,0,0,4,0,1,3,0,8,1.465,1.244,1.0152094665484091e-14,0.0017152658662092,0.040797817236561,0.001712321203778,47,60.16808,25.08038,Puuskakuja,0.2756,0.299032,72608.0,53778.0
1492148,3.548,0.6659,31,0.979,8.864,8.485,0,1,4,0,38,1,9,10,4,67,0,0,0,0,4,0,1,3,0,8,1.517,2.031,1.0152094665484091e-14,0.0017152658662092,0.040797817236561,0.001712321203778,47,60.16778,25.0805,Puuskakuja,0.2756,0.304812,72608.0,49044.0
1492149,3.264,0.7243,27,0.95,8.713,8.201,0,1,4,0,35,1,9,8,4,62,0,0,0,0,2,0,1,2,0,5,1.089,2.175,1.7929923354073665e-15,0.0008576329331046,0.0391972821903097,0.0,49,60.17061,25.07991,Puuskarinne,0.2756,0.304124,72608.0,49525.0
1370103,12.463,0.7359,129,8.17,5.19,1.362,3,6,33,1,197,12,65,62,21,400,1,1,7,0,46,1,10,14,2,82,3.416,9.047,0.0018250309822951,0.0025728987993138,0.1101111940236646,0.0067284097247558,50,60.23991,24.97993,Isonpellontie,0.306429,0.305006,38668.0,42721.0
1370104,9.68,0.753,101,4.833,5.179,1.378,2,6,26,2,147,9,70,48,24,334,1,1,6,0,44,1,9,13,2,77,3.331,6.349,0.0018250309822951,0.0025728987993138,0.1101111940236646,0.0067284097247558,50,60.2399,24.97954,Isonpellontie,0.306016,0.308511,39465.0,40890.0
1370107,17.684,0.737,189,20.682,5.79,1.15,6,13,50,3,264,16,160,81,43,636,1,1,6,0,59,3,9,17,2,98,3.419,14.265,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.242171,24.993044,Pukinmäen asema,0.302148,0.303302,34980.0,43826.0
1370108,17.417,0.6631,179,18.583,5.746,1.096,7,11,46,3,266,15,160,81,39,628,1,1,6,0,54,1,8,16,2,89,3.423,13.994000000000002,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24167,24.9931,Pukinmäen asema,0.303632,0.306333,35071.0,42440.0
1370109,15.373,0.6392,163,15.331,5.982,1.334,6,11,46,2,257,15,149,74,37,597,1,1,7,1,62,3,11,17,2,105,3.499,11.874,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24398,24.99386,Eskolantie,0.302207,0.305638,35753.0,42717.0
1370110,14.865,0.6896,169,14.592,5.934,1.245,6,11,45,2,242,15,149,70,38,578,1,1,7,1,62,4,12,17,4,109,3.699,11.166,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24324,24.99451,Eskolantie,0.302413,0.30596,35252.0,42492.0
1370124,14.585,0.6793,152,14.528,5.965,1.303,6,11,45,2,239,15,149,70,37,574,1,1,7,1,63,3,11,17,4,108,3.634,10.951,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24372,24.994087,Pukinmäen asema,0.302299,0.305694,35579.0,42614.0
1370501,16.612,0.7031,177,16.51,5.84,1.172,6,11,46,2,247,15,152,75,38,592,1,1,6,0,59,3,9,17,2,98,3.281,13.330999999999998,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.242475,24.993742,Pukinmäki,0.301945,0.305938,34898.0,42567.0
1370551,17.791,0.6959,191,18.8,5.84,1.172,7,14,51,2,293,19,185,78,52,701,1,1,6,0,59,3,9,17,2,98,3.281,14.51,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.242475,24.993742,Pukinmäki,0.301945,0.308077,34898.0,41662.0
1382119,16.287,0.6576,182,17.052,5.988,1.221,6,13,47,2,261,15,159,75,45,623,1,1,8,0,60,4,18,19,5,116,3.616,12.671,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24318,24.99639,Eskolantie,0.302591,0.306646,34541.0,41863.0
1382120,17.825,0.6785,189,17.76,6.01,1.23,6,11,46,2,258,16,150,80,37,606,1,1,8,0,60,4,17,21,6,118,3.607,14.218,0.0095129058096844,0.0102915951972555,0.1233942264555306,0.1568705776329744,231,60.24328,24.99679,Eskolantie,0.302605,0.305713,34446.0,42813.0
1284178,7.893,0.5877,87,4.194,4.761,1.461,3,5,20,1,129,5,52,31,21,267,0,0,5,0,53,2,9,16,3,88,3.329,4.564,0.0003602598695692,0.0017152658662092,0.0993250218421858,0.0008911022420029,1121,60.23699,24.97454,Oulunkylän rantap.,0.308445,0.313806,41629.0,38855.0
1510101,2.662,0.6993,22,0.492,8.068,9.031,0,1,3,0,36,1,9,6,4,60,0,0,1,0,11,0,3,4,0,19,1.899,0.7629999999999999,1.6217262952775848e-12,0.0017152658662092,0.0464522658617522,0.0068316168405244,51,60.1551,25.04894,Hevossalmen silta,0.298263,0.310258,43526.0,41470.0
1510102,4.545,0.4561,44,1.219,8.083,9.049,1,1,4,0,67,1,12,19,4,109,0,0,1,0,9,0,3,4,0,17,1.863,2.682,1.6217262952775848e-12,0.0017152658662092,0.0464522658617522,0.0068316168405244,51,60.15495,25.04905,Hevossalmen silta,0.29547,0.31006,44542.0,42956.0
1510103,2.281,0.7497,18,0.444,8.142,9.307,0,1,3,0,28,1,8,5,4,50,0,0,0,0,3,0,3,2,0,8,2.045,0.2360000000000002,3.056871114208538e-13,0.0025728987993138,0.0443987249935707,0.0051310742864714,52,60.15202,25.04565,Kadettikoulu,0.27672,0.310147,51364.0,40952.0
1510104,3.652,0.5647,32,0.813,8.148,9.3,0,1,4,0,45,1,9,14,4,78,0,0,0,0,3,0,3,2,0,8,1.99,1.662,3.056871114208538e-13,0.0025728987993138,0.0443987249935707,0.0051310742864714,52,60.15213,25.04598,Kadettikoulu,0.275184,0.310939,51923.0,41835.0
1495154,3.223,0.6884,27,0.691,7.829,8.625,0,1,4,0,42,1,9,12,4,73,0,0,1,0,19,0,2,5,0,27,1.868,1.3549999999999998,8.880768950039064e-12,0.0017152658662092,0.0487008981781949,0.0085321593945774,267,60.15902,25.04939,Hevossalmi,0.313661,0.311265,39041.0,41319.0
1495155,5.464,0.1197,58,1.475,7.817,8.602,2,1,5,0,88,1,15,23,5,140,0,0,1,0,20,0,1,5,0,27,1.885,3.5790000000000006,8.880768950039064e-12,0.0017152658662092,0.0487008981781949,0.0085321593945774,267,60.15924,25.04944,Hevossalmi,0.313915,0.309027,39117.0,44127.0
1510105,2.281,0.7497,18,0.444,8.147,9.524,0,1,3,0,28,1,8,5,4,50,0,0,0,0,3,0,3,2,0,8,2.088,0.193,5.3975450365009355e-14,0.0008576329331046,0.0425097285725894,0.0,53,60.14938,25.04102,Kasarmit,0.2719,0.310147,53118.0,40952.0
1510106,3.223,0.6884,27,0.691,8.101,9.426,0,1,4,0,42,1,9,12,4,73,0,0,0,0,3,0,3,2,0,8,2.063,1.1599999999999997,5.5713017722497435e-14,0.0017152658662092,0.0425128390784667,0.001712321203778,54,60.15038,25.04175,Kasarmit,0.2719,0.311265,53118.0,41319.0
1510107,2.662,0.6993,22,0.492,8.356,9.874,0,1,3,0,36,1,9,6,4,60,0,0,0,0,3,0,2,2,0,7,2.423,0.2389999999999998,9.838407490850782e-15,0.0008576329331046,0.0407777733903611,0.0,55,60.14598,25.03965,Santahamina,0.2719,0.310258,53118.0,41470.0
1454120,7.227,0.7399,58,5.347,6.722,3.158,2,3,13,1,111,4,30,37,13,214,0,0,3,0,28,1,3,6,0,41,3.389,3.838000000000001,1.757216363304851e-05,0.0017152658662092,0.1018765062714126,0.0128138156314556,59,60.21841,25.04887,Myllärintie,0.318867,0.318641,35666.0,36241.0
1454121,2.571,0.9398,24,0.771,6.662,3.099,0,1,5,0,26,0,18,7,5,62,0,0,3,0,29,1,2,6,0,41,3.334,-0.7629999999999999,1.757216363304851e-05,0.0017152658662092,0.1018765062714126,0.0128138156314556,59,60.21847,25.0477,Myllärintie,0.319502,0.316734,35581.0,35242.0
1362112,13.44,0.6481,129,9.34,5.537,1.476,4,5,25,1,235,11,77,61,33,452,0,1,2,0,24,0,10,10,6,53,2.765,10.675,9.442478150135048e-05,0.0042881646655231,0.108416069278945,0.0226825137922863,238,60.22423,25.0203,Latokartano,0.327639,0.318183,36028.0,36380.0
1362113,10.048,0.6144,96,7.247,5.602,1.601,3,3,19,1,171,6,54,48,22,327,0,1,2,0,24,0,10,10,6,53,2.773,7.275,9.442478150135048e-05,0.0042881646655231,0.108416069278945,0.0226825137922863,238,60.22367,25.02229,Latokartano,0.328564,0.317633,35928.0,36234.0
1362118,9.566,0.6603,88,5.613,5.614,1.522,5,3,16,1,177,5,42,44,16,309,0,1,3,0,24,1,10,10,6,55,2.841,6.7250000000000005,9.442478150135048e-05,0.0042881646655231,0.108416069278945,0.0226825137922863,238,60.22445,25.02165,Latokartano,0.32775,0.318194,35967.0,36370.0
1456122,5.27,0.8093,44,3.195,7.134,3.821,0,3,12,1,70,3,28,23,12,152,1,0,2,0,41,2,12,10,0,68,3.333,1.9369999999999996,5.185199990106497e-06,0.0017152658662092,0.0978611614057379,0.0121509493321005,401,60.214928,25.058645,Holkkitie,0.314936,0.318165,35439.0,36205.0
1456123,2.807,0.8762,19,0.732,7.134,3.84,1,1,4,0,26,0,19,6,5,62,1,0,2,0,40,2,13,10,0,68,3.25,-0.443,5.185199990106497e-06,0.0017152658662092,0.0978611614057379,0.0121509493321005,401,60.214696,25.058765,Holkkitie,0.314521,0.315415,35493.0,35268.0
1362131,11.165,0.6658,107,7.304,5.984,1.242,4,8,29,1,193,11,69,50,30,395,0,2,6,0,36,2,13,17,8,84,2.995,8.169999999999998,7.615239829672734e-05,0.0025728987993138,0.1049876608720394,0.0076745968094549,60,60.23078,25.02139,Ylioppilaskylä,0.321314,0.319085,35296.0,36058.0
1362132,6.709,0.6855,70,3.547,5.966,1.237,4,2,14,1,116,3,17,30,10,197,1,2,6,0,40,2,13,18,9,91,3.252,3.457,7.615239829672734e-05,0.0025728987993138,0.1049876608720394,0.0076745968094549,60,60.2306,25.02125,Ylioppilaskylä,0.321453,0.321147,35304.0,35435.0
1362119,6.737,0.6581,65,3.211,6.561,1.764,5,2,13,1,123,2,17,29,10,202,1,0,3,0,39,2,7,13,3,68,2.971,3.766,1.7259976243105186e-05,0.0025728987993138,0.0951837672453909,0.0014710217331703,87,60.233,25.03099,Latokartanonkaari,0.325352,0.322054,35735.0,35383.0
1362133,10.087,0.756,100,6.457,6.599,1.764,6,3,21,1,180,5,47,52,23,338,1,0,5,0,39,2,8,14,3,72,3.087,7.0,1.7259976243105186e-05,0.0025728987993138,0.0951837672453909,0.0014710217331703,87,60.23366,25.0309,Latokartanonkaari,0.324293,0.318283,35592.0,35696.0
1362104,5.559,0.8107,57,2.136,6.809,1.942,3,2,11,0,111,2,16,26,10,181,1,0,3,0,35,2,7,12,3,63,2.985,2.5740000000000003,1.7993057093520702e-05,0.0034305317324185,0.0955280689355255,0.0032775086344385,88,60.234826,25.033872,Agronominkatu kp,0.323966,0.318905,35530.0,34969.0
1362143,7.449,0.8581,82,4.538,6.75,1.894,6,4,18,1,146,3,44,40,27,289,1,0,3,0,36,2,7,13,3,65,2.994,4.455,1.7993057093520702e-05,0.0034305317324185,0.0955280689355255,0.0032775086344385,88,60.23446,25.03309,Agronominkatu,0.324355,0.317803,35584.0,35359.0
1362144,10.235,0.7468,94,7.323,6.728,1.864,5,5,21,1,212,7,44,48,23,366,1,0,5,0,38,2,8,13,3,70,3.146,7.089,1.7993057093520702e-05,0.0034305317324185,0.0955280689355255,0.0032775086344385,88,60.23451,25.03253,Agronominkatu,0.32337,0.319968,35456.0,35963.0
1362105,15.415,0.5584,156,10.416,5.424,0.821,7,8,41,2,281,17,105,78,49,588,0,2,7,0,35,1,13,12,6,76,3.427,11.988,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.22862,25.01202,Viikki,0.318617,0.318135,35188.0,36061.0
1362107,13.604,0.6734,120,11.227,5.341,0.857,7,7,37,1,254,14,92,63,45,520,0,2,7,0,34,1,12,11,6,73,3.366,10.238,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.22769,25.01156,Viikin tiedepuisto,0.320108,0.319548,35449.0,35617.0
1362108,12.97,0.6719,113,9.875,5.321,0.838,7,7,34,1,244,13,90,61,43,500,0,2,6,0,33,1,12,11,6,71,3.319,9.651,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.22768,25.01111,Viikin tiedepuisto,0.319851,0.319794,35427.0,35607.0
1362125,13.603,0.6819,118,11.153,5.514,0.935,7,7,34,1,268,13,91,62,43,526,0,2,8,0,34,1,13,12,7,77,3.126,10.477,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.2285,25.01423,Viikki,0.320113,0.319782,35351.0,35605.0
1362139,14.288,0.6126,126,11.656,5.341,0.936,7,7,34,1,273,13,96,66,44,541,0,2,7,0,33,1,12,11,6,72,3.18,11.108,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.22709,25.01242,Viikin tiedepuisto,0.320816,0.319292,35498.0,35578.0
1362140,15.553,0.7057,150,14.243,5.325,0.9,8,7,41,1,293,15,103,71,46,585,0,2,7,0,33,1,12,12,6,73,3.305,12.248,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.22724,25.01184,Viikin tiedepuisto,0.320543,0.319205,35474.0,36010.0
1362141,13.613,0.7183,120,10.246,5.5,0.892,7,8,38,1,249,13,91,62,45,514,0,2,8,0,33,1,13,12,7,76,3.007,10.606,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.22872,25.01358,Viikki,0.319704,0.318728,35316.0,35792.0
1362142,15.298,0.7086,144,12.877,5.477,0.812,19,8,57,1,313,21,217,83,127,846,0,2,6,0,31,1,13,11,6,70,3.114,12.184,0.000396476448285,0.0094339622641509,0.1170666361607628,0.1639999859103555,242,60.22916,25.0124,Viikki,0.316791,0.323133,34867.0,34997.0
1473162,8.643,0.7438,86,6.009,10.892,6.824,2,6,27,2,104,8,67,31,23,270,0,0,2,0,36,1,3,3,2,47,3.2,5.4430000000000005,2.67922478078116e-07,0.0017152658662092,0.08161855942486,0.0044138532775215,61,60.22755,25.12199,Uussillantie,0.300036,0.306165,44618.0,38157.0
1473163,7.523,0.7898,76,6.631,10.88,6.808,2,5,27,2,117,7,78,28,29,295,0,0,2,0,35,1,3,4,2,47,3.256,4.267,2.67922478078116e-07,0.0017152658662092,0.08161855942486,0.0044138532775215,61,60.22763,25.12171,Uussillantie,0.300041,0.312153,44687.0,38037.0
1473164,10.417,0.718,101,7.508,11.227,7.071,3,6,30,1,127,11,87,37,38,340,0,0,3,0,32,1,3,4,2,45,3.166,7.250999999999999,1.280616892057819e-06,0.0017152658662092,0.0860106166196693,0.0056062382402522,397,60.23008,25.12675,Mellunmäentie,0.2979,0.303543,40611.0,38196.0
1473165,7.99,0.7833,77,3.196,11.248,7.08,2,6,26,2,115,7,75,30,25,288,0,0,3,0,31,1,4,5,2,46,3.104,4.886,1.280616892057819e-06,0.0017152658662092,0.0860106166196693,0.0056062382402522,397,60.230417,25.126925,Mellunmäentie,0.297475,0.310172,40119.0,37613.0
1451192,8.023,0.7077,87,4.058,10.361,6.457,2,6,26,2,110,6,68,29,24,273,0,0,3,0,40,1,5,3,1,53,3.562,4.461,2.2584249437476002e-07,0.0025728987993138,0.0797039186865856,0.0132270474180652,410,60.22345,25.11436,Linnanherrantie,0.304497,0.308118,48964.0,37398.0
1451193,7.698,0.7791,84,4.659,10.329,6.428,2,6,27,2,122,8,83,32,33,315,0,0,3,0,37,1,4,2,1,48,3.311,4.3870000000000005,2.2584249437476002e-07,0.0025728987993138,0.0797039186865856,0.0132270474180652,410,60.22338,25.11381,Linnanherrantie,0.304235,0.314336,50022.0,37960.0
1473122,3.078,0.3227,21,1.148,10.626,6.474,0,1,2,0,33,2,5,11,0,54,0,1,4,0,42,1,5,4,2,59,3.299,-0.221,3.6479598550591913e-06,0.0017152658662092,0.0907957048391727,1.4723312156302682e-06,62,60.229243,25.115878,Uussillanrinne,0.299537,0.307994,44298.0,43711.0
1473123,3.281,0.4284,26,1.107,10.336,6.181,0,1,3,0,40,2,6,11,3,66,0,1,3,0,34,0,5,7,1,51,3.405,-0.1239999999999996,4.310160187355261e-06,0.0017152658662092,0.0913955820773739,0.0001063315954257,64,60.22898,25.110548,Rekikuja,0.301063,0.309225,46420.0,41649.0
1473121,2.697,0.4183,17,0.972,10.757,6.607,0,0,1,0,26,1,2,6,0,36,0,0,3,0,33,1,4,4,2,47,3.053,-0.3559999999999998,1.6260797896273585e-05,0.0017152658662092,0.0993929886692098,0.0016045172771366,63,60.22934,25.118306,Ojapuisto,0.299049,0.307272,43403.0,46899.0
1451103,5.77,0.3754,54,1.424,9.887,5.788,1,4,12,1,83,5,38,24,22,190,0,0,2,0,31,1,5,6,0,45,3.566,2.204,2.0651741424865675e-05,0.0051457975986277,0.1005715276555073,0.0258884261317035,519,60.22724,25.10316,Huntutie,0.303567,0.305212,48414.0,38972.0
1451104,4.581,0.5744,53,1.568,9.892,5.788,2,5,20,2,67,4,61,20,22,203,0,0,2,0,31,1,5,6,1,46,3.577,1.0040000000000004,2.0651741424865675e-05,0.0051457975986277,0.1005715276555073,0.0258884261317035,519,60.22734,25.10319,Huntutie,0.303556,0.312458,48342.0,38970.0
1414145,3.062,0.5969,26,2.339,10.425,5.354,0,3,7,0,40,1,11,8,5,75,0,1,4,0,31,2,4,2,2,46,3.028,0.0339999999999998,0.0001050677120177,0.0034305317324185,0.1130243585771551,0.1334519208805647,65,60.25679,25.08238,Louhikkotie,0.293919,0.295996,32892.0,33974.0
1414146,6.438,0.6658,62,5.88,10.36,5.294,0,4,9,0,70,2,19,15,11,130,0,1,4,0,31,2,4,2,2,46,3.013,3.425,0.0001050677120177,0.0034305317324185,0.1130243585771551,0.1334519208805647,65,60.25619,25.08183,Louhikkotie,0.293928,0.303563,32858.0,38068.0
1414143,6.443,0.8975,52,5.39,10.039,4.987,0,4,16,0,86,3,29,23,16,177,0,1,3,0,35,1,4,3,2,49,3.116,3.3269999999999995,9.142339509833448e-05,0.0025728987993138,0.1087203808506486,0.0060232759242905,72,60.2539,25.07806,Maratontie,0.294144,0.310954,32670.0,37555.0
1414144,5.168,0.5875,44,4.258,10.051,4.997,0,2,9,0,40,3,12,12,4,82,0,1,3,0,34,1,4,2,2,47,3.121,2.047,9.142339509833448e-05,0.0025728987993138,0.1087203808506486,0.0060232759242905,72,60.25401,25.07816,Maratontie,0.294123,0.296337,32682.0,42899.0
1414147,2.893,0.7575,28,2.233,10.727,5.633,0,2,6,0,31,1,8,5,4,57,0,1,5,0,30,2,3,3,2,46,3.03,-0.137,1.9204209705346917e-05,0.0017152658662092,0.1021900827131943,0.0201337632882717,79,60.25979,25.08457,Somerikkopolku,0.293812,0.297091,33920.0,34539.0
1414148,4.407,0.7841,42,2.554,10.709,5.614,0,3,8,0,44,1,14,8,8,86,0,1,5,0,31,2,3,3,2,47,2.954,1.4529999999999998,1.9204209705346917e-05,0.0017152658662092,0.1021900827131943,0.0201337632882717,79,60.25976,25.0842,Somerikkopolku,0.293805,0.299267,34010.0,36346.0
1413112,4.467,0.4844,41,2.771,9.336,4.232,0,1,8,0,33,3,6,8,2,61,0,0,2,0,13,1,2,1,0,19,2.292,2.175,7.198677639436504e-08,0.0017152658662092,0.0706986755008355,0.00047329210768,66,60.25305,25.06321,Jarrutie,0.295922,0.294859,33099.0,42617.0
1413119,4.678,0.4454,42,2.755,9.597,4.469,0,1,8,0,34,3,6,9,2,63,0,0,5,0,13,2,3,1,2,26,2.641,2.037,8.015168328820292e-08,0.0017152658662092,0.0728254844905823,0.0011814900590215,69,60.256148,25.06408,Hevosmiehenkatu,0.294712,0.294728,35583.0,43460.0
