stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,Unnamed: 27,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,weighted_gini_walk,weighted_gini_multi,weighted_net_income_hh_walk,weighted_net_income_hh_multi
par_8_981,5.143,0.3035,67,1.198,5.854,3.874,2,56,36,4,112,17,95,51,68,2,26,16,1,71,11,53,26,24,3.191,1.952,1244,EMILIO MUÑOZ-STA.LEONOR,40.4317710944118,-3.62856202434595,994,7.4685717819315795e-06,0.0009713453132588,0.0750802217036172,0.0008156786498327,30.563525,31.148611,30103.0,31826.0
par_8_982,4.295,0.6971,66,0.875,6.187,4.098,2,43,24,2,88,14,66,51,45,1,28,16,1,64,10,52,29,21,3.506,0.7890000000000001,1245,EMILIO MUÑOZ-ALFONSO GOMEZ,40.4331862659467,-3.62509723546392,1021,3.998669961863156e-05,0.0009713453132588,0.0739663038402126,0.0009741421737108,30.295257,30.58108,29849.0,31591.0
par_8_983,4.666,0.526,57,1.613,6.171,4.076,3,48,25,3,97,14,78,46,52,1,27,14,1,64,10,53,27,18,3.436,1.2300000000000004,1246,EMILIO MUÑOZ-ALFONSO GOMEZ,40.4332389779022,-3.6253453078644,1021,3.998669961863156e-05,0.0009713453132588,0.0739663038402126,0.0009741421737108,30.31586,30.974436,30068.0,31406.0
par_8_984,5.087,0.6107,71,1.184,6.411,4.24,2,46,26,2,108,18,70,54,45,1,24,17,1,56,12,55,30,16,3.65,1.4369999999999998,1247,EMILIO MUÑOZ-MIGUEL YUSTE,40.4343152812259,-3.62289118692677,1022,0.0002273938999777,0.0014570179698882,0.0791892619514634,0.0017377449075048,30.13884,30.400659,29767.0,31950.0
par_8_985,4.959,0.631,73,1.051,6.409,4.228,2,48,28,3,112,17,74,53,54,1,22,17,1,56,12,55,30,15,3.645,1.3139999999999996,1248,EMILIO MUÑOZ-MIGUEL YUSTE,40.4344228112853,-3.622998288644,1022,0.0002273938999777,0.0014570179698882,0.0791892619514634,0.0017377449075048,30.146557,30.770072,29828.0,32207.0
par_8_07101,2.311,0.7745,36,0.386,8.403,8.262,1,13,9,0,24,5,15,15,10,0,4,5,0,16,1,2,9,2,2.631,-0.3199999999999998,1249,BOYER-LOS CAVILAS,40.4023488069269,-3.59079049348868,497,1.778518227487679e-05,0.0014570179698882,0.0850018577385129,0.0005167524212905,27.02157,28.677624,34754.0,29968.0
par_8_07102,2.123,0.7439,31,0.351,8.695,8.388,0,11,8,0,22,4,7,15,8,0,1,3,0,7,1,2,3,2,1.909,0.2140000000000002,1250,BOYER-CTRA.COSLADA,40.4044661770276,-3.58720288239951,491,6.209757037982037e-06,0.0014570179698882,0.0783753949221575,1.1803215416912102e-05,26.420386,28.542088,41488.0,30300.0
par_8_07182,3.349,0.7006,47,0.787,8.673,8.362,1,16,10,0,34,6,17,21,12,0,2,4,0,7,1,2,5,2,1.902,1.4470000000000005,1251,BOYER-CTRA.VICÁLVARO,40.4046000488255,-3.58745152534027,491,6.209757037982037e-06,0.0014570179698882,0.0783753949221575,1.1803215416912102e-05,26.496135,28.35979,40491.0,30921.0
par_8_07183,3.782,0.5906,60,1.241,8.364,8.231,1,20,15,0,44,7,25,25,14,0,5,5,0,18,1,2,9,2,2.741,1.041,1252,BOYER-LOS CAVILAS,40.4023464578171,-3.59125006247832,497,1.778518227487679e-05,0.0014570179698882,0.0850018577385129,0.0005167524212905,27.460253,27.946192,34068.0,33152.0
par_8_1069,4.465,0.5139,81,1.408,7.223,7.207,1,26,21,2,65,12,33,46,19,2,19,9,0,40,8,19,27,12,3.08,1.3849999999999998,1253,SAN CIPRIANO-JARDIN DE LA DUQUESA,40.4040882605268,-3.60459374010674,527,0.0002153784843089,0.0014570179698882,0.099430171914236,0.0064580685261671,28.387177,28.466736,31608.0,33520.0
par_8_1074,4.638,0.4346,81,1.449,6.896,6.941,2,30,30,2,77,12,46,50,32,3,20,12,1,45,8,19,27,13,3.306,1.332,1254,SAN CIPRIANO-Pº ARTILLEROS,40.4042752436857,-3.6084490027989,506,0.0010912492673376,0.0024283632831471,0.1081293981724608,0.0095031101380716,28.56002,28.519618,31479.0,34113.0
par_8_1075,4.918,0.4379,87,1.471,6.835,6.791,2,31,31,2,83,12,46,53,32,2,19,11,0,40,6,17,25,10,3.001,1.9170000000000005,1255,Pº ARTILLEROS-VILLACARLOS,40.4057943388634,-3.60909906901661,506,0.0010912492673376,0.0024283632831471,0.1081293981724608,0.0095031101380716,28.680642,28.518541,30600.0,33894.0
par_8_1210,3.848,0.5562,54,0.741,6.794,5.792,2,31,17,1,73,11,39,48,24,2,16,13,1,50,7,23,36,20,3.281,0.5669999999999997,1257,AV.CANILLEJAS AV VICALVARO-TOSCANA,40.4194680493106,-3.61116728476202,1036,4.210765393572298e-05,0.0014570179698882,0.0835904514452744,0.0014050918665715,28.975631,28.895345,36443.0,32150.0
par_8_1211,4.577,0.1604,58,1.106,6.813,5.806,2,34,19,1,90,15,43,54,29,2,17,13,1,52,7,23,39,21,3.302,1.275,1258,AV.CANILLEJAS A VICALVARO-TOSCANA,40.4195142133087,-3.6109555304979,1036,4.210765393572298e-05,0.0014570179698882,0.0835904514452744,0.0014050918665715,28.960449,28.929257,36757.0,32240.0
par_8_1213,4.177,0.5104,79,1.122,6.785,6.599,1,24,21,2,60,11,32,43,19,2,16,7,0,38,6,18,21,10,2.927,1.2499999999999996,1259,Pº ARTILLEROS-CALAHORRA,40.4080075230359,-3.60967293171706,503,0.0006599006008887,0.0029140359397765,0.0981036782923575,0.0037956004444989,29.063181,28.714425,29114.0,32798.0
par_8_18510,5.199,0.5654,62,1.83,5.775,5.058,2,31,23,2,127,15,35,56,28,2,17,10,2,75,3,20,21,10,2.944,2.255,1260,PZA.ALSACIA-ALSACIA,40.4176304002534,-3.62294944668485,1718,0.0010314379389467,0.0029140359397765,0.1075645178142304,0.0401686529941061,29.042913,29.306045,33701.0,33693.0
par_8_4012,3.362,0.6853,45,0.804,8.031,7.905,1,16,10,0,34,6,17,21,12,0,10,11,0,28,5,8,16,9,3.05,0.3120000000000003,1261,GRAN VÍA DEL ESTE-RIVAS,40.4032545733605,-3.59511154112756,494,4.04440483622846e-05,0.0014570179698882,0.0910739561217268,0.0044271707982937,28.063599,28.275831,33192.0,31002.0
par_8_4013,4.507,0.5282,81,1.831,8.094,7.964,1,21,16,0,52,8,26,29,14,0,10,10,0,25,4,4,15,8,2.977,1.5299999999999998,1262,RIVAS-VILLABLANCA,40.4031141941585,-3.59437966710393,494,4.04440483622846e-05,0.0014570179698882,0.0910739561217268,0.0044271707982937,28.034259,28.135175,33304.0,32994.0
par_8_4210,4.06,0.4488,48,0.668,6.716,5.633,2,33,21,1,92,12,52,51,29,2,23,14,1,57,8,24,38,21,3.29,0.7699999999999996,1263,AQUITANIA-TOSCANA,40.4206774638218,-3.61245128403719,1037,3.166998119904129e-05,0.0019426906265177,0.0830643859932225,0.0004320455518309,28.953169,28.961613,35191.0,34000.0
par_8_4400,3.077,0.5897,40,0.916,6.041,5.122,1,21,14,2,71,10,27,29,16,1,21,16,2,73,9,28,36,16,2.9,0.177,1264,AV.GUADALAJARA-SAN ROMAN DEL VALLE,40.4195635988546,-3.6202915523375,1716,0.000214201911778,0.0009713453132588,0.097237308146399,0.0,28.953283,28.914987,32379.0,33027.0
par_8_4507,2.529,0.6182,33,0.434,6.356,5.299,1,17,11,2,64,5,25,26,11,1,22,16,2,70,10,27,35,17,3.057,-0.528,1265,AV.GUADALAJARA-AMPOSTA,40.4207981631506,-3.61686092540834,1544,0.0002243497675283,0.0014570179698882,0.0975459541406102,0.0070761491497948,28.926218,28.826565,33132.0,33126.0
par_8_4509,4.142,0.4846,62,0.767,6.695,5.501,2,31,16,2,90,13,30,47,25,1,25,18,1,61,10,32,42,22,3.339,0.8030000000000004,1266,AV.GUADALAJARA-ALBERICIA,40.4221780757546,-3.61318394952683,1038,6.964197256539697e-05,0.0029140359397765,0.0899440852699633,0.0071520725371089,28.854403,28.713569,33699.0,33378.0
par_8_4546,4.955,0.5776,83,1.786,6.894,6.95,1,25,29,2,78,11,41,45,29,3,20,12,1,45,8,19,27,13,3.322,1.633,1267,SAN CIPRIANO-Pº ARTILLEROS,40.404112903634,-3.60848289494618,506,0.0010912492673376,0.0024283632831471,0.1081293981724608,0.0095031101380716,28.533017,28.367956,31614.0,34560.0
par_8_4547,4.48,0.5752,78,1.609,6.815,6.781,1,25,29,2,74,11,41,44,29,2,19,11,0,40,6,18,25,11,3.045,1.4350000000000005,1268,Pº ARTILLEROS-VILLACARLOS,40.4057120200459,-3.60933402548944,506,0.0010912492673376,0.0024283632831471,0.1081293981724608,0.0095031101380716,28.698377,28.442128,30610.0,34348.0
par_8_4548,4.13,0.5086,68,0.996,6.809,6.56,2,28,19,1,70,13,38,51,23,2,15,6,0,36,6,17,21,8,2.862,1.2679999999999998,1269,Pº ARTILLEROS-PZA.VICALVARADA,40.4088557554824,-3.6094095202988,503,0.0006599006008887,0.0029140359397765,0.0981036782923575,0.0037956004444989,29.179296,28.93572,28218.0,31396.0
par_8_4552,4.328,0.5161,85,1.703,7.236,7.227,1,21,16,0,56,8,26,29,14,1,20,9,0,40,8,19,26,12,3.04,1.2880000000000005,1270,SAN CIPRIANO-JARDIN DE LA DUQUESA,40.4039358542962,-3.60445096102957,527,0.0002153784843089,0.0014570179698882,0.099430171914236,0.0064580685261671,28.37981,28.153052,31636.0,33103.0
par_8_4611,4.111,0.4898,59,0.723,6.843,5.683,2,31,16,2,87,13,30,47,25,1,22,14,1,64,8,26,40,22,3.312,0.7989999999999999,1271,AV.CANILLEJAS-EST.AVENIDA DE GUADALAJARA,40.4215670358964,-3.61118628095342,1038,6.964197256539697e-05,0.0029140359397765,0.0899440852699633,0.0071520725371089,28.92607,28.715075,36348.0,33503.0
par_8_4612,3.838,0.6147,57,0.85,6.767,5.958,2,29,17,1,66,13,36,48,24,3,15,9,1,37,9,13,29,11,3.222,0.6160000000000001,1272,AV.CANILLEJAS A VICALVARO-M40,40.4168570083053,-3.61087255914339,1033,0.0001454765807037,0.0014570179698882,0.0901409683915594,0.0020516577716373,28.809937,28.931699,35646.0,31273.0
par_8_4613,4.234,0.4054,52,0.749,6.788,5.991,2,32,19,1,82,13,39,47,24,2,13,8,1,37,9,14,27,10,3.192,1.0419999999999998,1273,AV.CANILLEJAS A VICALVARO-M40,40.4166513063035,-3.6105878146263,1033,0.0001454765807037,0.0014570179698882,0.0901409683915594,0.0020516577716373,28.80427,29.026918,35651.0,32120.0
par_8_4636,2.541,0.0914,28,0.928,6.019,5.235,2,20,13,1,45,10,29,35,19,1,17,10,2,59,5,23,31,10,2.714,-0.173,1274,AQUITANIA-CAPRI,40.4179340063112,-3.62009977955772,1715,0.0001904057023761,0.0014570179698882,0.0972281248524342,0.0022626230375874,28.875788,28.96594,33199.0,35387.0
par_8_4637,3.286,0.3051,39,0.925,6.414,5.452,2,26,19,1,72,10,45,41,24,1,21,16,1,62,8,27,32,15,3.043,0.2429999999999998,1275,AQUITANIA-REPUBLICA ESLOVACA,40.4195067172747,-3.61576469460457,1543,4.4730052921426885e-05,0.0014570179698882,0.0891805266805266,0.000482429454819,28.935349,28.886547,33341.0,36114.0
par_8_5108,5.469,0.298,90,1.802,7.914,7.865,1,25,29,1,63,8,47,37,29,0,13,11,0,31,5,13,20,10,2.874,2.595,1276,GRAN VIA DEL ESTE-SAN CIPRIANO,40.4023371769432,-3.59656472052533,496,0.0002118020969538,0.0038853812530354,0.1001361735239762,0.0197230334183228,28.061244,28.429626,33416.0,33505.0
par_8_5109,4.631,0.3801,77,1.678,7.936,7.886,1,23,24,0,52,8,40,29,26,0,12,11,0,31,5,9,18,10,2.873,1.758,1277,GRAN VIA DEL ESTE-SAN CIPRIANO,40.4022753933948,-3.59631670411126,496,0.0002118020969538,0.0038853812530354,0.1001361735239762,0.0197230334183228,28.041781,28.340962,33468.0,32343.0
par_8_5321,4.293,0.481,78,1.172,7.684,7.623,1,21,16,0,50,8,26,28,14,1,16,11,0,32,6,18,20,12,2.931,1.362,1278,SAN CIPRIANO-MINERVA,40.4032784367377,-3.59921275981909,525,9.515508574597746e-05,0.0019426906265177,0.0959996270048489,0.004704336386493,28.18858,28.136062,32903.0,32749.0
par_8_5322,4.843,0.4511,86,1.375,7.685,7.613,1,22,16,1,60,10,28,43,16,1,16,11,0,33,6,18,19,12,2.941,1.902,1279,SAN CIPRIANO-MINERVA,40.4034497217583,-3.59919070963546,525,9.515508574597746e-05,0.0019426906265177,0.0959996270048489,0.004704336386493,28.211168,28.40315,32787.0,33518.0
par_8_3514,2.096,0.7874,23,0.267,9.993,7.529,0,2,8,0,21,1,14,4,5,1,4,5,1,17,0,41,5,9,2.613,-0.5169999999999999,1281,SAMANIEGO-CAMPEZO,40.4442838308029,-3.5822430004935,210,2.303066597573038e-05,0.0014570179698882,0.0731127050635608,0.010114840185574,33.226871,32.434882,41568.0,39782.0
par_8_07439,0.324,,2,0.0,7.831,9.004,0,2,2,0,7,0,3,3,3,0,13,10,1,33,2,13,13,7,1.839,-1.515,1285,AV.MEDITERRÁNEO-SANTA EUGENIA,40.3819923400879,-3.6034369468689,329,0.0001689434300132,0.0009713453132588,0.0975413330806764,0.0006920293063196,28.015087,27.89288,39482.0,39101.0
par_8_07529,6.951,0.9034,111,4.17,7.566,8.622,29,84,97,8,150,22,277,73,129,0,10,8,1,30,2,13,13,6,2.478,4.472999999999999,1288,AV.MEDITERRÁNEO-SANTA EUGENIA,40.3853797912598,-3.60516381263733,317,0.0002922117941427,0.0024283632831471,0.0987293215056341,0.0020009736452991,27.975664,30.862572,39641.0,42581.0
par_8_08366,3.117,0.8697,40,1.499,1.854,4.245,1,35,34,2,87,9,68,45,76,5,49,53,5,104,15,114,37,96,2.937,0.1800000000000001,1289,AV.MEDITERRÁNEO-CONDE CASAL,40.4063797998135,-3.66785273790314,1479,0.0010842178557992,0.0009713453132588,0.1063972715998346,0.0003976710656736,31.378629,29.1342,49162.0,35896.0
par_8_2612,4.13,0.9141,69,1.402,5.826,7.142,21,60,62,4,104,14,181,48,93,0,4,16,2,43,0,24,4,17,1.931,2.199,1290,AV.MEDITERRÁNEO-AV.DEMOCRACIA,40.3910179138184,-3.62432551383972,296,0.0009067269602736,0.0038853812530354,0.1080442881880673,0.037221863626908,30.05602,30.813509,40390.0,40667.0
par_8_2613,7.775,0.8682,105,3.889,5.832,7.1,41,110,130,12,200,32,399,88,175,0,4,15,2,51,1,24,5,16,2.064,5.711,1291,AV.MEDITERRÁNEO-AV.DEMOCRACIA,40.3916397094727,-3.62400126457214,296,0.0009067269602736,0.0038853812530354,0.1080442881880673,0.037221863626908,29.951354,31.459203,41359.0,43396.0
par_8_3353,5.402,0.9005,83,2.005,4.372,6.107,27,69,84,6,120,17,244,63,121,2,31,12,0,94,13,23,32,10,2.991,2.411,1292,AV.MEDITERRÁNEO-AV.PABLO NERUDA,40.394603729248,-3.64083123207092,1559,0.0031417443041014,0.003399708596406,0.1182721580791544,0.0414489066439289,28.917302,31.214684,28675.0,42217.0
par_8_4283,9.907,0.8334,149,6.77,4.341,6.03,71,147,173,14,250,49,893,109,228,1,27,13,0,102,12,20,33,14,2.955,6.952,1293,AV.MEDITERRÁNEO-TACONA,40.3953399658203,-3.64090895652771,1559,0.0031417443041014,0.003399708596406,0.1182721580791544,0.0414489066439289,28.916199,32.48238,29465.0,43728.0
par_8_5150,3.543,0.9286,39,1.142,5.599,7.002,16,47,48,3,97,9,151,43,81,0,2,9,2,30,0,17,4,11,1.503,2.04,1294,AV.MEDITERRÁNEO-UNIV.POLITÉCNICA MADRID,40.3911476135254,-3.62709546089172,295,0.000691212939859,0.0009713453132588,0.1068389373183893,0.0,31.857779,30.517309,38285.0,41715.0
par_8_07433,4.628,0.8756,69,3.888,1.87,4.227,16,51,55,2,127,13,161,60,99,5,49,51,6,103,13,111,34,93,2.883,1.745,1295,AV.MEDITERRÁNEO-CONDE DE CASAL,40.406551361084,-3.66764974594116,1479,0.0010842178557992,0.0009713453132588,0.1063972715998346,0.0003976710656736,31.351044,30.223808,49005.0,37467.0
par_8_2611,5.072,0.6793,78,1.688,3.511,5.176,3,55,51,2,170,20,91,60,97,2,38,28,0,81,10,41,32,43,3.121,1.951,1296,AV.MEDITERRÁNEO-ARROYO FONTARRÓN,40.4010429382324,-3.64907050132751,1555,0.0032093161125,0.0038853812530354,0.1174222982606216,0.0314462577006705,29.377272,29.672338,31363.0,34779.0
par_8_3350,6.161,0.7949,93,4.758,3.499,5.248,17,70,71,2,195,22,183,71,120,2,39,29,0,91,10,46,33,45,3.248,2.913,1297,AV.MEDITERRÁNEO-RAMÓN PÉREZ DE AYALA,40.4002418518066,-3.64943981170654,1555,0.0032093161125,0.0038853812530354,0.1174222982606216,0.0314462577006705,29.417636,30.219701,30852.0,36064.0
par_8_3351,4.897,0.9063,84,2.585,3.789,5.582,21,64,70,4,136,17,199,61,118,2,32,17,0,69,8,34,30,26,2.98,1.9170000000000005,1298,AV.MEDITERRÁNEO-PÍO FELIPE,40.3978118896484,-3.64672994613647,1554,0.0013146298347849,0.0024283632831471,0.106601087237898,0.0023242156216193,29.329395,30.624233,29398.0,38868.0
par_8_3352,4.939,0.7936,72,1.999,3.873,5.606,10,54,54,2,157,17,125,59,92,2,33,20,0,79,8,37,31,35,3.002,1.9370000000000005,1299,AV.MEDITERRÁNEO-PÍO FELIPE,40.3979187011719,-3.64565849304199,1554,0.0013146298347849,0.0024283632831471,0.106601087237898,0.0023242156216193,29.132205,29.809934,30128.0,35693.0
par_8_07537,0.439,,4,0.025,12.578,12.275,0,0,0,0,0,0,1,0,0,0,1,1,0,5,0,0,0,1,2.561,-2.122,1303,CTRA.M203-CAÑADA REAL DE MERINA,40.3938472209581,-3.54239462063428,18,2.087027661872592e-05,0.0009713453132588,0.084378329645111,4.004784882375637e-05,25.844769,27.977514,35807.0,32748.0
par_8_10457,0.142,,2,0.0,10.04,10.187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.856,-0.714,1304,CTRA.RIVAS JARAMA-LA JUNGLA,40.3914108055305,-3.57310370497324,20,8.236193328085895e-05,0.0014570179698882,0.0898851879338193,0.0005470930835803,36.4,36.4,20667.0,20667.0
par_8_10458,0.492,,3,0.03,9.999,10.148,0,2,3,0,5,0,3,2,0,0,0,0,0,0,0,1,0,0,0.862,-0.37,1305,CTRA.RIVAS JARAMA-LA JUNGLA,40.3915256394497,-3.57356419467289,20,8.236193328085895e-05,0.0014570179698882,0.0898851879338193,0.0005470930835803,36.4,27.703371,20667.0,42176.0
par_8_07538,3.893,0.8924,47,1.416,0.581,4.681,35,72,113,8,107,23,277,59,149,53,70,98,1,60,29,468,43,106,3.314,0.5789999999999997,1306,RONDA ATOCHA-ESTACIÓN DE AUTOBUSES,40.407112121582,-3.6965389251709,1672,0.0089051050047152,0.0014570179698882,0.1205080182605642,0.0031776640623413,34.598428,32.301218,37532.0,47044.0
par_8_08367,6.631,0.6765,96,4.966,1.616,4.233,42,109,129,14,188,30,426,80,162,7,51,58,8,107,17,130,38,102,3.206,3.4250000000000003,1307,PZA.CONDE DE CASAL-CONDE DE CASAL,40.4064064025879,-3.67065143585205,1481,0.0130945945070177,0.0043710539096648,0.1316496163682864,0.0981986624639701,31.167694,32.175216,50963.0,47359.0
par_8_2125,10.17,0.5777,145,8.324,1.589,4.168,89,165,191,15,257,62,1036,110,237,9,52,54,9,105,18,126,38,101,3.218,6.952,1308,AV.MEDITERRANEO-PZA.CONDE CASAL,40.4069900512695,-3.6709520816803,1481,0.0130945945070177,0.0043710539096648,0.1316496163682864,0.0981986624639701,31.037196,33.052051,52157.0,44440.0
par_8_2178,10.194,0.3441,141,11.001,0.063,4.371,105,163,207,13,210,60,1239,115,278,49,61,80,3,47,19,410,28,92,3.659,6.535000000000001,1309,Pº INFANTA ISABEL-DR.VELASCO,40.4077491760254,-3.68945074081421,1675,0.049151308726837,0.0063137445361826,0.1482468140254877,0.5362911117674126,34.622139,33.736525,42466.0,42638.0
par_8_07627,9.717,0.4066,142,6.257,1.858,6.286,32,132,118,4,285,35,374,113,171,14,47,37,2,98,11,158,35,62,3.471,6.246,1310,PZA.LEGAZPI-LEGAZPI,40.3910789489746,-3.69558596611023,1452,0.003839222578563,0.0038853812530354,0.1215466351829988,0.0440450678970393,31.418404,31.829799,39240.0,35704.0
par_8_07687,2.734,0.6555,50,0.576,7.169,11.146,1,24,18,1,76,6,27,29,23,0,2,3,0,23,0,0,7,0,1.349,1.385,1311,AV.LOS ROSALES-CENTRAL ELÉCT.VILLAVERDE,40.3440780639648,-3.67153072357178,384,0.0001130997006304,0.0009713453132588,0.0941946109154124,0.0009704013430807,26.718716,29.744633,37579.0,30170.0
par_8_07688,1.516,0.8202,15,0.584,8.408,12.281,0,8,3,0,33,2,5,13,2,0,0,1,0,21,0,0,1,0,1.252,0.264,1312,AV.LOS ROSALES-DEPURADORA BUTARQUE,40.3339767456055,-3.66404938697815,136,2.3275533904324018e-05,0.0009713453132588,0.086107393777183,1.4159552671412003e-06,32.801715,28.934531,28759.0,31570.0
par_8_07689,0.942,0.9862,6,0.041,8.428,12.304,0,1,2,0,16,1,1,6,0,0,0,1,0,21,0,0,2,0,1.275,-0.3329999999999999,1313,AV.LOS ROSALES-DEPURADORA BUTARQUE,40.3337669372559,-3.66416501998901,136,2.3275533904324018e-05,0.0009713453132588,0.086107393777183,1.4159552671412003e-06,32.807602,27.725165,28740.0,32984.0
par_8_07690,0.86,0.9643,6,0.071,7.776,11.715,0,0,1,0,13,0,0,3,0,0,3,2,0,24,0,0,5,0,1.869,-1.009,1314,AV.LOS ROSALES-GASOLINERA,40.3389663696289,-3.66866636276245,351,0.0001130997006304,0.0009713453132588,0.0941946109154124,0.0009704013430807,26.895445,26.319979,35514.0,38719.0
par_8_07691,1.717,0.6451,22,0.539,7.615,11.557,0,13,6,0,47,3,12,19,7,0,1,2,0,20,0,0,3,0,1.553,0.1640000000000001,1315,AV.LOS ROSALES-GASOLINERA,40.340389251709,-3.66902184486389,352,2.3275533904324018e-05,0.0009713453132588,0.086107393777183,1.4159552671412003e-06,28.030849,29.289564,36017.0,29918.0
par_8_1132,8.893,0.6947,136,3.64,3.43,7.819,9,98,62,2,290,27,200,106,98,1,18,7,1,63,7,22,27,5,3.265,5.628,1318,AV.CORDOBA-HOSPITAL 12 DE OCTUBRE,40.3766212463379,-3.69566106796265,638,0.0022622602183678,0.0043710539096648,0.1098660690464756,0.0350344671817066,32.818761,31.092438,28154.0,31970.0
par_8_1134,3.964,0.7548,57,1.065,3.771,8.138,9,46,33,1,132,15,122,50,46,1,14,6,1,70,6,15,26,9,3.104,0.8599999999999999,1319,AV.ANDALUCIA-MEZQUITA,40.3734016418457,-3.69445013999939,640,0.0006515776670181,0.0014570179698882,0.0992480478164465,0.0,32.170758,32.426482,28443.0,32257.0
par_8_1135,7.771,0.6406,116,3.246,4.105,8.465,8,80,41,2,248,25,133,95,70,2,21,8,1,93,7,17,36,13,3.476,4.295,1320,AV.ANDALUCIA-AV.POBLADOS,40.3703842163086,-3.69451332092285,650,0.0008814656109223,0.003399708596406,0.0995503553643088,0.0233877908861779,31.427804,30.85555,28895.0,30378.0
par_8_1136,7.814,0.6967,122,3.437,4.122,8.477,9,96,59,2,241,28,196,90,103,2,19,8,1,82,7,17,30,11,3.116,4.698,1321,AV.ANDALUCIA-AV.LOS FUEROS,40.3701972961426,-3.69413447380066,650,0.0008814656109223,0.003399708596406,0.0995503553643088,0.0233877908861779,31.741118,31.597497,28431.0,31227.0
par_8_1172,6.98,0.5589,121,2.744,5.198,9.523,3,71,49,2,217,24,94,95,73,2,36,18,1,124,8,43,32,43,3.095,3.885,1322,AV.ANDALUCIA-VERBENA DE LA PALOMA,40.3604354858398,-3.69348073005676,423,0.000924541893262,0.0024283632831471,0.0996129656507015,0.0034738664150413,30.181681,31.073542,30741.0,29389.0
par_8_1173,7.388,0.7338,114,2.767,5.172,9.494,9,82,43,2,222,25,148,89,67,2,36,15,1,125,7,41,32,40,3.049,4.339,1323,AV.ANDALUCIA-CONCILIACION,40.360652923584,-3.69316506385803,423,0.000924541893262,0.0024283632831471,0.0996129656507015,0.0034738664150413,30.170776,31.375204,30880.0,30349.0
par_8_1174,6.509,0.0326,118,2.196,5.707,10.02,2,57,42,2,204,18,62,85,63,2,36,19,1,123,9,41,36,43,3.204,3.305,1324,AV.ANDALUCIA-BOHEMIOS,40.3558235168457,-3.69315075874329,417,0.0004669382914839,0.0014570179698882,0.097472069683772,4.055925198544463e-05,29.960472,30.695861,30500.0,29139.0
par_8_1175,5.808,0.5562,84,1.987,5.689,9.999,3,56,35,2,191,20,64,75,43,2,36,18,1,124,10,40,37,43,3.219,2.589,1325,AV.ANDALUCIA-SAHARA,40.3559684753418,-3.69286966323853,417,0.0004669382914839,0.0014570179698882,0.097472069683772,4.055925198544463e-05,29.962339,30.846308,30483.0,29584.0
par_8_1440,7.866,0.1775,132,5.756,6.17,10.451,8,74,50,2,231,22,121,101,80,1,34,20,1,114,10,44,36,43,3.269,4.597,1326,J.JOSE MTNEZ.SECO-ESPERANZA MACARENA,40.3515853881836,-3.69104671478271,406,0.0014673466382995,0.0038853812530354,0.1076545017253999,0.0229743315185561,30.016055,30.955826,29701.0,30143.0
par_8_1441,7.567,0.215,132,5.261,6.158,10.44,8,74,50,2,234,22,118,99,80,1,34,20,1,116,10,44,38,43,3.33,4.237,1327,J.JOSE MTNEZ.SECO-E.MACARENA,40.3516998291016,-3.69114208221436,406,0.0014673466382995,0.0038853812530354,0.1076545017253999,0.0229743315185561,30.027483,30.964252,29688.0,30108.0
par_8_1444,8.192,0.1791,134,6.446,6.169,10.393,8,75,50,2,235,22,121,103,80,1,27,17,1,99,7,32,34,33,3.154,5.038,1328,J.JOSE MTNEZ.SECO-DIAMANTE,40.351634979248,-3.68676090240479,406,0.0014673466382995,0.0038853812530354,0.1076545017253999,0.0229743315185561,30.069755,30.914519,29403.0,30215.0
par_8_1445,7.561,0.2171,131,5.059,6.16,10.389,8,74,50,2,234,22,118,99,80,1,28,18,1,97,7,32,32,35,3.119,4.442,1329,J.JOSE MTNEZ.SECO-DIAMANTE,40.3517074584961,-3.68706774711609,406,0.0014673466382995,0.0038853812530354,0.1076545017253999,0.0229743315185561,30.068086,30.964348,29440.0,30108.0
